Unnamed: 0	source	target	weight	p_value
66181	MAPK	Scn3b	-0.06733863	0.74254286
66182	MAPK	Tcf23	-0.06277375	0.743046
66183	MAPK	Prnd	-0.028350838	0.7431507
66184	MAPK	Rasip1	0.025333842	0.7433719
66185	MAPK	Pebp4	0.054667227	0.74399626
66186	MAPK	Ooep	-0.052306224	0.7440867
66187	MAPK	Spata32	0.031679347	0.74425447
66188	MAPK	Slc46a1	0.06742657	0.74427694
66189	MAPK	Tm6sf1	-0.09306842	0.7443816
66190	MAPK	Prpf8	-0.05167965	0.7445003
66191	MAPK	Mapk7	0.04730473	0.7446582
66192	MAPK	Clmn	-0.07435607	0.7449856
66193	MAPK	Il9	0.030327972	0.7450408
66194	MAPK	Vil1	-0.03230444	0.74512434
66195	MAPK	Ctc1	0.0326909	0.74512535
66196	MAPK	Rpl36	-0.03526574	0.7453626
66197	MAPK	Slurp1	-0.032776117	0.74552876
66198	MAPK	Ldb2	-0.046788957	0.7457607
66199	MAPK	Slc6a6	0.074591786	0.74578214
66200	MAPK	Nxph2	-0.036300678	0.74602026
66201	MAPK	Gabra2	-0.041474454	0.74615675
66202	MAPK	Adam11	-0.029844947	0.74626774
66203	MAPK	Dpy19l3	-0.13167141	0.74657124
66204	MAPK	Gtf2h4	0.050242793	0.7466643
66205	MAPK	Onecut3	-0.04928929	0.74742794
66206	MAPK	Mgarp	0.13294652	0.74808747
66207	MAPK	Eif3c	0.1252601	0.7481731
66208	MAPK	Dlx6	-0.03405597	0.7485565
66209	MAPK	Pofut2	-0.024358148	0.74899465
66210	MAPK	Itgb6	-0.25489706	0.7490629
66211	MAPK	F2	-0.028624387	0.74916285
66212	MAPK	Lyrm7	-0.11561733	0.74920946
66213	MAPK	Pirt	-0.038620107	0.74942434
66214	MAPK	A3galt2	0.09032056	0.7501087
66215	MAPK	Crhbp	-0.037331637	0.75016147
66216	MAPK	Faim2	0.030177638	0.7501784
66217	MAPK	Pla2g2e	0.028709278	0.7507109
66218	MAPK	Rimkla	-0.096082814	0.75075257
66219	MAPK	Bloc1s2	0.1275457	0.750754
66220	MAPK	Slc22a13	-0.026072392	0.75114274
66221	MAPK	Slc5a8	0.042644028	0.75123703
66222	MAPK	Qpctl	-0.03304802	0.75130373
66223	MAPK	Unc93a	0.034110624	0.7522435
66224	MAPK	Mrpl30	0.06666397	0.7523179
66225	MAPK	Gng13	-0.031990293	0.75256366
66226	MAPK	Fdx2	0.07950074	0.752779
66227	MAPK	Svop	0.03443944	0.75321
66228	MAPK	Gcnt7	0.036767572	0.75370216
66229	MAPK	Hnrnpul1	0.042114478	0.75387585
66230	MAPK	Nhlh2	-0.034227204	0.7538966
66231	MAPK	Kcnd3	0.021745425	0.7539329
66232	MAPK	Oasl1	-0.2444821	0.7542405
66233	MAPK	Derl3	0.06040444	0.754314
66234	MAPK	Pcp4	-0.056300215	0.75440526
66235	MAPK	Tmem210	-0.068583675	0.75445306
66236	MAPK	Nphs2	-0.027664123	0.75456417
66237	MAPK	Pou4f3	0.032012094	0.75545293
66238	MAPK	Ube2g1	-0.061946932	0.7556066
66239	MAPK	Ppm1e	0.047375195	0.7557506
66240	MAPK	Cyth4	-0.038229838	0.7557645
66241	MAPK	Gucy1b1	0.06116501	0.7558092
66242	MAPK	Ccdc54	0.038878266	0.75633943
66243	MAPK	Ctns	-0.062730215	0.75641155
66244	MAPK	Rela	0.04664277	0.7569174
66245	MAPK	Il1rn	-0.10501378	0.7575149
66246	MAPK	Wsb2	-0.069645576	0.7575661
66247	MAPK	Cacna1a	-0.0274463	0.75770617
66248	MAPK	Isx	-0.04194654	0.7583811
66249	MAPK	Nrn1l	0.057996836	0.75854385
66250	MAPK	Slc37a2	-0.0859997	0.7588137
66251	MAPK	Kcna4	-0.023012446	0.75897485
66252	MAPK	Acer1	-0.04998001	0.75898314
66253	MAPK	Slc5a7	0.021718077	0.7591508
66254	MAPK	Adgrg3	0.027929323	0.7595685
66255	MAPK	Lenep	0.024072995	0.7596732
66256	MAPK	Hesx1	-0.070675395	0.7598211
66257	MAPK	Mpo	0.038741007	0.7599111
66258	MAPK	Cptp	-0.03586995	0.76003516
66259	MAPK	Brdt	0.030037839	0.76051646
66260	MAPK	Lrrc32	-0.111951515	0.7605613
66261	MAPK	Pm20d1	-0.041195046	0.7608852
66262	MAPK	Slc30a10	-0.0315502	0.760915
66263	MAPK	Rab11fip2	0.06975241	0.76104075
66264	MAPK	Tfip11	-0.032329533	0.7611222
66265	MAPK	Wnt9a	-0.05295737	0.7614746
66266	MAPK	PIERCE2	-0.13285972	0.7618027
66267	MAPK	Ms4a8	0.039466057	0.76184684
66268	MAPK	Znf592	0.03197866	0.762096
66269	MAPK	Tanc1	-0.06455541	0.7622715
66270	MAPK	Cd40	-0.0748645	0.76230586
66271	MAPK	Sprn	-0.04158133	0.7627016
66272	MAPK	Cpa6	0.057175606	0.76276404
66273	MAPK	Zic1	0.03092283	0.762884
66274	MAPK	Ccdc102a	-0.06878886	0.763406
66275	MAPK	Pdha1	-0.04921591	0.76430124
66276	MAPK	Trim10	-0.017350532	0.76468205
66277	MAPK	Fitm2	0.067498155	0.76477355
66278	MAPK	Gpr15lg	0.04936652	0.76479334
66279	MAPK	Tbrg1	0.04389558	0.7647994
66280	MAPK	Marco	0.0409941	0.76504487
66281	MAPK	Pde1b	-0.025045905	0.765296
66282	MAPK	Glod5	-0.028449908	0.76531124
66283	MAPK	Tub	0.022823233	0.76543754
66284	MAPK	Smpd2	-0.046224415	0.76548
66285	MAPK	Sdccag8	-0.055295378	0.7657562
66286	MAPK	Mllt11	0.10437535	0.7658744
66287	MAPK	Clec6a	0.18643394	0.7660889
66288	MAPK	Ints12	0.05501877	0.7665733
66289	MAPK	Clk3	-0.062310006	0.7666292
66290	MAPK	Spcs2	-0.03553132	0.76665497
66291	MAPK	Plek	-0.08063342	0.7668006
66292	MAPK	Cabp4	0.031409673	0.7670562
66293	MAPK	Wwp1	0.06306854	0.76709366
66294	MAPK	Arfgef3	-0.09056263	0.767103
66295	MAPK	Kcnmb2	-0.03372665	0.7674525
66296	MAPK	Dsg2	0.06522965	0.7678671
66297	MAPK	Cplx2	0.022032805	0.7694405
66298	MAPK	Tbc1d21	0.03778104	0.7695367
66299	MAPK	Clvs2	-0.034813806	0.76978153
66300	MAPK	Mtmr14	-0.034561727	0.7701089
66301	MAPK	Colgalt2	-0.04186266	0.7702005
66302	MAPK	Stoml3	0.033102278	0.77036524
66304	MAPK	Pde6g	-0.026818061	0.77058756
66303	MAPK	Pde6h	-0.026818061	0.77058756
66305	MAPK	Mrpl57	0.037629068	0.770591
66306	MAPK	Rnh1	0.026147734	0.7707084
66307	MAPK	Nodal	-0.02401709	0.77076215
66308	MAPK	Ndrg1	-0.27883267	0.7709344
66309	MAPK	Hltf	0.08243189	0.7709713
66310	MAPK	Afm	-0.024814963	0.77127427
66311	MAPK	C8a	0.023975575	0.7712894
66312	MAPK	Acvr2b	-0.04130983	0.7719424
66313	MAPK	Acsf3	-0.030304272	0.7719729
66314	MAPK	Rtl6	-0.10337159	0.7720542
66315	MAPK	Pcdh12	-0.025819408	0.7720889
66316	MAPK	B3galt1	-0.03302675	0.77247435
66317	MAPK	Rpusd4	-0.08267149	0.77273047
66318	MAPK	Cdk10	0.02992572	0.7729524
66319	MAPK	Nacc2	-0.0667591	0.7730218
66320	MAPK	Slc25a40	0.05627217	0.77318114
66321	MAPK	Trpm8	-0.05089663	0.7732818
66322	MAPK	Ndufs5	0.12468787	0.77352
66323	MAPK	Msr1	-0.037091635	0.7738031
66324	MAPK	Prkx	0.07612446	0.77465034
66325	MAPK	Il22	0.03809961	0.7747987
66326	MAPK	Il22b	0.03809961	0.7747987
66327	MAPK	Atp5mk	-0.0846602	0.7749097
66328	MAPK	Prcd	-0.045501225	0.7752956
66329	MAPK	Cd200r1l	0.056279603	0.77536434
66330	MAPK	Clec1b	0.025415601	0.7754545
66331	MAPK	Ntrk3	-0.019266546	0.77557045
66332	MAPK	Ddx25	0.032110028	0.7756554
66333	MAPK	Fmo1	0.044737153	0.77622384
66334	MAPK	Plxnd1	0.050249573	0.7762899
66335	MAPK	Cfap141	0.08047276	0.7763465
66336	MAPK	Dtd2	0.105998665	0.77651215
66337	MAPK	Ripply1	0.033542458	0.776551
66338	MAPK	Slc17a2	0.023464605	0.77679956
66339	MAPK	Mab21l2	-0.039138768	0.7770989
66340	MAPK	Prkcq	0.030115934	0.77717584
66341	MAPK	Cpne5	-0.050628904	0.7771798
66342	MAPK	Rec114	0.035317708	0.7773114
66343	MAPK	Polr2e	0.050828703	0.7778324
66344	MAPK	Adgre1	-0.11598759	0.7779919
66345	MAPK	Rpl18a	-0.08844985	0.7780158
66346	MAPK	Rps23	0.03564873	0.7781157
66347	MAPK	Txlnb	-0.07179773	0.7782126
66348	MAPK	Syne3	0.14309569	0.77826864
66349	MAPK	Chst15	0.060203392	0.77827364
66350	MAPK	Fam216b	-0.03413692	0.7784466
66351	MAPK	Snx31	-0.040119857	0.77852184
66352	MAPK	Adam12	0.062732115	0.77857566
66353	MAPK	Smu1	-0.03152579	0.7786904
66354	MAPK	Ddt	0.15021677	0.7789652
66355	MAPK	Ube2q1	0.03987874	0.779294
66356	MAPK	Sash3	0.043332662	0.77937347
66357	MAPK	Rbfox1	0.021439672	0.7795309
66358	MAPK	Cldnd1	0.06270867	0.7795943
66359	MAPK	Hsh2d	0.096107185	0.7796212
66360	MAPK	Irx1	-0.06372242	0.779726
66361	MAPK	Rtp1	-0.023977555	0.78003633
66362	MAPK	Psmg2	0.04853138	0.78015405
66363	MAPK	Slx4	-0.035982534	0.7803858
66364	MAPK	C1ql1	0.033495843	0.7805514
66365	MAPK	Ffar4	-0.04735536	0.7808605
66366	MAPK	Nubp1	0.045443073	0.78098726
66367	MAPK	Stac	-0.04001708	0.78099567
66368	MAPK	Elac1	-0.043886077	0.7814185
66369	MAPK	Aff2	0.021549424	0.781654
66370	MAPK	Rpl7a	0.15730618	0.7819426
66371	MAPK	Chic1	0.049043387	0.78215665
66372	MAPK	Commd4	-0.038640987	0.7821567
66373	MAPK	Adgrf5	-0.04376861	0.7822217
66374	MAPK	Cd86	-0.08307729	0.78312945
66375	MAPK	Ephb2	0.040297188	0.7831385
66376	MAPK	Rpl32	0.07121776	0.7833765
66377	MAPK	Ano5	-0.069202326	0.7834094
66378	MAPK	Arel1	0.02964201	0.7836867
66379	MAPK	Plpp5	-0.06828976	0.78394234
66380	MAPK	Gm52993	-0.045280304	0.7842294
66381	MAPK	Pdxp	0.08339858	0.78426635
66382	MAPK	Fam20a	-0.06965157	0.7842993
66383	MAPK	Lrrtm2	-0.039282262	0.78430206
66384	MAPK	B3gat3	0.038998257	0.78442997
66385	MAPK	Odad1	0.039183196	0.78483593
66386	MAPK	Grap	0.03179764	0.7851656
66387	MAPK	Hypk	0.057774927	0.7854427
66388	MAPK	Sbk2	-0.087917164	0.78567827
66389	MAPK	Spata1	-0.024397112	0.7857799
66390	MAPK	Inhbc	-0.04411141	0.7864415
66391	MAPK	Epn1	-0.023848165	0.7868075
66392	MAPK	Adig	0.03548594	0.7874364
66393	MAPK	Irag1	-0.044790998	0.7877733
66394	MAPK	Tlr9	0.03519465	0.787814
66395	MAPK	Septin3	0.07443065	0.78782046
66396	MAPK	Kyat1	0.02732106	0.7879324
66397	MAPK	Mdh1b	-0.04183779	0.788312
66398	MAPK	Zranb2	0.07657359	0.7885408
66399	MAPK	Prss37	0.035622396	0.7887671
66400	MAPK	Cyyr1	-0.05039117	0.78881526
66401	MAPK	Meioc	0.026146298	0.7889135
66402	MAPK	Ccn4	-0.048652273	0.78892547
66403	MAPK	Pnldc1	-0.03259623	0.7889376
66404	MAPK	Slco1c1	-0.025264326	0.789106
66405	MAPK	Glt1d1	0.04240014	0.78936934
66406	MAPK	Lgi2	-0.030335058	0.7896114
66407	MAPK	Epha8	0.027029345	0.7903433
66408	MAPK	Jagn1	-0.08921806	0.79056144
66409	MAPK	Kcna3	-0.04247712	0.79074436
66410	MAPK	Slc35c2	0.02718212	0.7911025
66411	MAPK	Tlk2	0.026005976	0.7911852
66412	MAPK	Dpy19l2	-0.053591073	0.79129165
66413	MAPK	Col23a1	0.06445552	0.79171145
66414	MAPK	Hs3st6	-0.041537587	0.7921006
66415	MAPK	Mycn	0.021064363	0.79233557
66416	MAPK	Ptpro	-0.035585538	0.79237556
66417	MAPK	Hoxa10	-0.043420993	0.7926116
66418	MAPK	Oc90	0.05688622	0.7943554
66419	MAPK	Htr3a	0.021018455	0.79448056
66420	MAPK	Lair1	-0.031538308	0.79449385
66421	MAPK	Rora	-0.070063986	0.79481936
66422	MAPK	Cxcl12	-0.07359889	0.7952205
66423	MAPK	Rasgrf1	0.021926953	0.79523194
66424	MAPK	Rbm33	0.032430053	0.7953856
66425	MAPK	Ffar3	0.13533351	0.79553086
66426	MAPK	Slc22a16	0.052296374	0.79586893
66427	MAPK	Vps54	0.052932583	0.79604983
66428	MAPK	Ccdc125	-0.06921869	0.7960829
66429	MAPK	Slc6a7	0.02070933	0.7964475
66430	MAPK	Pip4k2a	0.041470125	0.79656136
66431	MAPK	Slc25a34	-0.040385827	0.7965995
66432	MAPK	Apobec2	0.034973282	0.7966474
66433	MAPK	Lims2	-0.044496324	0.7970244
66434	MAPK	Thap3	-0.021458242	0.79704005
66435	MAPK	H2bc3	-0.05149579	0.7973227
66436	MAPK	Il18	-0.09323489	0.7975733
66437	MAPK	Znf410	0.088821486	0.7975945
66438	MAPK	Tifab	0.062153276	0.79793143
66439	MAPK	Cdh11	-0.061862152	0.79804265
66440	MAPK	Wif1	0.027031548	0.7986887
66441	MAPK	Fhl5	0.017485196	0.7990174
66442	MAPK	Slc35e3	0.025301075	0.7994181
66443	MAPK	Psph	-0.064769186	0.8006624
66444	MAPK	Hhipl1	-0.027002769	0.80076617
66445	MAPK	R3hcc1	0.031825114	0.8013699
66446	MAPK	Reg1	-0.022388503	0.80150026
66447	MAPK	Xcl1	-0.02879846	0.8017277
66448	MAPK	Ttll6	-0.03826167	0.8021503
66449	MAPK	Wasl	-0.03379994	0.8021538
66450	MAPK	Hs3st5	0.045637928	0.80217284
66451	MAPK	C8b	-0.022058068	0.8022873
66452	MAPK	Dsc1	-0.050419167	0.8024677
66453	MAPK	Adamdec1	0.12295519	0.80250007
66454	MAPK	Nmes1	0.68891776	0.80250907
66455	MAPK	Adcy10	0.016457677	0.80325025
66458	MAPK	Zscan4d	-0.04412281	0.8039321
66456	MAPK	Zscan4c	-0.04412281	0.8039321
66457	MAPK	Zscan4f	-0.04412281	0.8039321
66459	MAPK	Ddn	0.026105834	0.803945
66460	MAPK	Amn	-0.019548733	0.8041888
66461	MAPK	Uqcrh	0.086543	0.8046755
66462	MAPK	Fabp3	-0.042288817	0.8047027
66463	MAPK	Bckdk	-0.041109517	0.80470824
66464	MAPK	Mettl17	0.0290911	0.80475295
66465	MAPK	Rbbp4	-0.04157644	0.8047983
66466	MAPK	Abi3	-0.04281119	0.8049441
66467	MAPK	Lias	0.06371141	0.80501705
66468	MAPK	Zfp13	-0.027310526	0.80522484
66469	MAPK	Rabl3	0.03561867	0.80535966
66470	MAPK	Sv2a	-0.04760322	0.80546606
66471	MAPK	Tnfrsf1a	0.05864285	0.80546725
66472	MAPK	Abcb1a	-0.02641502	0.8063303
66473	MAPK	Tafa1	-0.055245627	0.8069312
66474	MAPK	Gpr87	-0.098636575	0.80694574
66475	MAPK	Cidec	0.074603915	0.80704594
66476	MAPK	Rad9a	-0.038731106	0.8075694
66477	MAPK	Cd37	-0.027477864	0.80760556
66478	MAPK	Ercc2	-0.03236106	0.8078536
66479	MAPK	Utf1	-0.021781048	0.8082157
66480	MAPK	Gdf5	-0.03138348	0.80841553
66481	MAPK	Cdc20b	0.021165768	0.80852056
66482	MAPK	Me1	-0.060936816	0.8085521
66483	MAPK	Arhgef15	-0.015312164	0.80895203
66484	MAPK	Trim17	0.026027445	0.8091256
66485	MAPK	Rbm44	0.05079129	0.8094319
66486	MAPK	Tmem59l	0.020882342	0.8094926
66487	MAPK	Fxyd7	-0.027760167	0.8095544
66488	MAPK	Hoxd9	-0.018749703	0.809641
66489	MAPK	Amer3	-0.024711207	0.8097133
66490	MAPK	Fscn2	0.026598562	0.81054926
66491	MAPK	Nrm	-0.08621728	0.8106243
66492	MAPK	Krtap3-2	-0.033979718	0.8108267
66493	MAPK	Adamtsl4	-0.036851022	0.8110093
66494	MAPK	Rab1A	0.03192527	0.8110529
66495	MAPK	Hspb7	-0.024173822	0.8111783
66496	MAPK	Pilra	-0.07460632	0.81121045
66497	MAPK	Als2	-0.038612995	0.81138927
66498	MAPK	Isca2	-0.076797105	0.81204027
66499	MAPK	Havcr2	0.043421615	0.81223387
66500	MAPK	Clba1	0.026716895	0.812349
66501	MAPK	Gpr31	-0.025210388	0.8123799
66502	MAPK	Kdm8	0.015764074	0.8124166
66503	MAPK	Fam83h	0.03820674	0.8131297
66504	MAPK	Tcerg1l	0.035491843	0.81336296
66505	MAPK	Drosha	0.042460702	0.81348807
66506	MAPK	Adipoq	0.032694418	0.8135861
66507	MAPK	Vsnl1	-0.05808963	0.8137208
66508	MAPK	Sigirr	0.041910447	0.8140082
66509	MAPK	Znf786	0.07242479	0.81428677
66510	MAPK	Mroh7	-0.022578144	0.81437624
66511	MAPK	Znf207	0.033268828	0.815082
66512	MAPK	Mdm2	0.05646685	0.8152529
66513	MAPK	Pcyt1a	0.036663238	0.81526184
66514	MAPK	Ccr6	-0.034101963	0.81531316
66515	MAPK	Ccl1	0.14269124	0.8155267
66516	MAPK	Kndc1	-0.022494912	0.81555134
66517	MAPK	Atp4b	0.018823788	0.81558937
66518	MAPK	Ngly1	0.043811254	0.8156291
66519	MAPK	Mrpl11	0.04314999	0.8158573
66520	MAPK	Fbp2	0.020284947	0.81586206
66521	MAPK	Kif17	-0.024923783	0.81620896
66522	MAPK	Sgip1	-0.053298213	0.8164277
66523	MAPK	Gpat4	-0.03368293	0.8164341
66524	MAPK	Flt3lg	-0.040497225	0.8166495
66525	MAPK	Shisal2b	-0.18514615	0.8166539
66526	MAPK	Ggcx	-0.029008629	0.8167353
66527	MAPK	Arl5a	0.10344751	0.816817
66528	MAPK	Paip2	-0.046592705	0.8168485
66529	MAPK	Borcs8	-0.035574023	0.816866
66530	MAPK	Mrgprg	-0.05605234	0.8169527
66531	MAPK	Grhl1	0.056421265	0.81745297
66532	MAPK	Tmem150b	0.034179978	0.81784093
66533	MAPK	Aars1	-0.06980651	0.8179197
66534	MAPK	Znf667	-0.04267515	0.8179901
66535	MAPK	P2ry13	-0.029517598	0.8185865
66536	MAPK	Znf672	-0.023144355	0.818658
66537	MAPK	Lgi1	-0.027393127	0.8186697
66538	MAPK	Tssk1b	-0.019951444	0.818801
66539	MAPK	Nt5c1a	-0.025298854	0.8188165
66540	MAPK	Malrd1	-0.04470712	0.81928104
66541	MAPK	Cdc25b	0.06272928	0.8203455
66542	MAPK	Dmp1	0.016068058	0.8203478
66543	MAPK	Ska2	0.08112698	0.82039464
66544	MAPK	Ifnar2	-0.0725941	0.8204417
66546	MAPK	Gbp3	-0.1607992	0.82095146
66545	MAPK	Gbp7	-0.1607992	0.82095146
66547	MAPK	Taf11	0.026653416	0.8210418
66548	MAPK	Dpcd	0.07209129	0.8211108
66549	MAPK	Kalrn	0.014333106	0.8212601
66550	MAPK	Nckap5l	-0.029810755	0.8220031
66551	MAPK	Tcl1a	-0.022967935	0.82236266
66552	MAPK	Gid8	-0.033579748	0.8224838
66553	MAPK	Gpr27	0.0263868	0.8228151
66554	MAPK	Agrp	-0.017885583	0.822904
66555	MAPK	Orc4	-0.03033419	0.82290715
66556	MAPK	Kcnb2	0.020753715	0.823168
66557	MAPK	B3gat2	0.023024486	0.82337236
66558	MAPK	Hlf	0.026044428	0.82338935
66559	MAPK	Bpifa1	0.02343156	0.8234203
66560	MAPK	Dynll2	0.046712544	0.8238865
66561	MAPK	Sod3	0.035047457	0.8240887
66562	MAPK	Avpr1a	0.011875098	0.8241151
66563	MAPK	Cd2ap	0.03298931	0.82413006
66564	MAPK	Nudt8	0.06308848	0.8246401
66565	MAPK	Mgst1	-0.061954394	0.82489264
66566	MAPK	Tmem179	-0.030549238	0.82523155
66567	MAPK	Kcnj5	-0.01958336	0.82527214
66568	MAPK	Astl	0.060556088	0.8253706
66569	MAPK	Pak6	-0.044269674	0.82540524
66570	MAPK	Il1rapl2	0.02046624	0.82557505
66571	MAPK	Itgad	-0.024772476	0.8256754
66572	MAPK	Tmem130	0.044304576	0.8264352
66573	MAPK	Trappc14	-0.030448416	0.82665783
66574	MAPK	Gpr160	-0.08842533	0.82671934
66575	MAPK	Asb15	0.024048023	0.82684594
66576	MAPK	Prlhr	-0.02465691	0.8271126
66577	MAPK	Marchf11	0.034870274	0.8271628
66578	MAPK	Rab31	0.079974905	0.8274591
66579	MAPK	Bmper	0.06993808	0.82760936
66580	MAPK	Tasl	0.033736452	0.8276788
66581	MAPK	Shc4	0.09464684	0.82769567
66582	MAPK	Antxrl	-0.08238415	0.8280597
66583	MAPK	Txndc12	0.054946404	0.828928
66584	MAPK	Slc6a4	-0.018360654	0.82953984
66585	MAPK	Glra2	0.018812384	0.8296211
66586	MAPK	Parp4	-0.046787653	0.8297186
66587	MAPK	Prdm6	-0.026842106	0.8299866
66588	MAPK	Prkab1	-0.03568759	0.83071434
66589	MAPK	Cd40lg	0.019162692	0.83107257
66590	MAPK	Hdac7	0.018467534	0.83141655
66591	MAPK	Cpz	0.039779183	0.8317253
66592	MAPK	Gpr183	0.08035201	0.8320515
66593	MAPK	Galntl5	-0.024446996	0.8325261
66594	MAPK	Thap11	-0.037540812	0.83282846
66595	MAPK	Ceacam20	-0.037593722	0.8334784
66596	MAPK	Gosr1	0.030926649	0.83353204
66597	MAPK	S100a8	0.09250526	0.8336344
66598	MAPK	Npy5r	-0.022147665	0.8337936
66599	MAPK	F2rl3	0.01618654	0.83381206
66600	MAPK	Gsk3a	0.016860047	0.83434606
66601	MAPK	Lrrc10	-0.050244387	0.8349446
66602	MAPK	Ube2d1	-0.03362641	0.83526343
66603	MAPK	Alox8	0.040828604	0.83545524
66604	MAPK	Fut11	-0.13288999	0.83577365
66605	MAPK	Gdf10	-0.017513532	0.83588713
66606	MAPK	Sgpp1	-0.05210786	0.83597714
66607	MAPK	Helt	-0.041748986	0.8361792
66608	MAPK	Pfn3	-0.04905241	0.8361821
66609	MAPK	Cd5	-0.018798258	0.83620554
66610	MAPK	Hps6	-0.022432324	0.83660126
66611	MAPK	Nfia	-0.051999584	0.8369784
66612	MAPK	Cgnl1	-0.048633244	0.83702123
66613	MAPK	Galnt1	0.037057694	0.8371559
66614	MAPK	Syt5	-0.018310525	0.83727014
66615	MAPK	Yeats2	0.058778554	0.8373719
66616	MAPK	Wfdc13	-0.023437947	0.83738476
66617	MAPK	Cfap57	0.02503608	0.8383757
66618	MAPK	Cygb	-0.040443063	0.8384002
66619	MAPK	Tmem160	0.038808685	0.83857256
66620	MAPK	Hrh4	-0.019443193	0.83861035
66621	MAPK	Kcnh5	-0.020455945	0.83903944
66622	MAPK	Acmsd	0.026515953	0.8392741
66623	MAPK	Nr1i3	0.014697301	0.8392893
66624	MAPK	Slc35e1	0.03627695	0.8393091
66625	MAPK	Rpl26	0.099954955	0.8394111
66626	MAPK	Apob	0.015388416	0.8394556
66627	MAPK	Aldh1a2	0.018573886	0.83945745
66628	MAPK	Ccr8	-0.021493496	0.83958083
66629	MAPK	Entpd1	-0.033488214	0.8396804
66630	MAPK	Abca8b	0.025558481	0.8402544
66631	MAPK	Fam167a	0.039229456	0.84103036
66632	MAPK	Btn2a2	0.026172075	0.8418452
66633	MAPK	Asb16	0.026029702	0.84208554
66634	MAPK	Faslg	-0.029188335	0.842309
66635	MAPK	Elp1	0.030768642	0.8423495
66637	MAPK	Tuba3a	0.049220793	0.84244335
66636	MAPK	Tuba3b	0.049220793	0.84244335
66638	MAPK	Gimap8	-0.03506555	0.84256935
66639	MAPK	Eed	-0.044847753	0.8426155
66640	MAPK	Gzf1	-0.045692712	0.8429439
66641	MAPK	Myod1	0.01760851	0.843008
66642	MAPK	Defb29	0.049921136	0.8430086
66643	MAPK	Myoz2	0.02891892	0.8431728
66644	MAPK	Pak3	0.026492622	0.8433109
66645	MAPK	Zdhhc15	-0.027832815	0.8438342
66646	MAPK	Glt6d1	0.040046602	0.8438878
66647	MAPK	Enkur	0.030525923	0.84463125
66648	MAPK	Tmem126b	0.033874556	0.84495705
66649	MAPK	Prmt8	-0.015642913	0.84540313
66650	MAPK	Slc38a5	-0.079875484	0.8454632
66651	MAPK	Cacng1	0.016648265	0.8459874
66652	MAPK	Il12rb2	-0.052045	0.8461261
66653	MAPK	Msmo1	0.08404022	0.8462579
66654	MAPK	Aifm2	0.04072811	0.8464591
66655	MAPK	Fam161a	-0.04452204	0.8466688
66656	MAPK	Ebpl	0.07736487	0.8468224
66657	MAPK	Chrm5	0.018084003	0.8469298
66658	MAPK	Max	-0.022405567	0.8470548
66659	MAPK	Chpf	0.029787285	0.8474659
66660	MAPK	Gpr34	-0.0979912	0.8476452
66661	MAPK	Hpgds	-0.017929694	0.848062
66662	MAPK	Rsph4a	0.029948872	0.8482296
66663	MAPK	Retnlg	-0.016963601	0.8482689
66664	MAPK	Mc2r	0.011430827	0.8483707
66665	MAPK	ptchd1	-0.020901728	0.8485008
66666	MAPK	Tcim	0.08871429	0.8486161
66667	MAPK	Cdk16	-0.024005419	0.8491174
66668	MAPK	Alkal2	-0.05187753	0.8491215
66669	MAPK	Ubtd2	-0.06045676	0.84949493
66670	MAPK	Masp1	0.0149258915	0.8501645
66671	MAPK	Tamalin	-0.03476167	0.8504538
66672	MAPK	Camkk2	-0.019998876	0.85059065
66673	MAPK	Slc7a10	-0.02882198	0.8506323
66674	MAPK	Nprl3	-0.01779188	0.8506549
66675	MAPK	Hilpda	-0.13694045	0.85174215
66676	MAPK	Grin2c	0.015052786	0.85195935
66677	MAPK	Adarb2	-0.013530281	0.8521344
66678	MAPK	Igll1	-0.040069155	0.8523616
66679	MAPK	C1ql4	-0.037232865	0.8525265
66680	MAPK	Cnnm3	-0.032606177	0.8531351
66681	MAPK	Dennd2a	-0.03339842	0.8538139
66682	MAPK	Bsx	-0.040210545	0.85399204
66683	MAPK	Rccd1	-0.031654432	0.8540389
66684	MAPK	Gfod1	-0.030111358	0.8541446
66685	MAPK	mt-Nd2	0.09588875	0.85453796
66686	MAPK	Calr3	-0.02315517	0.8546936
66687	MAPK	Nfyb	-0.034828495	0.8548324
66688	MAPK	Gpr149	0.036008537	0.8548511
66689	MAPK	Rps17	0.06851473	0.85493755
66690	MAPK	Kcna1	0.015502935	0.85512197
66691	MAPK	Sun3	-0.030588267	0.85519624
66692	MAPK	Cfap210	-0.024453955	0.8555676
66693	MAPK	Uts2	0.017220601	0.8556111
66694	MAPK	Cryba2	-0.020994263	0.8557563
66695	MAPK	Top1mt	-0.03546111	0.856324
66696	MAPK	Alpk2	0.06988786	0.85639614
66697	MAPK	Otx1	-0.031417318	0.85647374
66698	MAPK	Gpam	-0.108573414	0.85657793
66699	MAPK	Mertk	-0.031562705	0.8569449
66700	MAPK	Apln	-0.03447028	0.8569961
66701	MAPK	Wars1	-0.104297094	0.8570315
66702	MAPK	Efcab5	0.020674948	0.8575003
66703	MAPK	Opn1sw	-0.016655888	0.85754216
66704	MAPK	Cacng2	0.014465734	0.8576358
66705	MAPK	Pusl1	0.048917707	0.8578202
66706	MAPK	Inmt	0.030428661	0.8582054
66707	MAPK	Gpr18	-0.031166503	0.8582306
66708	MAPK	P4ha1	-0.0967341	0.85831416
