	source	target	weight	p_value
12358	NFkB	Parp14	2.9379816	1.9685838e-11
12359	NFkB	Aste1	-1.6629952	1.9883505e-11
12360	NFkB	Cebpd	3.4672515	1.9913095e-11
12361	NFkB	Hhex	-2.8824255	2.2823517e-11
12362	NFkB	Slc12a7	2.6582599	2.4084016e-11
12363	NFkB	Gata6	1.9767406	2.6124682e-11
12364	NFkB	Xpo7	-1.0698704	2.6375572e-11
12365	NFkB	Mmp19	1.3027242	2.6907735e-11
12366	NFkB	Mis18bp1	-2.0637658	2.8711512e-11
12367	NFkB	Ppp1r18	2.544113	2.955284e-11
12368	NFkB	Sav1	2.1289983	2.956265e-11
12369	NFkB	Syk	-1.1938387	2.969952e-11
12370	NFkB	Adh5	-1.3981844	3.056353e-11
12371	NFkB	Rgs18	-2.4990194	3.174222e-11
12372	NFkB	Oas3	4.3052435	3.2245425e-11
12373	NFkB	Slc9a8	1.544827	3.248143e-11
12374	NFkB	Erlin2	-1.3921354	3.3018973e-11
12375	NFkB	Lgalsl	2.2987316	3.333167e-11
12376	NFkB	Lyl1	-1.4011343	3.4000275e-11
12377	NFkB	Il10ra	3.7272794	3.54154e-11
12378	NFkB	Casp4	1.705627	3.6263024e-11
12379	NFkB	Metap1	-1.7243268	3.6662118e-11
12380	NFkB	Ptpn4	-1.2114186	3.6856438e-11
12381	NFkB	Zzz3	-1.4192423	3.719068e-11
12382	NFkB	Cxcr1	-1.8446256	3.7297304e-11
12383	NFkB	Cxcr2	-1.8446256	3.7297304e-11
12384	NFkB	Etv3	1.3219274	3.8065308e-11
12385	NFkB	Strbp	-1.4530882	3.939679e-11
12386	NFkB	Litaf	1.8581192	4.1633575e-11
12387	NFkB	Ece1	1.9039774	4.1817827e-11
12388	NFkB	Eci2	-1.7018353	4.1981463e-11
12389	NFkB	Eci3	-1.7018353	4.1981463e-11
12390	NFkB	Nab1	1.5310265	4.2968115e-11
12391	NFkB	Nrp2	1.6622907	4.3167026e-11
12392	NFkB	Ctcf	-1.3250382	4.4151776e-11
12393	NFkB	Tmem192	-1.8730776	4.6664003e-11
12394	NFkB	Mfng	-1.0932089	5.0688717e-11
12395	NFkB	Ppif	3.5774264	5.119632e-11
12396	NFkB	Ccrl2	4.5765796	5.200229e-11
12397	NFkB	Mdh2	-1.2577755	5.209832e-11
12398	NFkB	Plek	2.3131354	5.3912427e-11
12399	NFkB	Mx2	9.052614	6.160752e-11
12400	NFkB	Rab8b	2.0903811	7.0511784e-11
12401	NFkB	Adam17	1.688328	7.215566e-11
12402	NFkB	Tnfsf8	1.435077	7.273817e-11
12403	NFkB	Smad5	-1.613707	7.5541746e-11
12404	NFkB	Tubb2a	4.2252502	8.072457e-11
12405	NFkB	Tubb2b	4.2252502	8.072457e-11
12406	NFkB	Fbxo9	-1.1604575	8.1253136e-11
12407	NFkB	Slco3a1	2.0448952	8.175451e-11
12408	NFkB	Nars2	-2.0792863	8.27263e-11
12409	NFkB	Slfn5	4.014385	8.885136e-11
12410	NFkB	Gpatch1	-1.329702	9.189411e-11
12411	NFkB	Zfyve21	-1.4163457	9.2059665e-11
12412	NFkB	Oasl1	6.5127125	9.262574e-11
12413	NFkB	Atg4c	-2.5306835	9.4970254e-11
12414	NFkB	Rpe	-1.1917913	9.731315e-11
12415	NFkB	Cat	-1.834626	9.9488806e-11
12416	NFkB	Arv1	-1.2521919	1.03966044e-10
12417	NFkB	Gspt2	-1.701184	1.040268e-10
12418	NFkB	Nr2f2	-2.0742753	1.042256e-10
12419	NFkB	Tab2	1.2012461	1.0624109e-10
12420	NFkB	Ccl9	1.4113581	1.06499976e-10
12421	NFkB	Eif4ebp2	-1.2578088	1.0911301e-10
12422	NFkB	Ctnnbip1	-1.4508595	1.1294744e-10
12423	NFkB	Serpinb8	1.9942293	1.1842965e-10
12424	NFkB	Adamdec1	4.0760574	1.1948534e-10
12425	NFkB	Hdac3	-1.1772188	1.2038621e-10
12426	NFkB	Hrh1	1.991581	1.2314935e-10
12427	NFkB	Lamp3	6.126786	1.2573925e-10
12428	NFkB	Bdkrb2	1.7647551	1.2757304e-10
12429	NFkB	Ralbp1	-1.0899385	1.3735547e-10
12430	NFkB	Tnrc6b	-1.9301031	1.4082006e-10
12431	NFkB	Ptcd2	-1.5081631	1.4228496e-10
12432	NFkB	Fam117b	-1.928219	1.4501543e-10
12433	NFkB	Glrx5	-1.6454469	1.4532073e-10
12434	NFkB	Henmt1	-1.5818663	1.4631894e-10
12435	NFkB	Rnf166	-1.91197	1.5176917e-10
12436	NFkB	Nub1	1.2360367	1.526336e-10
12437	NFkB	Efnb1	1.112996	1.571387e-10
12438	NFkB	Znf652	-2.420364	1.5859665e-10
12439	NFkB	Scai	-1.4416622	1.5957052e-10
12440	NFkB	Gimap6	-1.1427962	1.6522593e-10
12441	NFkB	Ppp1cc	-1.9787968	1.6729323e-10
12442	NFkB	Spin1	-1.413198	1.6803074e-10
12443	NFkB	Ndufa8	-1.2301489	1.6926387e-10
12444	NFkB	Ccr2	-1.7537296	1.8057732e-10
12445	NFkB	Mfsd4b1	-1.0398093	1.8255918e-10
12446	NFkB	Hmg20a	-1.5132375	1.8591874e-10
12447	NFkB	Ptgr3	-1.4286371	1.8829387e-10
12448	NFkB	Cnih1	-1.4681042	1.9014043e-10
12449	NFkB	Pcyox1	-2.6731508	1.9205866e-10
12450	NFkB	Serpina1e	1.7560666	1.9552429e-10
12451	NFkB	Serpina1d	1.7560666	1.9552429e-10
12452	NFkB	Serpina1a	1.7560666	1.9552429e-10
12453	NFkB	Serpina1b	1.7560666	1.9552429e-10
12454	NFkB	Tshz1	-2.791491	1.9809768e-10
12455	NFkB	Upf2	-1.3602632	2.0230241e-10
12456	NFkB	Ptger2	2.2950344	2.2039028e-10
12457	NFkB	Arhgap31	2.641972	2.3288835e-10
12458	NFkB	Inpp5d	-1.3058658	2.3393365e-10
12459	NFkB	Aqp9	3.4014707	2.4148966e-10
12460	NFkB	Srsf12	1.1324888	2.4195013e-10
12461	NFkB	Ranbp6	-1.908035	2.4900726e-10
12462	NFkB	Sltm	-1.3576952	2.5126723e-10
12463	NFkB	Cbr4	-1.7091507	2.528528e-10
12464	NFkB	Layn	1.1500354	2.5842117e-10
12465	NFkB	Sox12	-1.2273643	2.591606e-10
12466	NFkB	Mgme1	-2.3141785	2.624693e-10
12467	NFkB	Cideb	-1.2912381	2.6711347e-10
12468	NFkB	Fut4	1.948991	2.7984287e-10
12469	NFkB	Isg15	8.556963	2.980656e-10
12470	NFkB	Pla2g15	-1.6632143	3.0189243e-10
12471	NFkB	Skil	1.8284377	3.2704686e-10
12472	NFkB	Pex19	-1.1289163	3.3936232e-10
12473	NFkB	Fam78a	-2.1389816	3.4183217e-10
12474	NFkB	Tomm20	-1.4549638	3.4885078e-10
12475	NFkB	Ago1	-1.0970454	3.6381909e-10
12476	NFkB	Psen1	1.0483493	3.6732078e-10
12477	NFkB	Adamtsl4	-1.2368433	3.8140013e-10
12478	NFkB	Traf4	1.4786184	3.9727688e-10
12479	NFkB	Rbms1	1.8064144	4.0506346e-10
12480	NFkB	Pex1	-1.5847268	4.169237e-10
12481	NFkB	Klhl8	-1.6097636	4.4557052e-10
12482	NFkB	Chd9	-1.2511233	4.4872e-10
12483	NFkB	Bola1	-1.3546696	4.6624565e-10
12484	NFkB	Znf692	-1.3691831	4.9928517e-10
12485	NFkB	Herc2	-1.7757392	5.049767e-10
12486	NFkB	Fzd3	-1.6928688	5.1282695e-10
12487	NFkB	Cxcl16	2.8699565	5.2645827e-10
12488	NFkB	Tlr7	0.88910145	5.3173177e-10
12489	NFkB	Ccdc125	-1.5782964	5.418741e-10
12490	NFkB	Dph5	-1.6040338	5.4376353e-10
12491	NFkB	Brcc3	-1.7697479	5.8371663e-10
12492	NFkB	Tnfrsf10b	1.9900157	5.8388017e-10
12493	NFkB	Lta4h	-2.142556	6.1047767e-10
12494	NFkB	Otulinl	-1.6378736	6.17412e-10
12495	NFkB	Ciao2a	-1.7088073	6.2019967e-10
12496	NFkB	Impa2	-2.7769897	6.295126e-10
12497	NFkB	Rmnd1	-1.7936058	6.354571e-10
12498	NFkB	Nanos3	0.8995345	6.6906053e-10
12499	NFkB	Znfx1	3.4695845	6.709765e-10
12500	NFkB	Mtif2	-1.5726342	6.8140577e-10
12501	NFkB	Akap1	-1.4804596	6.8904665e-10
12502	NFkB	Tnfsf18	1.6329182	6.896987e-10
12503	NFkB	Cd34	0.74864775	6.9460804e-10
12504	NFkB	Rnf135	-2.1364975	7.078394e-10
12505	NFkB	Rnd3	3.7280536	7.1545436e-10
12506	NFkB	Ier5	3.6333523	7.2253453e-10
12507	NFkB	Btg2	4.071176	7.329663e-10
12508	NFkB	Tpst1	2.0452979	7.5380185e-10
12509	NFkB	Ssx2ip	-1.5979986	7.5939127e-10
12510	NFkB	C3ar1	2.962349	7.9960666e-10
12511	NFkB	Hsf2	-1.3496392	8.056692e-10
12512	NFkB	Scp2	-1.893501	8.2090085e-10
12513	NFkB	Il13ra2	3.1337485	8.3547985e-10
12514	NFkB	Rbl2	-1.5843058	8.6646673e-10
12515	NFkB	Aasdh	-1.5756739	8.760178e-10
12516	NFkB	Fes	-1.1946689	8.8202384e-10
12517	NFkB	Gtf3a	-1.8432443	9.243862e-10
12518	NFkB	Snapc3	-1.2181213	9.357243e-10
12519	NFkB	Fpr2	1.6039366	9.372758e-10
12520	NFkB	Fpr-s1	1.6039366	9.372758e-10
12521	NFkB	Irak1bp1	-1.9757787	9.471158e-10
12522	NFkB	Tmem144	-1.0638082	9.539881e-10
12523	NFkB	Niban1	3.3931978	9.627297e-10
12524	NFkB	B3gnt5	2.062936	9.808343e-10
12525	NFkB	Avpi1	-2.3600142	9.820655e-10
12526	NFkB	Sec24a	1.9938476	9.823958e-10
12527	NFkB	Rassf4	1.5102744	1.0224321e-09
12528	NFkB	Abhd15	-2.2803655	1.0871875e-09
12529	NFkB	Cox11	-1.2446277	1.0919641e-09
12530	NFkB	Steap4	2.6551414	1.1094993e-09
12531	NFkB	Kctd6	-1.8583487	1.1322998e-09
12532	NFkB	Arhgap35	-1.0545064	1.1347219e-09
12533	NFkB	Gnaq	-1.5139585	1.1382453e-09
12534	NFkB	Rprd1a	-1.4154085	1.1442752e-09
12535	NFkB	Stap2	1.862797	1.161636e-09
12536	NFkB	Ldlrap1	-1.5343318	1.1954131e-09
12537	NFkB	Gfpt2	2.956514	1.1976604e-09
12538	NFkB	Ppig	-1.2171006	1.2155638e-09
12539	NFkB	S100a3	2.5630238	1.2241365e-09
12540	NFkB	Slamf1	2.1031656	1.2682866e-09
12541	NFkB	Rpl22	-0.9889281	1.3183098e-09
12542	NFkB	Lta	1.5472069	1.3205094e-09
12543	NFkB	Ppcs	-1.4372782	1.3573882e-09
12544	NFkB	Pim1	3.3787856	1.3758393e-09
12545	NFkB	Rhoh	1.1379535	1.4024696e-09
12546	NFkB	Txn2	-1.0645801	1.4301771e-09
12547	NFkB	Rhog	1.5752832	1.4511669e-09
12548	NFkB	Ptpn18	-0.8394585	1.4539533e-09
12549	NFkB	Hsdl2	-1.2519792	1.5349338e-09
12550	NFkB	Mettl17	-0.9105143	1.6589784e-09
12551	NFkB	Bmp4	-2.138422	1.6789989e-09
12552	NFkB	Isl1	-1.4980845	1.686147e-09
12553	NFkB	Dusp1	3.3431983	1.7416658e-09
12554	NFkB	Ido2	1.3782734	1.7613458e-09
12555	NFkB	Trim25	1.9460295	1.8642288e-09
12556	NFkB	Zbtb14	-1.1221313	1.8727306e-09
12557	NFkB	Zfp36	4.0348077	1.8816397e-09
12558	NFkB	Acadm	-1.8840135	1.8844641e-09
12559	NFkB	Chka	-1.456585	1.903644e-09
12560	NFkB	Cavin2	-1.9063535	1.9159918e-09
12561	NFkB	Tmem132a	0.9126838	1.9968949e-09
12562	NFkB	Bpgm	3.2150629	2.0198314e-09
12563	NFkB	Mob3c	1.9718933	2.0465956e-09
12564	NFkB	Pdss2	-0.6244967	2.0517483e-09
12565	NFkB	Il1r2	3.3644598	2.0765734e-09
12566	NFkB	Gpr68	1.2518934	2.245388e-09
12567	NFkB	Fbxl4	-1.6455505	2.2492412e-09
12568	NFkB	Anapc13	-1.1421878	2.2563529e-09
12569	NFkB	Mief1	-1.3656902	2.2935707e-09
12570	NFkB	Mccc1	-1.6124746	2.3045494e-09
12571	NFkB	Coa5	-1.7244773	2.3612625e-09
12572	NFkB	Hddc3	-1.5134164	2.3735127e-09
12573	NFkB	B4gat1	-1.1923434	2.4326292e-09
12574	NFkB	Mgst2	-1.8336898	2.4377755e-09
12575	NFkB	Rpap2	-1.0004892	2.5418174e-09
12576	NFkB	Pram1	-1.5289252	2.5484588e-09
12577	NFkB	Clec4d	1.5993025	2.8486304e-09
12578	NFkB	Spsb1	2.2816927	2.859262e-09
12579	NFkB	IntS13	-1.8780228	2.8883416e-09
12580	NFkB	Samd4a	1.8623389	2.8934666e-09
12581	NFkB	Clip2	2.0603557	2.9915501e-09
12582	NFkB	Dhrs9	-2.1149335	3.023988e-09
12583	NFkB	Il2ra	2.3759544	3.1559482e-09
12584	NFkB	Caprin1	-0.886428	3.215754e-09
12585	NFkB	Mgll	2.8955967	3.2577765e-09
12586	NFkB	Rtp4	4.094289	3.2945653e-09
12587	NFkB	Morc2a	-1.2545347	3.3274732e-09
12588	NFkB	Oxsm	-1.5493177	3.3357972e-09
12589	NFkB	Selenok	1.516075	3.3565482e-09
12590	NFkB	Fgf5	1.9550014	3.4136691e-09
12591	NFkB	Cdc40	-1.2354975	3.4518028e-09
12592	NFkB	Acot10	1.4285918	3.4784073e-09
12593	NFkB	Acot9	1.4285918	3.4784073e-09
12594	NFkB	Tnfsf10	6.4498167	3.50578e-09
12595	NFkB	Tubgcp4	-1.3268936	3.5221324e-09
12596	NFkB	Ube2e3	-1.7042172	3.5291732e-09
12597	NFkB	Cacna1a	0.6781313	3.5722925e-09
12598	NFkB	Atf3	3.81203	3.5918262e-09
12599	NFkB	Rxra	-1.447303	3.6767127e-09
12600	NFkB	Parp16	-1.3051121	3.68086e-09
12601	NFkB	Pdcd1lg2	2.219592	3.689976e-09
12602	NFkB	Dpy19l3	-2.2863233	3.7015206e-09
12603	NFkB	Serbp1	-1.5116608	3.7540238e-09
12604	NFkB	Lyrm4	1.3486983	3.760153e-09
12605	NFkB	Daglb	-1.2892259	3.870601e-09
12606	NFkB	Abcd3	-1.9053223	3.8784695e-09
12607	NFkB	Hs2st1	-1.4903457	3.999551e-09
12608	NFkB	Nfs1	-1.183655	4.007644e-09
12609	NFkB	Apex1	-1.9369886	4.0887693e-09
12610	NFkB	Slc43a2	2.6261418	4.475207e-09
12611	NFkB	Cd33	-1.2360445	4.543616e-09
12612	NFkB	Col27a1	1.2691371	4.576358e-09
12613	NFkB	Rftn1	1.1873913	4.6125255e-09
12614	NFkB	Helb	1.1903341	4.6758957e-09
12615	NFkB	Cd38	2.4347205	4.953494e-09
12616	NFkB	Mms19	-1.1827102	4.972284e-09
12617	NFkB	Pygl	-2.4713905	5.0121605e-09
12618	NFkB	Sphk1	3.3936996	5.2470623e-09
12619	NFkB	Cnbp	-1.2479622	5.4269846e-09
12620	NFkB	Nsa2	-1.2315847	5.4598335e-09
12621	NFkB	Phka2	-0.9433108	5.537503e-09
12622	NFkB	Six6	0.6233407	5.6439204e-09
12623	NFkB	Slc40a1	-2.116846	5.675954e-09
12624	NFkB	Gpr183	2.851079	5.701951e-09
12625	NFkB	Ermp1	-1.7664102	5.719718e-09
12626	NFkB	Rfxap	-1.2634625	5.7218577e-09
12627	NFkB	Pigf	-1.4011503	5.795968e-09
12628	NFkB	Idh1	-2.4434972	5.8211147e-09
12629	NFkB	Hibch	-1.8883854	5.9036496e-09
12630	NFkB	Sgtb	1.6534787	5.912893e-09
12631	NFkB	Frmd7	1.003194	5.935652e-09
12632	NFkB	Stn1	-1.2385011	5.9408922e-09
12633	NFkB	Spata21	0.693472	5.977686e-09
12634	NFkB	Olig2	1.2499813	6.0277427e-09
12635	NFkB	Skic8	-0.8801677	6.036144e-09
12636	NFkB	Sema4a	0.9180249	6.0449805e-09
12637	NFkB	Zfp184	-1.7195156	6.2188454e-09
12638	NFkB	Pglyrp4	0.95366985	6.38196e-09
12639	NFkB	Gigyf2	-0.84123594	6.4940218e-09
12640	NFkB	Orc2	-1.2767191	6.6638854e-09
12641	NFkB	Adgre1	3.0812435	6.742364e-09
12642	NFkB	Tagap1	1.0077254	6.7463546e-09
12643	NFkB	Tagap	1.0077254	6.7463546e-09
12644	NFkB	Mrpl34	-1.5272557	6.7898385e-09
12645	NFkB	Prg2	0.9821943	6.815388e-09
12646	NFkB	Cdca7l	-3.222795	6.858854e-09
12647	NFkB	Ifnb1	3.1619818	6.9125234e-09
12648	NFkB	Ndufs3	-1.3835242	6.9425408e-09
12649	NFkB	Nudt7	-1.1932409	7.0161654e-09
12650	NFkB	Atp5f1c	-0.96057785	7.3611686e-09
12651	NFkB	Rmnd5a	-1.1910554	7.3661752e-09
12652	NFkB	Nfia	-1.394849	7.430652e-09
12653	NFkB	Shfl	2.3012211	7.524612e-09
12654	NFkB	Znf18	-1.2626921	7.559096e-09
12655	NFkB	Tmem170b	-3.6516523	7.688983e-09
12656	NFkB	Zbed3	-2.1279073	7.774521e-09
12657	NFkB	Cyp2r1	-1.0676811	7.804843e-09
12658	NFkB	Tex264	-1.1448992	8.081716e-09
12659	NFkB	Adnp	-1.553016	8.1737115e-09
12660	NFkB	Lancl1	-1.2868721	8.295543e-09
12661	NFkB	Ndufa5	-0.8701078	8.328168e-09
12662	NFkB	Mfsd2a	2.6096578	8.811515e-09
12663	NFkB	Fpgt	-2.2354023	8.885615e-09
12664	NFkB	Casp2	-1.0935264	8.987994e-09
12665	NFkB	Tap2	1.7616068	8.9974925e-09
12666	NFkB	Phactr1	1.4663585	9.053717e-09
12667	NFkB	Nrcam	1.6042603	9.154339e-09
12668	NFkB	Abhd17b	-0.91161007	9.24415e-09
12669	NFkB	Ccsap	-1.3442491	9.37162e-09
12670	NFkB	Btbd3	-1.7399268	9.446463e-09
12671	NFkB	Actl7b	0.6928304	9.447195e-09
12672	NFkB	Anp32b	-1.4134653	9.538947e-09
12673	NFkB	Armc10	-1.3959758	9.604951e-09
12674	NFkB	Cutc	-1.7252978	9.687016e-09
12675	NFkB	Cmpk2	7.318682	9.918891e-09
12676	NFkB	Tnfrsf11b	4.1933985	1.0346183e-08
12677	NFkB	Celf2	-1.1493796	1.03877005e-08
12678	NFkB	Man2a2	-1.2313324	1.0664314e-08
12679	NFkB	Rhot1	-1.3135477	1.0682113e-08
12680	NFkB	Lrpprc	-1.1025338	1.0708672e-08
12681	NFkB	Batf3	1.735831	1.0763198e-08
12682	NFkB	Tdrd3	-1.0848655	1.1020445e-08
12683	NFkB	Ogfod2	-0.7318431	1.1084069e-08
12684	NFkB	Cyp7a1	0.9028244	1.1099787e-08
12685	NFkB	Lyrm7	-1.967875	1.12514105e-08
12686	NFkB	Dop1b	-0.9907426	1.1299574e-08
12687	NFkB	Nlrp3	1.4528174	1.1561467e-08
12688	NFkB	Sirpa	1.3705266	1.1569738e-08
12689	NFkB	Cacybp	-1.5366051	1.209379e-08
12690	NFkB	Akr7a2	-1.6505653	1.2169882e-08
12691	NFkB	Ugcg	2.836349	1.21766455e-08
12692	NFkB	Ankrd17	-1.1064634	1.23156685e-08
12693	NFkB	Bbs10	-2.1227403	1.2392642e-08
12694	NFkB	Gjb2	4.1074467	1.2618249e-08
12695	NFkB	Mapre2	-0.90158933	1.2847821e-08
12696	NFkB	Il4r	2.523433	1.311602e-08
12697	NFkB	Mtrf1	-0.9547981	1.3844031e-08
12698	NFkB	Zfhx2	0.58990306	1.3875833e-08
12699	NFkB	Mcoln2	2.84049	1.3988589e-08
12700	NFkB	Tfec	1.4553245	1.4031112e-08
12701	NFkB	Cntnap1	1.9269664	1.4040712e-08
12702	NFkB	Znhit3	-1.1610086	1.40663765e-08
12703	NFkB	Gramd4	-1.331804	1.4068147e-08
12704	NFkB	Kcna3	1.1730705	1.442362e-08
12705	NFkB	Fan1	-0.7218027	1.5627508e-08
12706	NFkB	Smad3	1.8538185	1.574476e-08
12707	NFkB	Dhx57	-0.79728496	1.5784664e-08
12708	NFkB	Zhx1	-1.8752058	1.6019955e-08
12709	NFkB	St13	-1.3853148	1.6153612e-08
12710	NFkB	Arl8b	1.4233017	1.6268794e-08
12711	NFkB	Vegfc	2.9922836	1.6581524e-08
12712	NFkB	Arhgef18	-1.5789813	1.6774566e-08
12713	NFkB	Anapc5	-1.114112	1.6928034e-08
12714	NFkB	Snn	1.664128	1.7035713e-08
12715	NFkB	Rcn2	-1.6829807	1.7571596e-08
12716	NFkB	Prickle1	-1.8726753	1.7976614e-08
12717	NFkB	Mrps25	-1.3957136	1.828173e-08
12718	NFkB	Pank1	-2.7608063	1.8613202e-08
12719	NFkB	Phospho2	-2.0794404	1.8783476e-08
12720	NFkB	Rnf20	-1.5833154	1.89657e-08
12721	NFkB	Ptgfr	1.4897093	1.9097975e-08
12722	NFkB	Gzf1	-1.2353935	1.9223386e-08
12723	NFkB	Fto	-1.2908728	1.9903466e-08
12724	NFkB	Ada	2.111414	1.99391e-08
12725	NFkB	Cdipt	-1.4819171	2.0683334e-08
12726	NFkB	IL36RN	0.851371	2.1669198e-08
12727	NFkB	Ppp1r17	0.7859076	2.1673737e-08
12728	NFkB	Ppm1l	-1.1693461	2.1800922e-08
12729	NFkB	Nfe2l2	1.54546	2.2018906e-08
12730	NFkB	Bicd2	-1.144895	2.2695312e-08
12731	NFkB	Coq9	-0.81370705	2.284009e-08
12732	NFkB	Scap	-1.0631981	2.2934264e-08
12733	NFkB	Tbc1d10a	1.136389	2.3572158e-08
12734	NFkB	Elf4	1.4020234	2.3595481e-08
12735	NFkB	Tmem186	-1.0993601	2.405953e-08
12736	NFkB	Dnajb9	2.0899024	2.4088447e-08
12737	NFkB	Cd180	-1.2625365	2.4874193e-08
12738	NFkB	Erap1	1.2480412	2.52023e-08
12739	NFkB	Lacc1	3.231515	2.577843e-08
12740	NFkB	Ctr9	-1.4021199	2.6093764e-08
12741	NFkB	Pomgnt2	-1.2479314	2.6126473e-08
12742	NFkB	Rfx5	1.70151	2.6130046e-08
12743	NFkB	Trmt12	-1.3499318	2.6235432e-08
12744	NFkB	Zbtb48	-1.0247461	2.6418169e-08
12745	NFkB	Rasgef1b	2.4453843	2.6538892e-08
12746	NFkB	Rab24	1.7923529	2.6660977e-08
12747	NFkB	Cog2	-0.9654837	2.6708879e-08
12748	NFkB	Dus2	-0.95330364	2.7534055e-08
12749	NFkB	Gmps	-1.3817675	2.804452e-08
12750	NFkB	P2rx7	2.9476128	2.8379743e-08
12751	NFkB	Setd2	-0.9603702	2.8610055e-08
12752	NFkB	Dyrk3	0.8496533	2.8634854e-08
12753	NFkB	Mppe1	-1.273504	2.8852002e-08
12754	NFkB	Samd14	0.532147	2.9116885e-08
12755	NFkB	Itgav	2.3080115	2.9173664e-08
12756	NFkB	Orc4	-0.97221166	2.9363846e-08
12757	NFkB	Nadk2	-1.5118939	2.9777588e-08
12758	NFkB	Slc37a1	0.9478939	2.97868e-08
12759	NFkB	Atp5po	-0.634859	2.9951398e-08
12760	NFkB	Tpra1	1.4099956	3.0239327e-08
12761	NFkB	Cox15	-1.0171807	3.0439953e-08
12762	NFkB	Zbtb4	-1.4648441	3.079447e-08
12763	NFkB	Rsad1	-1.2960174	3.1125253e-08
12764	NFkB	Zc3h14	-1.3097131	3.1395285e-08
12765	NFkB	Anp32a	-1.645062	3.1673643e-08
12766	NFkB	Gadd45a	4.04252	3.192857e-08
12767	NFkB	Klhdc8b	-1.888768	3.2682387e-08
12768	NFkB	Selenom	3.6620095	3.2711057e-08
12769	NFkB	Rnf7	-0.91904205	3.2739315e-08
12770	NFkB	Fam216a	-2.5448995	3.303138e-08
12771	NFkB	Pbx4	1.1846558	3.3039246e-08
12772	NFkB	Simc1	-1.7374121	3.3341237e-08
12773	NFkB	Psip1	-1.4696878	3.3940257e-08
12774	NFkB	Timm9	-1.4222412	3.404323e-08
12775	NFkB	Immt	-0.93803155	3.410585e-08
12776	NFkB	Camk1	-0.8508297	3.4156717e-08
12777	NFkB	Fads3	2.3009422	3.4745838e-08
12778	NFkB	Clcf1	2.384333	3.4938964e-08
12779	NFkB	Mtif3	-0.7137232	3.557705e-08
12780	NFkB	Mrps23	-1.2598823	3.593839e-08
12781	NFkB	Leprotl1	-1.5279806	3.6195928e-08
12782	NFkB	Naga	-1.0025512	3.6446455e-08
12783	NFkB	Lsm8	-1.1273981	3.6483808e-08
12784	NFkB	Sstr2	1.0465957	3.654263e-08
12785	NFkB	Adgrb1	0.7462963	3.6583703e-08
12786	NFkB	Nubpl	-1.2220458	3.731644e-08
12787	NFkB	Atraid	-1.2380607	3.762718e-08
12788	NFkB	Cep44	-1.2620678	3.77707e-08
12789	NFkB	Abca5	1.6581593	3.7895944e-08
12790	NFkB	Gid8	-1.0594517	3.7983927e-08
12791	NFkB	Prpf38b	-1.1283351	3.8188993e-08
12792	NFkB	Aasdhppt	-1.2061988	3.9233125e-08
12793	NFkB	Samm50	-0.8597018	3.9280774e-08
12794	NFkB	Amz2	-1.6477084	3.9458843e-08
12795	NFkB	Btf3l4	-1.1754311	3.981552e-08
12796	NFkB	Prpsap2	-1.1260297	4.007715e-08
12797	NFkB	Prpf8	-1.1264938	4.0172694e-08
12798	NFkB	Mtres1	-1.9543915	4.0744467e-08
12799	NFkB	Atp5mc2	-0.68621016	4.1125958e-08
12800	NFkB	Emp3	3.0199902	4.1261558e-08
12801	NFkB	Ltb4r	-1.0695198	4.1579316e-08
12802	NFkB	Arl11	-0.9229532	4.210838e-08
12803	NFkB	Atg9a	-1.0614346	4.2161126e-08
12804	NFkB	Meox1	1.3094311	4.2824357e-08
12805	NFkB	Bcl3	8.172749	4.357199e-08
12806	NFkB	Tmem171	1.8692579	4.579174e-08
12807	NFkB	Npl	-1.0627909	4.5901594e-08
12808	NFkB	Rdh13	-0.9568118	4.6370968e-08
12809	NFkB	Gmcl1	-2.3280356	4.681146e-08
12810	NFkB	Gpalpp1	-1.1179013	4.779684e-08
12811	NFkB	Blnk	-2.342291	4.8287408e-08
12812	NFkB	Fam199x	-0.86853397	4.884407e-08
12813	NFkB	Cstb	1.3436264	4.9786188e-08
12814	NFkB	Phb2	-1.5769691	4.9898848e-08
12815	NFkB	Rpa1	-1.2530906	5.0608637e-08
12816	NFkB	Znf32	-1.4441755	5.1026976e-08
12817	NFkB	Dcaf12	-1.2894613	5.247712e-08
12818	NFkB	Nol8	-1.5231724	5.2640768e-08
12819	NFkB	Mast4	1.4087703	5.4859168e-08
12820	NFkB	Eif1b	0.912532	5.55009e-08
12821	NFkB	Tmco6	-1.3671824	5.665601e-08
12822	NFkB	Ern1	1.6431614	5.9313496e-08
12823	NFkB	Bcl9l	1.4567372	5.937999e-08
12824	NFkB	Osbpl1a	-1.2580249	6.047315e-08
12825	NFkB	Dnaaf2	-1.9738942	6.062427e-08
12826	NFkB	Hbegf	2.8171613	6.094875e-08
12827	NFkB	Nup133	-1.1156418	6.188823e-08
12828	NFkB	Ciao1	-0.9508529	6.2058234e-08
12829	NFkB	Nrros	-1.4700146	6.327591e-08
12830	NFkB	Ifi35	3.832783	6.329986e-08
12831	NFkB	Stard10	1.4510269	6.378579e-08
12832	NFkB	Ube3d	-0.6821129	6.381611e-08
12833	NFkB	Atp5pb	-0.84732634	6.531354e-08
12834	NFkB	Foxq1	-3.0930684	6.682072e-08
12835	NFkB	Oxr1	-1.2424909	6.757478e-08
12836	NFkB	Tada1	-0.9335903	6.770732e-08
12837	NFkB	Tst	-1.9851345	6.895106e-08
