"tf"	"confidence"	"target"	"mor"
"161404"	"Nobox"	"E"	"Brinp2"	1
"161405"	"Nobox"	"E"	"Bspry"	1
"161406"	"Nobox"	"E"	"Btbd11"	1
"161407"	"Nobox"	"E"	"Btbd3"	1
"161408"	"Nobox"	"E"	"C130073F10Rik"	1
"161409"	"Nobox"	"E"	"C87414"	1
"161410"	"Nobox"	"E"	"C87499"	1
"161411"	"Nobox"	"E"	"C87977"	1
"161412"	"Nobox"	"E"	"C9orf72"	1
"161413"	"Nobox"	"E"	"Camta1"	1
"161414"	"Nobox"	"E"	"Card10"	1
"161415"	"Nobox"	"E"	"Cav1"	1
"161416"	"Nobox"	"E"	"Cav2"	1
"161417"	"Nobox"	"E"	"Cbwd1"	1
"161418"	"Nobox"	"E"	"Ccdc169"	1
"161419"	"Nobox"	"E"	"Ccdc171"	1
"161420"	"Nobox"	"E"	"Ccdc174"	1
"161421"	"Nobox"	"E"	"Ccdc3"	1
"161422"	"Nobox"	"E"	"Ccdc89"	1
"161423"	"Nobox"	"E"	"Ccdc91"	1
"161424"	"Nobox"	"E"	"Ccl6"	1
"161425"	"Nobox"	"E"	"Ccl9"	1
"161426"	"Nobox"	"E"	"Ccnb3"	1
"161427"	"Nobox"	"E"	"Ccnd1"	1
"161428"	"Nobox"	"E"	"Cd300lg"	1
"161429"	"Nobox"	"E"	"Cdc25b"	1
"161430"	"Nobox"	"E"	"Cdc27"	1
"161431"	"Nobox"	"E"	"Cdca2"	1
"161432"	"Nobox"	"E"	"Cdh8"	1
"161433"	"Nobox"	"E"	"Cdhr1"	1
"161434"	"Nobox"	"E"	"Cdk14"	1
"161435"	"Nobox"	"E"	"Cdk8"	1
"161436"	"Nobox"	"E"	"Cds1"	1
"161437"	"Nobox"	"E"	"Cep290"	1
"161438"	"Nobox"	"E"	"Cep295"	1
"161439"	"Nobox"	"E"	"Cep350"	1
"161440"	"Nobox"	"E"	"Cfap61"	1
"161441"	"Nobox"	"E"	"Cfap65"	1
"161442"	"Nobox"	"E"	"Chkb"	1
"161443"	"Nobox"	"E"	"Chrne"	1
"161444"	"Nobox"	"E"	"Churc1"	1
"161445"	"Nobox"	"E"	"Clcf1"	1
"161446"	"Nobox"	"E"	"Cldn2"	1
"161447"	"Nobox"	"E"	"Clk3"	1
"161448"	"Nobox"	"E"	"Cnot1"	1
"161449"	"Nobox"	"E"	"Cnot3"	1
"161450"	"Nobox"	"E"	"Cobll1"	1
"161451"	"Nobox"	"E"	"Cog5"	1
"161452"	"Nobox"	"E"	"Col3a1"	1
"161453"	"Nobox"	"E"	"Colq"	1
"161454"	"Nobox"	"E"	"Copa"	1
"161455"	"Nobox"	"E"	"Coq10b"	1
"161456"	"Nobox"	"E"	"Cpne1"	1
"161457"	"Nobox"	"E"	"Cpq"	1
"161458"	"Nobox"	"E"	"Crb1"	1
"161459"	"Nobox"	"E"	"Crbn"	1
"161460"	"Nobox"	"E"	"Crebrf"	1
"161461"	"Nobox"	"E"	"Crppa"	1
"161462"	"Nobox"	"E"	"Csn3"	1
"161463"	"Nobox"	"E"	"Csnk1g1"	1
"161464"	"Nobox"	"E"	"Cstf2t"	1
"161465"	"Nobox"	"E"	"Ctif"	1
"161466"	"Nobox"	"E"	"Cxcr6"	1
"161467"	"Nobox"	"E"	"Cyb5b"	1
"161468"	"Nobox"	"E"	"D10Wsu102e"	1
"161469"	"Nobox"	"E"	"D130043K22Rik"	1
"161470"	"Nobox"	"E"	"D5Ertd577e"	1
"161471"	"Nobox"	"E"	"Dcaf11"	1
"161472"	"Nobox"	"E"	"Dcdc2a"	1
"161473"	"Nobox"	"E"	"Dctpp1"	1
"161474"	"Nobox"	"E"	"Dcun1d5"	1
"161475"	"Nobox"	"E"	"Ddx11"	1
"161476"	"Nobox"	"E"	"Ddx3y"	1
"161477"	"Nobox"	"E"	"Defb15"	1
"161478"	"Nobox"	"E"	"Defb20"	1
"161479"	"Nobox"	"E"	"Defb22"	1
"161480"	"Nobox"	"E"	"Defb34"	1
"161481"	"Nobox"	"E"	"Dennd1a"	1
"161482"	"Nobox"	"E"	"Depdc1b"	1
"161483"	"Nobox"	"E"	"Dlg2"	1
"161484"	"Nobox"	"E"	"Dlg3"	1
"161485"	"Nobox"	"E"	"Dnajc2"	1
"161486"	"Nobox"	"E"	"Dnase1"	1
"161487"	"Nobox"	"E"	"Dpp10"	1
"161488"	"Nobox"	"E"	"Dsg1a"	1
"161489"	"Nobox"	"E"	"Dsg1b"	1
"161490"	"Nobox"	"E"	"Dsg1c"	1
"161491"	"Nobox"	"E"	"Dusp26"	1
"161492"	"Nobox"	"E"	"Dync2li1"	1
"161493"	"Nobox"	"E"	"E330014E10Rik"	1
"161494"	"Nobox"	"E"	"Eif5"	1
"161495"	"Nobox"	"E"	"Elf3"	1
"161496"	"Nobox"	"E"	"Ell2"	1
"161497"	"Nobox"	"E"	"Elmo1"	1
"161498"	"Nobox"	"E"	"Emb"	1
"161499"	"Nobox"	"E"	"Enox1"	1
"161500"	"Nobox"	"E"	"Epb41"	1
"161501"	"Nobox"	"E"	"Epyc"	1
"161502"	"Nobox"	"E"	"Erc2"	1
"161503"	"Nobox"	"E"	"Erg"	1
"161504"	"Nobox"	"E"	"Ermap"	1
"161505"	"Nobox"	"E"	"Ern2"	1
"161506"	"Nobox"	"E"	"Etf1"	1
"161507"	"Nobox"	"E"	"Etl4"	1
"161508"	"Nobox"	"E"	"Eya1"	1
"161509"	"Nobox"	"E"	"Fam117a"	1
"161510"	"Nobox"	"E"	"Fam189a2"	1
"161511"	"Nobox"	"E"	"Fam53b"	1
"161512"	"Nobox"	"E"	"Fancd2"	1
"161513"	"Nobox"	"E"	"Fat4"	1
"161514"	"Nobox"	"E"	"Fbxl13"	1
"161515"	"Nobox"	"E"	"Fcamr"	1
"161516"	"Nobox"	"E"	"Fer"	1
"161517"	"Nobox"	"E"	"Fgf3"	1
"161518"	"Nobox"	"E"	"Flna"	1
"161519"	"Nobox"	"E"	"Fn1"	1
"161520"	"Nobox"	"E"	"Fntb"	1
"161521"	"Nobox"	"E"	"Foxa1"	1
"161522"	"Nobox"	"E"	"Fshb"	1
"161523"	"Nobox"	"E"	"G6pc2"	1
"161524"	"Nobox"	"E"	"Gabra4"	1
"161525"	"Nobox"	"E"	"Gabrg1"	1
"161526"	"Nobox"	"E"	"Gapvd1"	1
"161527"	"Nobox"	"E"	"Gas7"	1
"161528"	"Nobox"	"E"	"Gcm1"	1
"161529"	"Nobox"	"E"	"Gdi2"	1
"161530"	"Nobox"	"E"	"Gip"	1
"161531"	"Nobox"	"E"	"Glb1l3"	1
"161532"	"Nobox"	"E"	"Gng2"	1
"161533"	"Nobox"	"E"	"Golt1b"	1
"161534"	"Nobox"	"E"	"Gopc"	1
"161535"	"Nobox"	"E"	"Gpbp1"	1
"161536"	"Nobox"	"E"	"Gpr179"	1
"161537"	"Nobox"	"E"	"Grm4"	1
"161538"	"Nobox"	"E"	"Gsk3b"	1
"161539"	"Nobox"	"E"	"Gspt2"	1
"161540"	"Nobox"	"E"	"Gstk1"	1
"161541"	"Nobox"	"E"	"Guf1"	1
"161542"	"Nobox"	"E"	"H2bc14"	1
"161543"	"Nobox"	"E"	"Hdac9"	1
"161544"	"Nobox"	"E"	"Hdhd2"	1
"161545"	"Nobox"	"E"	"Hectd1"	1
"161546"	"Nobox"	"E"	"Hectd4"	1
"161547"	"Nobox"	"E"	"Hepacam"	1
"161548"	"Nobox"	"E"	"Heph"	1
"161549"	"Nobox"	"E"	"Hfe"	1
"161550"	"Nobox"	"E"	"Hivep3"	1
"161551"	"Nobox"	"E"	"Hoxb8"	1
"161552"	"Nobox"	"E"	"Hoxd4"	1
"161553"	"Nobox"	"E"	"Htra4"	1
"161554"	"Nobox"	"E"	"Ibtk"	1
"161555"	"Nobox"	"E"	"Il11ra1"	1
"161556"	"Nobox"	"E"	"Il11ra2"	1
"161557"	"Nobox"	"E"	"Il18"	1
"161558"	"Nobox"	"E"	"Il23r"	1
"161559"	"Nobox"	"E"	"Itgb1bp2"	1
"161560"	"Nobox"	"E"	"Ivd"	1
"161561"	"Nobox"	"E"	"Jmjd1c"	1
"161562"	"Nobox"	"E"	"Kars"	1
"161563"	"Nobox"	"E"	"Kat7"	1
"161564"	"Nobox"	"E"	"Kcnab1"	1
"161565"	"Nobox"	"E"	"Kcnj8"	1
"161566"	"Nobox"	"E"	"Kcnn3"	1
"161567"	"Nobox"	"E"	"Kctd1"	1
"161568"	"Nobox"	"E"	"Kctd4"	1
"161569"	"Nobox"	"E"	"Kctd6"	1
"161570"	"Nobox"	"E"	"Kdm1b"	1
"161571"	"Nobox"	"E"	"Kif18b"	1
"161572"	"Nobox"	"E"	"Kif5b"	1
"161573"	"Nobox"	"E"	"Kif6"	1
"161574"	"Nobox"	"E"	"Kmt2c"	1
"161575"	"Nobox"	"E"	"Krt25"	1
"161576"	"Nobox"	"E"	"Krt79"	1
"161577"	"Nobox"	"E"	"Krtap1-5"	1
"161578"	"Nobox"	"E"	"Krtap11-1"	1
"161579"	"Nobox"	"E"	"Krtap4-6"	1
"161580"	"Nobox"	"E"	"Krtap4-8"	1
"161581"	"Nobox"	"E"	"Krtap4-9"	1
"161582"	"Nobox"	"E"	"L3mbtl4"	1
"161583"	"Nobox"	"E"	"Lca5l"	1
"161584"	"Nobox"	"E"	"Lgi4"	1
"161585"	"Nobox"	"E"	"Lmo2"	1
"161586"	"Nobox"	"E"	"Lmo3"	1
"161587"	"Nobox"	"E"	"Lpar4"	1
"161588"	"Nobox"	"E"	"Lpar6"	1
"161589"	"Nobox"	"E"	"Lpxn"	1
"161590"	"Nobox"	"E"	"Lrrc37a"	1
"161591"	"Nobox"	"E"	"Lrrc7"	1
"161592"	"Nobox"	"E"	"Ltbp4"	1
"161593"	"Nobox"	"E"	"Magee1"	1
"161594"	"Nobox"	"E"	"Magi2"	1
"161595"	"Nobox"	"E"	"Map7"	1
"161596"	"Nobox"	"E"	"Map7d3"	1
"161597"	"Nobox"	"E"	"Mapk8"	1
"161598"	"Nobox"	"E"	"Mast4"	1
"161599"	"Nobox"	"E"	"Mat2a"	1
"161600"	"Nobox"	"E"	"Mbtps2"	1
"161601"	"Nobox"	"E"	"Mdga1"	1
"161602"	"Nobox"	"E"	"Med14"	1
"161603"	"Nobox"	"E"	"Med6"	1
"161604"	"Nobox"	"E"	"Meis1"	1
"161605"	"Nobox"	"E"	"Mfsd12"	1
"161606"	"Nobox"	"E"	"Mga"	1
"161607"	"Nobox"	"E"	"Mgrn1"	1
"161608"	"Nobox"	"E"	"Mid1"	1
"161609"	"Nobox"	"E"	"Mid2"	1
"161610"	"Nobox"	"E"	"Mkks"	1
"161611"	"Nobox"	"E"	"Mlkl"	1
"161612"	"Nobox"	"E"	"Mllt6"	1
"161613"	"Nobox"	"E"	"Mms22l"	1
"161614"	"Nobox"	"E"	"Mobp"	1
"161615"	"Nobox"	"E"	"Mon1b"	1
"161616"	"Nobox"	"E"	"Mos"	1
"161617"	"Nobox"	"E"	"Mpp7"	1
"161618"	"Nobox"	"E"	"Mpped2"	1
"161619"	"Nobox"	"E"	"Mrpl51"	1
"161620"	"Nobox"	"E"	"Mrrf"	1
"161621"	"Nobox"	"E"	"Msgn1"	1
"161622"	"Nobox"	"E"	"Mtdh"	1
"161623"	"Nobox"	"E"	"Mtss1"	1
"161624"	"Nobox"	"E"	"Myh3"	1
"161625"	"Nobox"	"E"	"Myh9"	1
"161626"	"Nobox"	"E"	"Myo18b"	1
"161627"	"Nobox"	"E"	"Myo3b"	1
"161628"	"Nobox"	"E"	"Myom1"	1
"161629"	"Nobox"	"E"	"Nasp"	1
"161630"	"Nobox"	"E"	"Nav3"	1
"161631"	"Nobox"	"E"	"Nbas"	1
"161632"	"Nobox"	"E"	"Ncapd2"	1
"161633"	"Nobox"	"E"	"Ndufc1"	1
"161634"	"Nobox"	"E"	"Neto2"	1
"161635"	"Nobox"	"E"	"Neu1"	1
"161636"	"Nobox"	"E"	"Nipa2"	1
"161637"	"Nobox"	"E"	"Nktr"	1
"161638"	"Nobox"	"E"	"Nme9"	1
"161639"	"Nobox"	"E"	"Nqo1"	1
"161640"	"Nobox"	"E"	"Nrcam"	1
"161641"	"Nobox"	"E"	"Nrg3"	1
"161642"	"Nobox"	"E"	"Nrl"	1
"161643"	"Nobox"	"E"	"Nubpl"	1
"161644"	"Nobox"	"E"	"Nudcd3"	1
"161645"	"Nobox"	"E"	"Numb"	1
"161646"	"Nobox"	"E"	"Nup98"	1
"161647"	"Nobox"	"E"	"Nxt2"	1
"161648"	"Nobox"	"E"	"Ocln"	1
"161649"	"Nobox"	"E"	"Ogdhl"	1
"161650"	"Nobox"	"E"	"Ogt"	1
"161651"	"Nobox"	"E"	"Olfr1022"	1
"161652"	"Nobox"	"E"	"Olfr1023"	1
"161653"	"Nobox"	"E"	"Olfr109"	1
"161654"	"Nobox"	"E"	"Olfr1256"	1
"161655"	"Nobox"	"E"	"Olfr211"	1
"161656"	"Nobox"	"E"	"Olfr589"	1
"161657"	"Nobox"	"E"	"Olfr788"	1
"161658"	"Nobox"	"E"	"Olfr978"	1
"161659"	"Nobox"	"E"	"Olfr979"	1
"161660"	"Nobox"	"E"	"Olfr980"	1
"161661"	"Nobox"	"E"	"Onecut1"	1
"161662"	"Nobox"	"E"	"Oog1"	1
"161663"	"Nobox"	"E"	"Oog2"	1
"161664"	"Nobox"	"E"	"Oog3"	1
"161665"	"Nobox"	"E"	"Oog4"	1
"161666"	"Nobox"	"E"	"Opn5"	1
"161667"	"Nobox"	"E"	"Oscar"	1
"161668"	"Nobox"	"E"	"Oscp1"	1
"161669"	"Nobox"	"E"	"Ovch2"	1
"161670"	"Nobox"	"E"	"Oxr1"	1
"161671"	"Nobox"	"E"	"P2ry13"	1
"161672"	"Nobox"	"E"	"P4hb"	1
"161673"	"Nobox"	"E"	"Pak4"	1
"161674"	"Nobox"	"E"	"Pank1"	1
"161675"	"Nobox"	"E"	"Papolg"	1
"161676"	"Nobox"	"E"	"Parp11"	1
"161677"	"Nobox"	"E"	"Parp2"	1
"161678"	"Nobox"	"E"	"Patj"	1
"161679"	"Nobox"	"E"	"Paxbp1"	1
"161680"	"Nobox"	"E"	"Pcbd1"	1
"161681"	"Nobox"	"E"	"Pcbp2"	1
"161682"	"Nobox"	"E"	"Pcdh11x"	1
"161683"	"Nobox"	"E"	"Pcdh15"	1
"161684"	"Nobox"	"E"	"Pcsk5"	1
"161685"	"Nobox"	"E"	"Pcx"	1
"161686"	"Nobox"	"E"	"Pcyox1l"	1
"161687"	"Nobox"	"E"	"Pde4d"	1
"161688"	"Nobox"	"E"	"Pdia3"	1
"161689"	"Nobox"	"E"	"Pdzd2"	1
"161690"	"Nobox"	"E"	"Pex12"	1
"161691"	"Nobox"	"E"	"Pfkm"	1
"161692"	"Nobox"	"E"	"Pik3cd"	1
"161693"	"Nobox"	"E"	"Pip4k2b"	1
"161694"	"Nobox"	"E"	"Pir"	1
"161695"	"Nobox"	"E"	"Plaa"	1
"161696"	"Nobox"	"E"	"Plekhh3"	1
"161697"	"Nobox"	"E"	"Plp1"	1
"161698"	"Nobox"	"E"	"Polr3b"	1
"161699"	"Nobox"	"E"	"Pou6f2"	1
"161700"	"Nobox"	"E"	"Ppargc1a"	1
"161701"	"Nobox"	"E"	"Ppp1r36"	1
"161702"	"Nobox"	"E"	"Ppp1r8"	1
"161703"	"Nobox"	"E"	"Ppp4r1"	1
"161704"	"Nobox"	"E"	"Pramef12"	1
"161705"	"Nobox"	"E"	"Pramef17"	1
"161706"	"Nobox"	"E"	"Pramef20"	1
"161707"	"Nobox"	"E"	"Pramef25"	1
"161708"	"Nobox"	"E"	"Pramef6"	1
"161709"	"Nobox"	"E"	"Pramef8"	1
"161710"	"Nobox"	"E"	"Pramel1"	1
"161711"	"Nobox"	"E"	"Pramel4"	1
"161712"	"Nobox"	"E"	"Pramel5"	1
"161713"	"Nobox"	"E"	"Pramel6"	1
"161714"	"Nobox"	"E"	"Pramel7"	1
"161715"	"Nobox"	"E"	"Prdm12"	1
"161716"	"Nobox"	"E"	"Prg4"	1
"161717"	"Nobox"	"E"	"Prkg1"	1
"161718"	"Nobox"	"E"	"Prlr"	1
"161719"	"Nobox"	"E"	"Prpf4b"	1
"161720"	"Nobox"	"E"	"Prpf8"	1
"161721"	"Nobox"	"E"	"Prrxl1"	1
"161722"	"Nobox"	"E"	"Prss1"	1
"161723"	"Nobox"	"E"	"Prss2"	1
"161724"	"Nobox"	"E"	"Prss3"	1
"161725"	"Nobox"	"E"	"Psat1"	1
"161726"	"Nobox"	"E"	"Psmg1"	1
"161727"	"Nobox"	"E"	"Ptp4a2"	1
"161728"	"Nobox"	"E"	"Ptpn13"	1
"161729"	"Nobox"	"E"	"Ptpra"	1
"161730"	"Nobox"	"E"	"Pyroxd2"	1
"161731"	"Nobox"	"E"	"Qtrt2"	1
"161732"	"Nobox"	"E"	"Rab38"	1
"161733"	"Nobox"	"E"	"Rab3gap1"	1
"161734"	"Nobox"	"E"	"Rab4b"	1
"161735"	"Nobox"	"E"	"Rabgef1"	1
"161736"	"Nobox"	"E"	"Rabl3"	1
"161737"	"Nobox"	"E"	"Ralgapb"	1
"161738"	"Nobox"	"E"	"Rapgef3"	1
"161739"	"Nobox"	"E"	"Rbfox2"	1
"161740"	"Nobox"	"E"	"Rbms1"	1
"161741"	"Nobox"	"E"	"Rcbtb2"	1
"161742"	"Nobox"	"E"	"Rcor3"	1
"161743"	"Nobox"	"E"	"Recql"	1
"161744"	"Nobox"	"E"	"Rex1bd"	1
"161745"	"Nobox"	"E"	"Rfx3"	1
"161746"	"Nobox"	"E"	"Rhag"	1
"161747"	"Nobox"	"E"	"Rhobtb3"	1
"161748"	"Nobox"	"E"	"Rims2"	1
"161749"	"Nobox"	"E"	"Rnf150"	1
"161750"	"Nobox"	"E"	"Rnf43"	1
"161751"	"Nobox"	"E"	"Robo1"	1
"161752"	"Nobox"	"E"	"Rpp21"	1
"161753"	"Nobox"	"E"	"Rprd1a"	1
"161754"	"Nobox"	"E"	"Rsad2"	1
"161755"	"Nobox"	"E"	"Rsl24d1"	1
"161756"	"Nobox"	"E"	"Rttn"	1
"161757"	"Nobox"	"E"	"Saraf"	1
"161758"	"Nobox"	"E"	"Scai"	1
"161759"	"Nobox"	"E"	"Scimp"	1
"161760"	"Nobox"	"E"	"Sdc2"	1
"161761"	"Nobox"	"E"	"Sec16b"	1
"161762"	"Nobox"	"E"	"Sec61a1"	1
"161763"	"Nobox"	"E"	"Sel1l"	1
"161764"	"Nobox"	"E"	"Sel1l3"	1
"161765"	"Nobox"	"E"	"Senp6"	1
"161766"	"Nobox"	"E"	"Serpinb7"	1
"161767"	"Nobox"	"E"	"Setdb2"	1
"161768"	"Nobox"	"E"	"Sfmbt1"	1
"161769"	"Nobox"	"E"	"Sh3tc2"	1
"161770"	"Nobox"	"E"	"Shcbp1"	1
"161771"	"Nobox"	"E"	"Shroom3"	1
"161772"	"Nobox"	"E"	"Slain1"	1
"161773"	"Nobox"	"E"	"Slc13a2"	1
"161774"	"Nobox"	"E"	"Slc14a2"	1
"161775"	"Nobox"	"E"	"Slc17a1"	1
"161776"	"Nobox"	"E"	"Slc17a2"	1
"161777"	"Nobox"	"E"	"Slc24a4"	1
"161778"	"Nobox"	"E"	"Slc27a6"	1
"161779"	"Nobox"	"E"	"Slc35d1"	1
"161780"	"Nobox"	"E"	"Slc35f4"	1
"161781"	"Nobox"	"E"	"Slc7a7"	1
"161782"	"Nobox"	"E"	"Slc9b2"	1
"161783"	"Nobox"	"E"	"Slx4ip"	1
"161784"	"Nobox"	"E"	"Smarca2"	1
"161785"	"Nobox"	"E"	"Smarce1"	1
"161786"	"Nobox"	"E"	"Smc6"	1
"161787"	"Nobox"	"E"	"Sntg1"	1
"161788"	"Nobox"	"E"	"Snx10"	1
"161789"	"Nobox"	"E"	"Socs6"	1
"161790"	"Nobox"	"E"	"Sohlh2"	1
"161791"	"Nobox"	"E"	"Sox3"	1
"161792"	"Nobox"	"E"	"Spag9"	1
"161793"	"Nobox"	"E"	"Spic"	1
"161794"	"Nobox"	"E"	"Srp54a"	1
"161795"	"Nobox"	"E"	"Srp54b"	1
"161796"	"Nobox"	"E"	"Srp54c"	1
"161797"	"Nobox"	"E"	"Srsf11"	1
"161798"	"Nobox"	"E"	"St3gal4"	1
"161799"	"Nobox"	"E"	"Stac"	1
"161800"	"Nobox"	"E"	"Stambp"	1
"161801"	"Nobox"	"E"	"Stim2"	1
"161802"	"Nobox"	"E"	"Stra6"	1
"161803"	"Nobox"	"E"	"Stt3a"	1
"161804"	"Nobox"	"E"	"Suclg2"	1
"161805"	"Nobox"	"E"	"Svs2"	1
"161806"	"Nobox"	"E"	"Svs3a"	1
"161807"	"Nobox"	"E"	"Svs3b"	1
"161808"	"Nobox"	"E"	"Syne1"	1
"161809"	"Nobox"	"E"	"Taar5"	1
"161810"	"Nobox"	"E"	"Taf1a"	1
"161811"	"Nobox"	"E"	"Tas2r130"	1
"161812"	"Nobox"	"E"	"Tbc1d1"	1
"161813"	"Nobox"	"E"	"Tbc1d10a"	1
"161814"	"Nobox"	"E"	"Tbc1d12"	1
"161815"	"Nobox"	"E"	"Tbc1d32"	1
"161816"	"Nobox"	"E"	"Tbccd1"	1
"161817"	"Nobox"	"E"	"Tcf4"	1
"161818"	"Nobox"	"E"	"Tchh"	1
"161819"	"Nobox"	"E"	"Tdrd3"	1
"161820"	"Nobox"	"E"	"Tecta"	1
"161821"	"Nobox"	"E"	"Tek"	1
"161822"	"Nobox"	"E"	"Tenm2"	1
"161823"	"Nobox"	"E"	"Tesk2"	1
"161824"	"Nobox"	"E"	"Tgfbi"	1
"161825"	"Nobox"	"E"	"Thoc5"	1
"161826"	"Nobox"	"E"	"Tinag"	1
"161827"	"Nobox"	"E"	"Tlcd4"	1
"161828"	"Nobox"	"E"	"Tle4"	1
"161829"	"Nobox"	"E"	"Tlk2"	1
"161830"	"Nobox"	"E"	"Tlx2"	1
"161831"	"Nobox"	"E"	"Tmem11"	1
"161832"	"Nobox"	"E"	"Tmem161a"	1
"161833"	"Nobox"	"E"	"Tmem18"	1
"161834"	"Nobox"	"E"	"Tmem256"	1
"161835"	"Nobox"	"E"	"Tmem260"	1
"161836"	"Nobox"	"E"	"Tmem45b"	1
"161837"	"Nobox"	"E"	"Tmem62"	1
"161838"	"Nobox"	"E"	"Tmem69"	1
"161839"	"Nobox"	"E"	"Tmem91"	1
"161840"	"Nobox"	"E"	"Tnrc18"	1
"161841"	"Nobox"	"E"	"Tnrc6a"	1
"161842"	"Nobox"	"E"	"Tnrc6c"	1
"161843"	"Nobox"	"E"	"Tomm40"	1
"161844"	"Nobox"	"E"	"Tomm70a"	1
"161845"	"Nobox"	"E"	"Traf3ip2"	1
"161846"	"Nobox"	"E"	"Trdmt1"	1
"161847"	"Nobox"	"E"	"Trim38"	1
"161848"	"Nobox"	"E"	"Trit1"	1
"161849"	"Nobox"	"E"	"Tro"	1
"161850"	"Nobox"	"E"	"Trpc4ap"	1
"161851"	"Nobox"	"E"	"Trpc6"	1
"161852"	"Nobox"	"E"	"Try10"	1
"161853"	"Nobox"	"E"	"Try4"	1
"161854"	"Nobox"	"E"	"Try5"	1
"161855"	"Nobox"	"E"	"Tsga13"	1
"161856"	"Nobox"	"E"	"Ttc14"	1
"161857"	"Nobox"	"E"	"Ttc17"	1
"161858"	"Nobox"	"E"	"Ttc30a1"	1
"161859"	"Nobox"	"E"	"Ttc30a2"	1
"161860"	"Nobox"	"E"	"Ttc30b"	1
"161861"	"Nobox"	"E"	"Ttc7"	1
"161862"	"Nobox"	"E"	"Ttll1"	1
"161863"	"Nobox"	"E"	"Ttn"	1
"161864"	"Nobox"	"E"	"Tubgcp4"	1
"161865"	"Nobox"	"E"	"U2af1"	1
"161866"	"Nobox"	"E"	"Ubr3"	1
"161867"	"Nobox"	"E"	"Ufm1"	1
"161868"	"Nobox"	"E"	"Ugt1a1"	1
"161869"	"Nobox"	"E"	"Unc13c"	1
"161870"	"Nobox"	"E"	"Unc5cl"	1
"161871"	"Nobox"	"E"	"Unc5d"	1
"161872"	"Nobox"	"E"	"Uso1"	1
"161873"	"Nobox"	"E"	"Usp20"	1
"161874"	"Nobox"	"E"	"Usp9y"	1
"161875"	"Nobox"	"E"	"Uvrag"	1
"161876"	"Nobox"	"E"	"Vapb"	1
"161877"	"Nobox"	"E"	"Veph1"	1
"161878"	"Nobox"	"E"	"Vps39"	1
"161879"	"Nobox"	"E"	"Vps45"	1
"161880"	"Nobox"	"E"	"Vps54"	1
"161881"	"Nobox"	"E"	"Vrk2"	1
"161882"	"Nobox"	"E"	"Wdpcp"	1
"161883"	"Nobox"	"E"	"Wdr27"	1
"161884"	"Nobox"	"E"	"Wdr35"	1
"161885"	"Nobox"	"E"	"Wrap53"	1
"161886"	"Nobox"	"E"	"Wrn"	1
"161887"	"Nobox"	"E"	"Xbp1"	1
"161888"	"Nobox"	"E"	"Zbtb17"	1
"161889"	"Nobox"	"E"	"Zbtb18"	1
"161890"	"Nobox"	"E"	"Zbtb20"	1
"161891"	"Nobox"	"E"	"Zfp142"	1
"161892"	"Nobox"	"E"	"Zfp382"	1
"161893"	"Nobox"	"E"	"Zfp551"	1
"161894"	"Nobox"	"E"	"Zfp638"	1
"161895"	"Nobox"	"E"	"Zfp64"	1
"161896"	"Nobox"	"E"	"Zfp691"	1
"161897"	"Nobox"	"E"	"Zfp78"	1
"161898"	"Nobox"	"E"	"Zmpste24"	1
"161899"	"Nobox"	"E"	"Zmym2"	1
"161900"	"Nobox"	"E"	"Zpld1"	1
"161901"	"Nobox"	"E"	"Zswim8"	1
"161902"	"Noto"	"E"	"2010300C02Rik"	1
"161903"	"Noto"	"E"	"4933417A18Rik"	1
"161904"	"Noto"	"E"	"Abcb1a"	1
"161905"	"Noto"	"E"	"Abcb1b"	1
"161906"	"Noto"	"E"	"Abi1"	1
"161907"	"Noto"	"E"	"Abra"	1
"161908"	"Noto"	"E"	"Acad8"	1
"161909"	"Noto"	"E"	"Adam2"	1
"161910"	"Noto"	"E"	"Adpgk"	1
"161911"	"Noto"	"E"	"Agap2"	1
"161912"	"Noto"	"E"	"Ahcyl2"	1
"161913"	"Noto"	"E"	"Aimp1"	1
"161914"	"Noto"	"E"	"Ak6"	1
"161915"	"Noto"	"E"	"Alkbh5"	1
"161916"	"Noto"	"E"	"Anks4b"	1
"161917"	"Noto"	"E"	"Ankub1"	1
"161918"	"Noto"	"E"	"Apba2"	1
"161919"	"Noto"	"E"	"Apbb1ip"	1
"161920"	"Noto"	"E"	"Apex2"	1
"161921"	"Noto"	"E"	"Aptx"	1
"161922"	"Noto"	"E"	"Arhgap18"	1
"161923"	"Noto"	"E"	"Arrdc3"	1
"161924"	"Noto"	"E"	"Art4"	1
"161925"	"Noto"	"E"	"Asic4"	1
"161926"	"Noto"	"E"	"Atf3"	1
"161927"	"Noto"	"E"	"Atp6ap1l"	1
"161928"	"Noto"	"E"	"B3galnt1"	1
"161929"	"Noto"	"E"	"Bahcc1"	1
"161930"	"Noto"	"E"	"BC035947"	1
"161931"	"Noto"	"E"	"Bend6"	1
"161932"	"Noto"	"E"	"Blcap"	1
"161933"	"Noto"	"E"	"Brd3"	1
"161934"	"Noto"	"E"	"Brip1"	1
"161935"	"Noto"	"E"	"Btbd11"	1
"161936"	"Noto"	"E"	"Bzw1"	1
"161937"	"Noto"	"E"	"C77080"	1
"161938"	"Noto"	"E"	"Capn7"	1
"161939"	"Noto"	"E"	"Caprin2"	1
"161940"	"Noto"	"E"	"Ccdc180"	1
"161941"	"Noto"	"E"	"Ccnb3"	1
