	source	target	weight	p_value
40619	TGFb	KCNMA1	1.0598236	0.0031802196
40620	TGFb	CAMK1G	-0.8909748	0.0031958483
40621	TGFb	SERPIND1	-2.7932472	0.0031972972
40622	TGFb	NPIPA1	2.52943	0.0032127262
40623	TGFb	VDR	1.6604306	0.003235562
40624	TGFb	CHRM4	0.7386675	0.0032491009
40625	TGFb	LOX	3.293767	0.0032946893
40626	TGFb	SLC35D1	1.6864419	0.0033092613
40627	TGFb	TCF21	-1.2826512	0.0033191105
40628	TGFb	LHX9	0.849235	0.0033497564
40629	TGFb	UAP1	2.74667	0.003370779
40630	TGFb	PLPP2	-1.4388242	0.003384856
40631	TGFb	FGF18	0.9691856	0.0033910414
40632	TGFb	TARS3	1.1040522	0.0034502659
40633	TGFb	MKNK2	-2.3603146	0.0034612054
40634	TGFb	TRIO	1.0720404	0.0034722155
40635	TGFb	LAMA4	-1.1025367	0.003477395
40636	TGFb	PCNX1	0.95385647	0.0034813068
40637	TGFb	CITED2	-3.3995063	0.0035896613
40638	TGFb	PHKA1	1.2366154	0.003590177
40639	TGFb	TNS2	-1.5375084	0.003592187
40640	TGFb	LPIN1	-2.3366554	0.0035971436
40641	TGFb	CDK14	1.2643906	0.0036270735
40642	TGFb	LDB3	0.92724466	0.00364657
40643	TGFb	SMAP1	1.5187494	0.00365007
40644	TGFb	TNFAIP8L3	1.0131658	0.0036973888
40645	TGFb	SERPINE2	3.2805958	0.0037196716
40646	TGFb	SLC17A3	-0.7651122	0.0037411598
40647	TGFb	TCP11L1	0.98681146	0.0037987411
40648	TGFb	SENP5	0.95088553	0.0038044965
40649	TGFb	ITGB8	-2.3769987	0.0038099175
40650	TGFb	RBM47	-1.5064658	0.0038640415
40651	TGFb	SLC16A1	1.7287613	0.0038691116
40652	TGFb	KSR1	0.77932173	0.003900504
40653	TGFb	KLKB1	-0.7397317	0.0039011794
40654	TGFb	NRIP3	1.4871551	0.003948919
40655	TGFb	PARP4	-1.5966625	0.0039537027
40656	TGFb	ARCN1	1.2168969	0.0039641215
40657	TGFb	HSPA13	2.0102227	0.0040154685
40658	TGFb	CAT	-1.6144972	0.004015474
40659	TGFb	TGM2	2.3880365	0.0040412745
40660	TGFb	SOX17	-0.85571057	0.0040446194
40661	TGFb	PGBD5	1.3861594	0.004067753
40662	TGFb	GNG11	-1.7805915	0.0041473275
40663	TGFb	POLR3D	1.5493069	0.004193675
40664	TGFb	SLC25A27	-1.1499225	0.0042090914
40665	TGFb	IGFBP5	-2.7352688	0.004224502
40666	TGFb	CCDC136	-0.8251299	0.004247526
40667	TGFb	ADO	1.10737	0.004257899
40668	TGFb	SSR3	1.7879019	0.0042668157
40669	TGFb	MYL9	2.1953962	0.004294886
40670	TGFb	RNF6	0.81749886	0.0043181684
40671	TGFb	MLLT11	2.5463674	0.0043405495
40672	TGFb	DOCK2	0.9792777	0.004350075
40673	TGFb	AADAC	-1.1056412	0.004373514
40674	TGFb	SCAF11	1.1216844	0.0043824627
40675	TGFb	MFAP5	1.5775123	0.0043880604
40676	TGFb	BTBD17	0.9885812	0.0043926714
40677	TGFb	PTTG1	-2.7443671	0.0044115884
40678	TGFb	AKT3	1.1180435	0.004416828
40679	TGFb	MID1	-1.6937579	0.004429551
40680	TGFb	VAV2	0.88835454	0.004460031
40681	TGFb	KANK4	1.7293053	0.004468101
40682	TGFb	FANK1	1.8642068	0.0045138136
40683	TGFb	KIF5A	0.656381	0.0045490023
40684	TGFb	NR1H4	-0.7739283	0.0045497767
40685	TGFb	C5orf63	-0.8334468	0.0045499965
40686	TGFb	SDC1	2.3043427	0.004550968
40687	TGFb	PDGFRA	-0.80358493	0.00457726
40688	TGFb	PI16	0.8097832	0.0046102344
40689	TGFb	CC2D2A	-1.0463623	0.004622253
40690	TGFb	NUSAP1	-2.8960516	0.0046424717
40691	TGFb	GPAM	3.2966614	0.0046583964
40692	TGFb	TMEM88	2.0929108	0.0046650143
40693	TGFb	PTH	-0.688337	0.004711261
40694	TGFb	RFX8	-2.1594684	0.0047327243
40695	TGFb	CGGBP1	0.90870684	0.004739501
40696	TGFb	SOS2	1.1777968	0.004811062
40697	TGFb	LTBP4	0.8096359	0.004825734
40698	TGFb	CLEC16A	0.7887056	0.0048583928
40699	TGFb	DDIT4L	-2.3348422	0.0048720553
40700	TGFb	TMEM53	-0.97637135	0.004876902
40701	TGFb	ZNF365	1.23767	0.004895429
40702	TGFb	ARHGAP24	-1.2334208	0.004924312
40703	TGFb	SMARCC2	-0.8505392	0.0049382676
40704	TGFb	KIF21A	2.0616424	0.0049434504
40705	TGFb	AZIN2	1.3547621	0.0049609067
40706	TGFb	TEF	-0.4938306	0.0049681687
40707	TGFb	NFATC1	0.65599215	0.0049877907
40708	TGFb	KCNH1	0.9159696	0.0050148293
40709	TGFb	IFFO2	2.539479	0.0050478983
40710	TGFb	COL4A6	-0.9115113	0.0050595123
40711	TGFb	PDP1	-2.032974	0.005073398
40712	TGFb	ARRB2	-1.1562021	0.005077558
40713	TGFb	MYOC	-0.6173067	0.0050947666
40714	TGFb	P3H4	1.2617049	0.0051032123
40715	TGFb	DEPDC4	-0.91139203	0.005127988
40716	TGFb	CCDC85B	-0.9201525	0.0051616686
40717	TGFb	LIPA	-2.6749537	0.005178794
40718	TGFb	CXCL12	2.018129	0.0052087917
40719	TGFb	GCNT3	-1.3881984	0.0052466663
40720	TGFb	ADH1A	-0.7346742	0.0052493066
40721	TGFb	SLC46A3	2.5864978	0.005257452
40722	TGFb	FBN1	2.2501996	0.005263848
40723	TGFb	EBPL	-2.2444024	0.00531016
40724	TGFb	SLC40A1	-2.1368742	0.0053534615
40725	TGFb	HDGF	-1.5589156	0.005373724
40726	TGFb	NRP1	-1.6369601	0.0053835246
40727	TGFb	EVI2A	-2.2948327	0.005391473
40728	TGFb	DYNLT3	1.8257335	0.005444822
40729	TGFb	SLC1A5	2.3806136	0.005445279
40730	TGFb	SVEP1	-0.6806139	0.0054495838
40731	TGFb	EVC	-0.7047088	0.0054758824
40732	TGFb	PCGF3	0.7422872	0.005504983
40733	TGFb	B3GALT2	-1.5562578	0.0055113565
40734	TGFb	TOB1	-2.7903867	0.005511497
40735	TGFb	DENND2D	-1.0816468	0.0055190236
40736	TGFb	ENTPD6	-0.987904	0.005552525
40737	TGFb	DVL1	1.7114552	0.005574644
40738	TGFb	KIAA1755	0.5767962	0.0055891317
40739	TGFb	DVL3	0.77519774	0.0055989902
40740	TGFb	TMEM26	-0.7332649	0.005633436
40741	TGFb	IL33	-3.1932685	0.005650764
40742	TGFb	UBE3A	0.68049073	0.0056926673
40743	TGFb	MITF	-1.6041512	0.0056998897
40744	TGFb	ELF4	1.3672793	0.005703431
40745	TGFb	ZNF385D	-0.7438691	0.0057605943
40746	TGFb	C1orf115	-1.0617075	0.005791962
40747	TGFb	FOXP4	0.94274265	0.00584515
40748	TGFb	KBTBD11	1.6366596	0.005859478
40749	TGFb	HMGXB3	0.7692238	0.0059051337
40750	TGFb	LAMA3	-1.4112518	0.0059098667
40751	TGFb	ZNF592	0.740719	0.005914911
40752	TGFb	KRT14	2.8038125	0.005920835
40753	TGFb	CSNK1G3	0.9561133	0.0059486954
40754	TGFb	ADAMTS16	0.7978679	0.005953297
40755	TGFb	SPRY1	-2.479597	0.005965295
40756	TGFb	SLC2A5	0.922563	0.0059835818
40757	TGFb	CCBE1	-1.4668751	0.006038577
40758	TGFb	SPINK1	1.8464428	0.0060481243
40759	TGFb	KCNMB4	1.0943973	0.0060572424
40760	TGFb	CST6	1.209486	0.0060809813
40761	TGFb	TM4SF1	-2.6078913	0.0061079063
40762	TGFb	ME3	-0.7624224	0.0061342097
40763	TGFb	ESYT3	0.7262253	0.0061570797
40764	TGFb	PCDH1	0.7773487	0.006179763
40765	TGFb	PRKAB2	1.8800191	0.006184444
40766	TGFb	TMEM158	-5.0751357	0.0062050247
40767	TGFb	ASPHD1	-0.87768394	0.0062122913
40768	TGFb	TAPT1	0.6986752	0.006291846
40769	TGFb	ESM1	2.882913	0.0063102515
40770	TGFb	ECI1	1.3392178	0.006333001
40771	TGFb	WNT9A	0.95761806	0.0063395435
40772	TGFb	MGAT5B	-0.6631774	0.006363959
40773	TGFb	APLP1	1.30866	0.0064178887
40774	TGFb	THSD7A	-0.9212553	0.0064229183
40775	TGFb	FHIP2B	0.64986974	0.006424169
40776	TGFb	GABBR2	-1.7161639	0.0064824303
40777	TGFb	SNX21	-1.551761	0.00648926
40778	TGFb	PHLDA1	-4.305512	0.0064965338
40779	TGFb	KDM7A	2.9476316	0.006600214
40780	TGFb	RFXANK	1.2299849	0.006690058
40781	TGFb	ANXA11	-1.2141268	0.0067132516
40782	TGFb	CPA4	-2.2789192	0.0067147007
40783	TGFb	TCEANC	-0.79333496	0.006755697
40784	TGFb	ABL1	1.417354	0.0067896503
40785	TGFb	WSB2	1.5558538	0.006799922
40786	TGFb	LMNA	-0.89148796	0.0068747317
40787	TGFb	RAI14	2.1921484	0.0068892175
40788	TGFb	ITGB6	3.2215261	0.0069478224
40789	TGFb	BCAT1	2.0124316	0.0069486042
40790	TGFb	RWDD2A	1.231566	0.0070145424
40791	TGFb	CHMP2B	1.123907	0.0071458323
40792	TGFb	FAM20C	1.2882153	0.0071554366
40793	TGFb	XKRX	-0.87476456	0.0071796356
40794	TGFb	NR0B1	-1.0950254	0.0071875644
40795	TGFb	HERPUD1	1.6882565	0.0071893837
40796	TGFb	ACVR2A	1.7089009	0.007201001
40797	TGFb	REEP1	1.4985013	0.0072203856
40798	TGFb	ACOT11	0.48758444	0.007238158
40799	TGFb	COL3A1	1.3029228	0.007279855
40800	TGFb	SFT2D2	1.0776169	0.007298287
40801	TGFb	PHETA2	0.9193894	0.0073250374
40802	TGFb	MSRB3	1.2465334	0.007351539
40803	TGFb	NUS1	1.8827531	0.007351894
40804	TGFb	HYI	-1.4207346	0.0073623136
40805	TGFb	LINC03042	0.8071658	0.007473949
40806	TGFb	DACT3	0.7073234	0.007512522
40807	TGFb	SPIDR	-0.86717033	0.0075683915
40808	TGFb	YKT6	1.2656784	0.0075873695
40809	TGFb	SNX12	0.9124286	0.007605864
40810	TGFb	GAN	1.0425245	0.007661678
40811	TGFb	ZNF443	-0.7619095	0.007667642
40812	TGFb	SLC43A3	-3.844821	0.0076868376
40813	TGFb	P3H1	1.1884042	0.0076936437
40814	TGFb	HTR2A	0.67573637	0.0077107064
40815	TGFb	XPOT	2.397512	0.007746191
40816	TGFb	CMPK1	0.8538408	0.0078137545
40817	TGFb	FLVCR2	-1.1589677	0.007815574
40818	TGFb	PGM2L1	2.1376178	0.007822448
40819	TGFb	TASOR2	1.3061435	0.007847897
40820	TGFb	EFNB1	-0.91485435	0.0078615155
40821	TGFb	ATF5	-1.3768264	0.007902956
40822	TGFb	IGFBP4	-2.3246243	0.007925665
40823	TGFb	TMEM117	2.4739335	0.008025063
40824	TGFb	NPTX1	1.1744405	0.008047703
40825	TGFb	ZBTB46	0.77410436	0.008065844
40826	TGFb	SHMT2	2.064303	0.008067472
40827	TGFb	TUBA4A	2.5708642	0.0081867725
40828	TGFb	ALDH1L2	2.013565	0.008211356
40829	TGFb	BET1L	0.8698291	0.0082129715
40830	TGFb	TMEM268	1.9121739	0.008223582
40831	TGFb	FLOT2	-1.0431702	0.008265644
40832	TGFb	PEX13	0.9299857	0.008289527
40833	TGFb	TOB2	-1.0005792	0.008329407
40834	TGFb	ADGRD2	-0.63313466	0.008361268
40835	TGFb	SNUPN	-1.1237694	0.008373851
40836	TGFb	CALCRL	-1.014695	0.008396299
40837	TGFb	NXPH3	0.6331017	0.008403123
40838	TGFb	LEMD3	1.3264556	0.008449726
40839	TGFb	PRR11	-1.7716637	0.00846738
40840	TGFb	SLC35E3	-0.6522754	0.008479292
40841	TGFb	INTU	1.4885666	0.008517588
40842	TGFb	MAP3K12	-1.1931887	0.008523719
40843	TGFb	MUC13	-0.98703843	0.008643293
40844	TGFb	ZNF672	0.67173266	0.008670004
40845	TGFb	SOGA1	-0.6440271	0.008686553
40846	TGFb	CNTNAP1	-1.7570031	0.008701045
40847	TGFb	MAP3K5	-2.110972	0.008731306
40848	TGFb	ZBTB37	-0.85292083	0.008737193
40849	TGFb	IER3IP1	0.96612006	0.008765135
40850	TGFb	CHRNB1	1.5267467	0.008781888
40851	TGFb	KIAA1217	-1.0751623	0.008840952
40852	TGFb	CNRIP1	1.5346806	0.008851058
40853	TGFb	NRAS	1.5288519	0.008859652
40854	TGFb	SLC31A2	2.1659172	0.008898902
40855	TGFb	SOBP	0.9809527	0.00891995
40856	TGFb	SMTN	1.6775129	0.009019188
40857	TGFb	AKAP5	0.8359341	0.009025922
40858	TGFb	TTL	1.1864972	0.009040051
40859	TGFb	SLC39A7	1.2187922	0.009045026
40860	TGFb	ARHGAP18	-2.491268	0.009075369
40861	TGFb	TMCO1	0.9742275	0.009091051
40862	TGFb	GAS1	-1.3175622	0.009103603
40863	TGFb	FNBP1	-1.1340951	0.009157387
40864	TGFb	UBE2C	-3.0192456	0.009171807
40865	TGFb	AXIN2	-0.76737595	0.009223505
40866	TGFb	NMT2	-1.1338944	0.009229903
40867	TGFb	NMNAT2	0.8847433	0.009243928
40868	TGFb	ANGPT1	-1.2462757	0.009262698
40869	TGFb	CYB561A3	-1.9622514	0.009275818
40870	TGFb	ADAMTS14	0.8639649	0.009313003
40871	TGFb	RNF41	1.1937182	0.009330759
40872	TGFb	RAPGEF2	1.432772	0.009359566
40873	TGFb	WDR27	-0.5993832	0.009378004
40874	TGFb	ACSL1	2.472238	0.009412214
40875	TGFb	MPHOSPH10	1.4862043	0.009427782
40876	TGFb	YAF2	0.82400143	0.009533247
40877	TGFb	MFSD12	1.4401504	0.009546248
40878	TGFb	TSPYL4	1.8884054	0.009608096
40879	TGFb	FSTL1	1.528493	0.009660593
40880	TGFb	COQ8B	-0.645681	0.0096845515
40881	TGFb	SOX18	0.898103	0.00971862
40882	TGFb	SRRD	1.1252519	0.009720132
40883	TGFb	ZBTB2	1.638645	0.009720738
40884	TGFb	SCP2	-1.5749936	0.009746654
40885	TGFb	ZSWIM7	1.8567439	0.009753001
40886	TGFb	WFS1	-1.1059456	0.009766789
40887	TGFb	RTL1	1.0860939	0.009793007
40888	TGFb	SLC4A2	1.1224418	0.009885358
40889	TGFb	ENC1	2.8299975	0.009894045
40890	TGFb	SLC36A1	0.923549	0.00993164
40891	TGFb	MCCC1	-1.3741065	0.009932409
40892	TGFb	KDM6B	2.238233	0.009934805
40893	TGFb	LRRC27	-0.5674731	0.009940274
40894	TGFb	PRR14	-0.68580794	0.00999153
40895	TGFb	MTCH1	0.83865446	0.010017291
40896	TGFb	RBM7	1.084793	0.010020056
40897	TGFb	RYBP	1.6215633	0.01002828
40898	TGFb	DNAJC15	-1.2610513	0.0100628715
40899	TGFb	TBC1D8	-2.4870083	0.010074238
40900	TGFb	ABCA10	-1.0126065	0.010098808
40901	TGFb	DAD1	1.129266	0.010111277
40902	TGFb	VWA5B2	0.65242094	0.010157417
40903	TGFb	SYNE3	-2.0301623	0.010159716
40904	TGFb	PLEKHG4	-1.5366349	0.0102414815
40905	TGFb	BPIFA2	0.81374294	0.010282144
40906	TGFb	BEAN1	0.91496176	0.010290152
40907	TGFb	EVA1C	-1.5403203	0.010317622
40908	TGFb	JMJD1C	1.4319863	0.010335157
40909	TGFb	ATP6V0A2	0.80365807	0.010385735
40910	TGFb	LAMC2	2.608083	0.010418645
40911	TGFb	ELAPOR1	0.9779382	0.01043411
40912	TGFb	DLX1	1.4967163	0.010455306
40913	TGFb	CMKLR1	0.70128393	0.010479668
40914	TGFb	TRAPPC2L	-0.8538869	0.010491394
40915	TGFb	DNAJB9	1.8884958	0.01050985
40916	TGFb	LRRC8C	1.5482888	0.010573748
40917	TGFb	ENAH	1.2583449	0.010581211
40918	TGFb	TRIM32	0.9536456	0.010605974
40919	TGFb	HSP90B2P	0.9726059	0.010634318
40920	TGFb	MVK	-0.8129224	0.010654332
40921	TGFb	ROCK1	0.6361	0.010660222
40922	TGFb	SEC23A	1.180303	0.010684431
40923	TGFb	HNMT	-0.88830376	0.010695436
40924	TGFb	CASP9	-0.7762602	0.010700282
40925	TGFb	CUTA	-1.4411589	0.010734025
40926	TGFb	KDELR3	1.4229658	0.010760063
40927	TGFb	KIF3C	1.1519862	0.01076787
40928	TGFb	SLC26A10P	0.70550495	0.010818225
40929	TGFb	LDB2	-0.93644553	0.010896521
40930	TGFb	PRICKLE1	1.7871603	0.010898395
40931	TGFb	OR6A2	0.64517784	0.010935931
40932	TGFb	PPEF2	0.5232841	0.010950683
40933	TGFb	CAMK2D	-1.3653994	0.0109514445
40934	TGFb	PTPDC1	1.4008629	0.010987191
40935	TGFb	STMN2	-0.8054111	0.011001966
40936	TGFb	MEGF6	1.2962724	0.011031061
40937	TGFb	RGS17	-1.7892312	0.011066081
40938	TGFb	BCL2L1	-1.4431465	0.011093459
40939	TGFb	SORBS3	-0.80118334	0.011112617
40940	TGFb	CFAP47	-0.49920547	0.011237826
40941	TGFb	DAAM1	1.8126457	0.011297694
40942	TGFb	NKX3-1	1.053527	0.011370102
40943	TGFb	HIVEP1	1.7685568	0.011377239
40944	TGFb	CUL9	-0.64845496	0.011392964
40945	TGFb	ANKH	1.329446	0.011393248
40946	TGFb	OSBPL8	1.2168753	0.011421913
40947	TGFb	ZFP36L2	-1.6991026	0.011431415
40948	TGFb	MATN3	1.4489715	0.011443387
40949	TGFb	NOTUM	0.68966174	0.011458755
40950	TGFb	ETS2	2.2132313	0.011466581
40951	TGFb	THUMPD2	1.1879002	0.011477762
40952	TGFb	PECAM1	-1.1665382	0.011509191
40953	TGFb	GALNT6	-1.4461336	0.011512214
40954	TGFb	SLC19A3	-0.9100534	0.011516656
40955	TGFb	GOLIM4	1.1005313	0.011606283
40956	TGFb	EGF	0.95179397	0.011644518
40957	TGFb	MED13	0.9426474	0.011654096
40958	TGFb	SCRG1	1.1963559	0.011666169
40959	TGFb	JMJD6	1.3353716	0.011695685
40960	TGFb	TMEM39A	0.9016702	0.011708649
40961	TGFb	SASH1	-2.0023775	0.011808912
40962	TGFb	SERPINH1	1.573443	0.011819575
40963	TGFb	UBE2B	0.72567135	0.011878204
40964	TGFb	DAW1	-1.5088255	0.011904817
40965	TGFb	PCBP3	-0.9095218	0.01191388
40966	TGFb	RGS13	0.72274506	0.011935973
40967	TGFb	RFPL1	-0.55628824	0.011952187
40968	TGFb	ZNF778	0.898382	0.011963265
40969	TGFb	TEX11	-0.4746263	0.012057197
40970	TGFb	GATA6	1.47543	0.012066778
40971	TGFb	FTSJ1	1.2490304	0.01216263
40972	TGFb	HJURP	-2.6554496	0.012190152
40973	TGFb	MDFIC	0.9283019	0.012217957
40974	TGFb	IQCK	-0.66216004	0.012223936
40975	TGFb	LPCAT4	-0.9083341	0.012226417
40976	TGFb	UBP1	1.2113996	0.0122660985
40977	TGFb	OR11H6	-0.7822584	0.012372747
40978	TGFb	PRSS50	-0.5966652	0.012384295
40979	TGFb	PPP1R32	-0.6026346	0.012392257
40980	TGFb	RAB38	-1.6029563	0.012421137
40981	TGFb	BOK	1.7075182	0.012424382
40982	TGFb	KRTAP1-3	-0.6611859	0.012441481
40983	TGFb	ZNF560	0.7091614	0.012444397
40984	TGFb	CHAC1	3.2880626	0.012506849
40985	TGFb	IGLV6-57	-0.7329466	0.012674581
40986	TGFb	TMEM41B	1.4913592	0.012687651
40987	TGFb	MICAL2	1.3659483	0.012778506
40988	TGFb	NRG1	1.1747342	0.012788348
40989	TGFb	OR56A5	-0.9776509	0.012796193
40990	TGFb	BLTP3A	1.2614745	0.012796529
40991	TGFb	ANKRD35	-0.9754465	0.0128492275
40992	TGFb	BHLHE40	4.512123	0.012972203
40993	TGFb	LIMD1	-0.8036216	0.01303226
40994	TGFb	SERTAD3	1.2519201	0.013067555
40995	TGFb	SLC35E1	1.1258929	0.0130776465
40996	TGFb	RANBP2	1.3122723	0.01310567
40997	TGFb	DIRAS3	-1.6196258	0.013110161
40998	TGFb	RBM44	-0.8135001	0.013151522
40999	TGFb	ARHGAP28	-1.098878	0.013164398
41000	TGFb	PTK7	0.7533016	0.013212406
41001	TGFb	ATP6V0B	1.2375917	0.013217332
41002	TGFb	PTGIS	-1.0723592	0.013230158
41003	TGFb	P2RX6	-0.529928	0.013242702
41004	TGFb	HHEX	-2.1171143	0.013248502
41005	TGFb	ENTREP3	-0.79280996	0.013298723
41006	TGFb	WNK1	0.8490361	0.013331402
41007	TGFb	NOD1	0.7766398	0.013431816
41008	TGFb	SH3BP1	-0.6970362	0.013439711
41009	TGFb	COPS6	-1.1261954	0.013446686
41010	TGFb	UBTF	0.91196656	0.013552633
41011	TGFb	SLC31A1	1.1524733	0.013577727
41012	TGFb	CD151	1.078871	0.013630292
41013	TGFb	PLA2G4A	-2.457668	0.013634128
41014	TGFb	SOCS5	-1.302246	0.013634275
41015	TGFb	DNM1L	0.93363816	0.013639169
41016	TGFb	LIPG	2.709915	0.013721591
41017	TGFb	CCDC146	1.8813697	0.01373627
41018	TGFb	TC2N	1.2706544	0.013737094
41019	TGFb	TEX264	-0.9390938	0.013838197
41020	TGFb	GPR32P1	-1.7632706	0.013867225
41021	TGFb	KRTAP9-8	-0.8956351	0.013972831
41022	TGFb	GALNT18	0.8027935	0.01400965
41023	TGFb	HMGA1	-1.9844633	0.014033341
41024	TGFb	C1orf198	2.5203617	0.014033428
41025	TGFb	IARS1	2.4006407	0.014053412
41026	TGFb	MYOZ2	-0.91512537	0.014057429
41027	TGFb	DNALI1	-0.6278863	0.014086472
41028	TGFb	MAP7D1	1.1895949	0.014092757
41029	TGFb	C1QTNF2	-1.2614549	0.014171178
41030	TGFb	MYH9	1.6516205	0.014178309
41031	TGFb	TAF7	1.0380366	0.014193564
41032	TGFb	PLXNA2	1.086204	0.014222871
41033	TGFb	TMEM97	-2.244205	0.014223576
41034	TGFb	ADAM15	-0.8686261	0.014240594
41035	TGFb	BTBD2	-1.0810245	0.014246423
41036	TGFb	CDKN3	-2.647661	0.014311663
41037	TGFb	CYP4A11	0.4695977	0.014325053
41038	TGFb	MTERF4	0.8139178	0.014356783
41039	TGFb	TRIOBP	-0.9319417	0.014391568
41040	TGFb	HOXB8	-0.65142244	0.014396943
41041	TGFb	EPHB6	-1.018342	0.014414815
41042	TGFb	RAB3IL1	-0.6802964	0.014451869
41043	TGFb	SIAH1	0.81591374	0.014457125
41044	TGFb	TGFBI	3.3502753	0.014479863
41045	TGFb	PRKAG2	-0.8508482	0.014531601
41046	TGFb	FYCO1	-1.0368477	0.014549115
41047	TGFb	PRKCG	-0.48245293	0.014570624
41048	TGFb	GLIPR1L2	-1.0132898	0.0146312555
41049	TGFb	CNOT6L	0.90772635	0.014634265
41050	TGFb	PKNOX1	0.57817036	0.014655395
41051	TGFb	MAP2K6	-1.4714762	0.014678573
41052	TGFb	SMIM43	0.706347	0.014684825
41053	TGFb	LIAT1	1.375741	0.0147179
41054	TGFb	MTMR3	0.70744014	0.014730481
41055	TGFb	AKR1C1	-1.7212374	0.014744358
41056	TGFb	FGD6	1.141198	0.0148537485
41057	TGFb	TUBG2	-0.86216176	0.014893851
41058	TGFb	TMEM167A	1.505249	0.014929659
41059	TGFb	LONP1	1.6541244	0.014936711
41060	TGFb	ADAMTSL1	-0.7409089	0.014977693
41061	TGFb	OTOG	0.5638454	0.015050709
41062	TGFb	ETV1	-2.023673	0.015151296
41063	TGFb	SLC9B2	1.2506821	0.015168854
41064	TGFb	GTF2E1	1.377946	0.015180773
41065	TGFb	NCR3LG1	2.5875623	0.015236917
41066	TGFb	CNN2	1.5520729	0.015355247
41067	TGFb	ZNF704	1.1961455	0.015366547
41068	TGFb	TM4SF4	-0.79149234	0.015437875
41069	TGFb	VCAM1	-2.9083745	0.015469945
41070	TGFb	ZFP14	-0.9732812	0.015512968
41071	TGFb	SLC9C2	-0.50019985	0.015564484
41072	TGFb	ABTB2	1.2552463	0.015610383
41073	TGFb	SLC16A12	1.7809473	0.015692534
41074	TGFb	GCAT	-0.82326585	0.015748555
41075	TGFb	SNX25	0.97237164	0.015775718
41076	TGFb	MYL12B	0.80774486	0.015814012
41077	TGFb	ARHGAP32	0.99117196	0.015885489
41078	TGFb	PPARG	-1.7611274	0.01593604
41079	TGFb	ACVR1	1.6110618	0.01597092
41080	TGFb	JADE3	1.1253079	0.015983826
41081	TGFb	OR10P1	0.7856405	0.015984243
41082	TGFb	PRDX6	1.2140423	0.015999159
41083	TGFb	TESK1	0.7700368	0.016031463
41084	TGFb	COL12A1	1.7792577	0.016098475
41085	TGFb	HOXC8	0.73877746	0.016193444
41086	TGFb	COPZ2	0.96328396	0.016194455
41087	TGFb	DKK2	0.74185216	0.016345173
41088	TGFb	NARS1	1.5424309	0.016358124
41089	TGFb	COPB1	0.81719697	0.016374715
41090	TGFb	FGD4	-2.7877004	0.016393488
41091	TGFb	TGFBRAP1	0.93490744	0.016433565
41092	TGFb	TBL1X	-1.2189051	0.016446687
41093	TGFb	TDG	1.1978747	0.016541418
41094	TGFb	OTOR	-0.6281952	0.01655806
41095	TGFb	TMEM207	-0.54311043	0.016631523
41096	TGFb	TMEM171	-1.7263185	0.016677454
41097	TGFb	DAXX	-0.9482785	0.016701147
41098	TGFb	HOXD11	0.6405748	0.01677317
41099	TGFb	BNC2	-0.9812308	0.016848264
41100	TGFb	MTHFR	-0.86484444	0.016854905
41101	TGFb	CAP1	1.245405	0.016871983
41102	TGFb	USP7	0.70778877	0.016963877
41103	TGFb	CALY	0.6452499	0.016984537
41104	TGFb	COL4A3	0.5257718	0.01699598
41105	TGFb	BICD1	0.90794957	0.017025625
41106	TGFb	COL6A1	-0.74290216	0.01702832
41107	TGFb	ACTA2	1.3976746	0.017048217
41108	TGFb	C9	-0.69428194	0.017050553
41109	TGFb	FAM227B	-0.52632135	0.017088728
41110	TGFb	THBS1	2.870167	0.017130814
41111	TGFb	CTSC	-1.8977268	0.017206678
41112	TGFb	GNA13	1.1886268	0.017246416
41113	TGFb	NID1	-1.0950234	0.017428566
41114	TGFb	ICA1L	-0.63024276	0.017430749
41115	TGFb	PEX5	-0.6943134	0.017441843
41116	TGFb	ALDH1B1	1.5774927	0.01764434
41117	TGFb	TBC1D4	-1.8605658	0.017649664
41118	TGFb	CHN1	1.6246012	0.01774982
41119	TGFb	RAB8B	-1.5063485	0.017756533
41120	TGFb	UBAP2	0.8861866	0.01776298
41121	TGFb	OSBPL9	1.4103749	0.017880976
41122	TGFb	RARRES2	1.0959493	0.017958581
41123	TGFb	REG1B	0.5275163	0.017977038
41124	TGFb	KDELR2	0.96350986	0.01809923
41125	TGFb	LPAR2	0.6987645	0.018189061
41126	TGFb	ARFGAP3	1.3411777	0.018271578
41127	TGFb	NEDD4L	-1.320085	0.018301276
41128	TGFb	RIN1	-1.022852	0.018385975
41129	TGFb	ST8SIA1	-1.396729	0.018392691
41130	TGFb	ALDH18A1	1.4112366	0.018489238
41131	TGFb	FKBP5	-2.1476526	0.018502994
41132	TGFb	KIAA0319L	-1.0646507	0.01858063
41133	TGFb	AP4E1	0.5739699	0.018674448
41134	TGFb	CHEK2	-1.4612123	0.018690981
41135	TGFb	CORO1B	-1.524341	0.018706841
41136	TGFb	DPYSL3	1.1017329	0.018730007
41137	TGFb	DNAH7	-0.47472316	0.018790193
41138	TGFb	HS6ST1	-0.7384442	0.018872913
41139	TGFb	SLC12A1	0.44643527	0.018935876
41140	TGFb	COL5A3	0.85609275	0.018963743
41141	TGFb	ARSJ	-1.781953	0.019013995
41142	TGFb	METTL7A	-1.6594805	0.01902022
41143	TGFb	NID2	-1.7263396	0.019063445
41144	TGFb	NCMAP	-1.0904605	0.019078739
