symbol	gene_id	transcript_id	length
DEFA4	ENSG00000164821	ENST00000297435	587
USP17L2	ENSG00000223443	ENST00000333796	2415
IDO1	ENSG00000131203	ENST00000518237	1849
IDO1	ENSG00000131203	ENST00000522495	1709
GATA4	ENSG00000136574	ENST00000622443	3508
GATA4	ENSG00000136574	ENST00000335135	3414
POU5F1B	ENSG00000212993	ENST00000645438	2102
POU5F1B	ENSG00000212993	ENST00000465342	4765
POU5F1B	ENSG00000212993	ENST00000696633	1080
KBTBD11	ENSG00000176595	ENST00000320248	6911
FAM90A20P	ENSG00000233295	ENST00000528221	1395
TAF2	ENSG00000064313	ENST00000378164	5027
OC90	ENSG00000253117	ENST00000254627	1788
TNKS	ENSG00000173273	ENST00000310430	9622
PINX1	ENSG00000254093	ENST00000314787	1546
FAM90A19	ENSG00000285657	ENST00000647903	1395
KAT6A	ENSG00000083168	ENST00000485568	3592
UBE2V2	ENSG00000169139	ENST00000523111	4342
WRN	ENSG00000165392	ENST00000298139	7575
THEM6	ENSG00000130193	ENST00000336138	2239
JRK	ENSG00000234616	ENST00000612905	9097
JRK	ENSG00000234616	ENST00000614134	8932
TG	ENSG00000042832	ENST00000220616	8455
TMEM74	ENSG00000164841	ENST00000297459	6283
TNFRSF10A	ENSG00000104689	ENST00000221132	2690
HTRA4	ENSG00000169495	ENST00000302495	2032
FAM90A13P	ENSG00000223885	ENST00000534703	1395
XKR6	ENSG00000171044	ENST00000416569	4327
MICU3	ENSG00000155970	ENST00000318063	3990
DEFB130A	ENSG00000232948	ENST00000400079	240
RAB2A	ENSG00000104388	ENST00000262646	3735
FGFR1	ENSG00000077782	ENST00000683815	4094
ATAD2	ENSG00000156802	ENST00000287394	5547
SNTB1	ENSG00000172164	ENST00000517992	4941
SNTB1	ENSG00000172164	ENST00000395601	5164
DPYS	ENSG00000147647	ENST00000351513	2122
DEFB4B	ENSG00000177257	ENST00000318157	337
VPS28	ENSG00000160948	ENST00000526054	892
VPS28	ENSG00000160948	ENST00000292510	948
TM2D2	ENSG00000169490	ENST00000456397	3239
PCMTD1	ENSG00000168300	ENST00000522514	4044
PCMTD1	ENSG00000168300	ENST00000360540	4252
RPL7	ENSG00000147604	ENST00000352983	1233
ZNF703	ENSG00000183779	ENST00000331569	3316
ZNF34	ENSG00000196378	ENST00000429371	2808
PNOC	ENSG00000168081	ENST00000301908	1060
RAB11FIP1	ENSG00000156675	ENST00000287263	6253
DEFB130B	ENSG00000233050	ENST00000437818	240
FAM90A11P	ENSG00000233115	ENST00000518378	2218
NECAB1	ENSG00000123119	ENST00000417640	5049
ZNF250	ENSG00000196150	ENST00000292579	6364
MSR1	ENSG00000038945	ENST00000262101	3618
ERI1	ENSG00000104626	ENST00000250263	4521
ERI1	ENSG00000104626	ENST00000519292	2107
CIBAR1	ENSG00000188343	ENST00000518322	4198
LY6S	ENSG00000291309	ENST00000706920	1797
XKR4	ENSG00000206579	ENST00000327381	20241
PINX1	ENSG00000258724	ENST00000554914	1753
COL22A1	ENSG00000169436	ENST00000303045	6394
PPDPFL	ENSG00000168333	ENST00000399653	1272
GPR20	ENSG00000204882	ENST00000377741	1564
ZFTRAF1	ENSG00000187954	ENST00000530374	2229
SCRT1	ENSG00000261678	ENST00000569446	3980
NAPRT	ENSG00000147813	ENST00000449291	1682
TNFRSF10D	ENSG00000173530	ENST00000312584	3535
CNGB3	ENSG00000170289	ENST00000320005	4062
MRPS28	ENSG00000147586	ENST00000276585	838
DEFB109B	ENSG00000206034	ENST00000382656	533
LYNX1-SLURP2	ENSG00000284505	ENST00000615007	1293
ENSG00000254673	ENSG00000254673	ENST00000534420	623
BOP1	ENSG00000261236	ENST00000569669	2428
ENSG00000258677	ENSG00000258677	ENST00000358757	776
C8orf89	ENSG00000274443	ENST00000624510	684
DKK4	ENSG00000104371	ENST00000220812	896
MAF1	ENSG00000179632	ENST00000322428	1715
MAF1	ENSG00000179632	ENST00000532522	1098
FABP12	ENSG00000197416	ENST00000360464	629
FABP12	ENSG00000197416	ENST00000692030	759
BMP1	ENSG00000168487	ENST00000306385	3593
LYNX1	ENSG00000180155	ENST00000620006	868
LYNX1	ENSG00000180155	ENST00000614491	4708
LYNX1	ENSG00000180155	ENST00000621401	4537
LYNX1	ENSG00000180155	ENST00000652477	4577
EIF3H	ENSG00000147677	ENST00000521861	3961
MAK16	ENSG00000198042	ENST00000360128	3561
ENSG00000289653	ENSG00000289653	ENST00000695129	159
FZD6	ENSG00000164930	ENST00000358755	3728
FZD6	ENSG00000164930	ENST00000522566	3719
USP17L4	ENSG00000236125	ENST00000526929	1593
SLC30A8	ENSG00000164756	ENST00000456015	5476
C8orf48	ENSG00000164743	ENST00000297324	1420
COX6C	ENSG00000164919	ENST00000520271	571
COX6C	ENSG00000164919	ENST00000518171	724
COX6C	ENSG00000164919	ENST00000520468	744
COX6C	ENSG00000164919	ENST00000522940	694
COX6C	ENSG00000164919	ENST00000517682	429
COX6C	ENSG00000164919	ENST00000297564	433
COX6C	ENSG00000164919	ENST00000523016	745
COX6C	ENSG00000164919	ENST00000524245	513
SPAG11B	ENSG00000164871	ENST00000398462	551
CHRNA6	ENSG00000147434	ENST00000276410	2400
RAD54B	ENSG00000197275	ENST00000336148	3074
LEPROTL1	ENSG00000104660	ENST00000321250	3163
GDAP1	ENSG00000104381	ENST00000220822	3645
EXT1	ENSG00000182197	ENST00000378204	8243
EPPK1	ENSG00000261150	ENST00000568225	15530
CCN4	ENSG00000104415	ENST00000250160	5190
LETM2	ENSG00000165046	ENST00000379957	2856
SBSPON	ENSG00000164764	ENST00000297354	3698
WWP1	ENSG00000123124	ENST00000265428	3362
WWP1	ENSG00000123124	ENST00000517970	4877
ZNF707	ENSG00000181135	ENST00000532158	2218
ZNF707	ENSG00000181135	ENST00000418203	2661
ZNF707	ENSG00000181135	ENST00000358656	2185
ZNF707	ENSG00000181135	ENST00000532205	2865
OSGIN2	ENSG00000164823	ENST00000297438	4209
OSGIN2	ENSG00000164823	ENST00000647849	3990
CDH17	ENSG00000079112	ENST00000027335	3670
CDH17	ENSG00000079112	ENST00000450165	2625
GSR	ENSG00000104687	ENST00000221130	3034
FBXO16	ENSG00000214050	ENST00000380254	1254
LYPD2	ENSG00000197353	ENST00000359228	592
TNFRSF10B	ENSG00000120889	ENST00000276431	3998
ZNF572	ENSG00000180938	ENST00000319286	3278
DCSTAMP	ENSG00000164935	ENST00000297581	1953
ZFP41	ENSG00000181638	ENST00000520584	3284
ZFP41	ENSG00000181638	ENST00000330701	4786
CSGALNACT1	ENSG00000147408	ENST00000332246	3872
CSGALNACT1	ENSG00000147408	ENST00000695895	4124
CSGALNACT1	ENSG00000147408	ENST00000692225	3701
CSGALNACT1	ENSG00000147408	ENST00000695892	3887
CSGALNACT1	ENSG00000147408	ENST00000695898	4117
CSGALNACT1	ENSG00000147408	ENST00000695894	3843
CSGALNACT1	ENSG00000147408	ENST00000695893	4279
CSGALNACT1	ENSG00000147408	ENST00000695896	3808
CSGALNACT1	ENSG00000147408	ENST00000695897	3755
CSGALNACT1	ENSG00000147408	ENST00000522854	1990
CSGALNACT1	ENSG00000147408	ENST00000454498	4232
CLDN23	ENSG00000253958	ENST00000519106	2160
WASHC5	ENSG00000164961	ENST00000318410	4139
ASAP1	ENSG00000153317	ENST00000518721	6259
ADCY8	ENSG00000155897	ENST00000286355	4421
EPHX2	ENSG00000120915	ENST00000521400	2776
NRBP2	ENSG00000185189	ENST00000442628	3724
MFSD3	ENSG00000167700	ENST00000301327	1552
PLEKHA2	ENSG00000169499	ENST00000617275	5530
VXN	ENSG00000169085	ENST00000305454	3155
VXN	ENSG00000169085	ENST00000699189	3143
PSD3	ENSG00000156011	ENST00000286485	6665
ZFAND1	ENSG00000104231	ENST00000220669	2184
RSPO2	ENSG00000147655	ENST00000276659	3084
SULF1	ENSG00000137573	ENST00000419716	4697
SULF1	ENSG00000137573	ENST00000260128	5710
SULF1	ENSG00000137573	ENST00000402687	5662
SULF1	ENSG00000137573	ENST00000458141	5551
CHRNB3	ENSG00000147432	ENST00000289957	2347
FNTA	ENSG00000168522	ENST00000302279	1667
SCRIB	ENSG00000180900	ENST00000320476	5143
ZNF696	ENSG00000185730	ENST00000330143	4658
NUGGC	ENSG00000189233	ENST00000413272	3952
CA1	ENSG00000133742	ENST00000542576	1236
CA1	ENSG00000133742	ENST00000431316	1232
CA1	ENSG00000133742	ENST00000523953	2785
CA1	ENSG00000133742	ENST00000523022	1830
EGR3	ENSG00000179388	ENST00000317216	4514
NPM2	ENSG00000158806	ENST00000518119	1490
NPM2	ENSG00000158806	ENST00000521157	1484
NPM2	ENSG00000158806	ENST00000397940	1874
NPM2	ENSG00000158806	ENST00000289820	1100
NPM2	ENSG00000158806	ENST00000621538	645
FAM90A18	ENSG00000285913	ENST00000647769	1395
DOK2	ENSG00000147443	ENST00000276420	1766
IKBKB	ENSG00000104365	ENST00000520810	3938
C8orf33	ENSG00000182307	ENST00000331434	2588
CHD7	ENSG00000171316	ENST00000423902	11606
TP53INP1	ENSG00000164938	ENST00000342697	5605
SARAF	ENSG00000133872	ENST00000256255	2020
TIGD5	ENSG00000179886	ENST00000504548	5394
PLAT	ENSG00000104368	ENST00000220809	3062
PLAT	ENSG00000104368	ENST00000429089	2599
PLAT	ENSG00000104368	ENST00000679151	2693
PPP3CC	ENSG00000120910	ENST00000240139	2194
MTERF3	ENSG00000156469	ENST00000287025	1463
STAU2	ENSG00000040341	ENST00000524300	2970
INTS8	ENSG00000164941	ENST00000523731	4645
SDCBP	ENSG00000137575	ENST00000413219	2086
SDCBP	ENSG00000137575	ENST00000260130	2073
MCPH1	ENSG00000147316	ENST00000344683	8008
ZNF7	ENSG00000147789	ENST00000532777	2760
ZNF7	ENSG00000147789	ENST00000528372	2905
RGS20	ENSG00000147509	ENST00000276500	1664
OR13D1	ENSG00000179055	ENST00000641530	945
ENSG00000285645	ENSG00000285645	ENST00000650284	1810
OR1N1	ENSG00000171505	ENST00000304880	936
IDNK	ENSG00000148057	ENST00000376419	936
SURF1	ENSG00000148290	ENST00000371974	1092
ODF2	ENSG00000136811	ENST00000434106	3890
ODF2	ENSG00000136811	ENST00000604420	3030
SLC46A2	ENSG00000119457	ENST00000374228	2465
OR5C1	ENSG00000148215	ENST00000373680	963
SHOC1	ENSG00000165181	ENST00000374287	4721
SHOC1	ENSG00000165181	ENST00000318737	4661
AUH	ENSG00000148090	ENST00000375731	1574
CDC37L1	ENSG00000106993	ENST00000381854	3500
TOR2A	ENSG00000160404	ENST00000373284	1500
PTPDC1	ENSG00000158079	ENST00000375360	4517
PTPDC1	ENSG00000158079	ENST00000650567	4332
TMEM252	ENSG00000181778	ENST00000377311	1261
RNF224	ENSG00000233198	ENST00000445101	1569
RAPGEF1	ENSG00000107263	ENST00000372195	6256
ZBTB43	ENSG00000169155	ENST00000373457	5695
ZBTB43	ENSG00000169155	ENST00000449886	5851
ZBTB43	ENSG00000169155	ENST00000373464	5940
STRBP	ENSG00000165209	ENST00000348403	6451
STRBP	ENSG00000165209	ENST00000447404	6161
OR1L6	ENSG00000171459	ENST00000304720	1020
ZFP37	ENSG00000136866	ENST00000553380	1969
ENSG00000293552	ENSG00000293552	ENST00000536108	5059
PNPLA7	ENSG00000130653	ENST00000406427	4675
WDR5	ENSG00000196363	ENST00000358625	3157
AK1	ENSG00000106992	ENST00000373156	757
AK1	ENSG00000106992	ENST00000644144	2192
ALDOB	ENSG00000136872	ENST00000647789	2420
ALDOB	ENSG00000136872	ENST00000648064	1612
ALDOB	ENSG00000136872	ENST00000648758	1444
QRFP	ENSG00000188710	ENST00000343079	411
QRFP	ENSG00000188710	ENST00000623824	1653
COQ4	ENSG00000167113	ENST00000300452	1245
CNTNAP3C	ENSG00000283378	ENST00000636699	1728
MPDZ	ENSG00000107186	ENST00000447879	6441
CER1	ENSG00000147869	ENST00000380911	1231
GGTA1	ENSG00000204136	ENST00000481799	1304
GGTA1	ENSG00000204136	ENST00000373793	1544
AK3	ENSG00000147853	ENST00000381809	4219
TMEM268	ENSG00000157693	ENST00000288502	4490
KANK1	ENSG00000107104	ENST00000674102	5348
KANK1	ENSG00000107104	ENST00000382297	5070
KANK1	ENSG00000107104	ENST00000689779	5219
KANK1	ENSG00000107104	ENST00000382303	5581
KANK1	ENSG00000107104	ENST00000685947	5276
ALAD	ENSG00000148218	ENST00000409155	3129
ORM2	ENSG00000228278	ENST00000431067	759
NAIF1	ENSG00000171169	ENST00000373078	3398
KLHL9	ENSG00000198642	ENST00000359039	5740
UBE2R2	ENSG00000107341	ENST00000263228	4477
FOXE1	ENSG00000178919	ENST00000375123	3492
NFIB	ENSG00000147862	ENST00000397575	2869
TBC1D13	ENSG00000107021	ENST00000372648	3855
FOXD4L4	ENSG00000184659	ENST00000377413	1251
ARID3C	ENSG00000205143	ENST00000378909	1870
FOXB2	ENSG00000204612	ENST00000376708	1299
BNC2	ENSG00000173068	ENST00000380672	12808
LRRC19	ENSG00000184434	ENST00000380055	3588
DDX31	ENSG00000125485	ENST00000372159	4159
OR1L4	ENSG00000136939	ENST00000259466	936
FREM1	ENSG00000164946	ENST00000380880	7566
DMRT3	ENSG00000064218	ENST00000190165	2493
KCNV2	ENSG00000168263	ENST00000382082	2178
TNFSF15	ENSG00000181634	ENST00000374045	6583
TMEFF1	ENSG00000241697	ENST00000374879	2575
SLC31A2	ENSG00000136867	ENST00000259392	1723
RXRA	ENSG00000186350	ENST00000481739	5537
DNAI1	ENSG00000122735	ENST00000614641	2598
NUP188	ENSG00000095319	ENST00000372577	5689
FGD3	ENSG00000127084	ENST00000337352	3303
FGD3	ENSG00000127084	ENST00000468206	3057
FGD3	ENSG00000127084	ENST00000375482	3246
ABCA2	ENSG00000107331	ENST00000341511	8103
CIZ1	ENSG00000148337	ENST00000634901	3462
CIZ1	ENSG00000148337	ENST00000372938	2975
ACER2	ENSG00000177076	ENST00000340967	2773
POMT1	ENSG00000130714	ENST00000402686	3057
POMT1	ENSG00000130714	ENST00000676640	3309
MAMDC2	ENSG00000165072	ENST00000377182	3351
ENSG00000284976	ENSG00000284976	ENST00000645271	1868
DNAJB5	ENSG00000137094	ENST00000545841	3068
DNAJB5	ENSG00000137094	ENST00000684748	2422
DNAJB5	ENSG00000137094	ENST00000312316	2391
SEMA4D	ENSG00000187764	ENST00000438547	4824
SEMA4D	ENSG00000187764	ENST00000422704	4562
SEMA4D	ENSG00000187764	ENST00000356444	4503
SEMA4D	ENSG00000187764	ENST00000450295	5684
IFNA10	ENSG00000186803	ENST00000357374	963
SPATA31D1	ENSG00000214929	ENST00000344803	4830
ZNG1A	ENSG00000172785	ENST00000377400	1792
ZNG1A	ENSG00000172785	ENST00000356521	1905
ZNG1C	ENSG00000196873	ENST00000360171	1685
ASPN	ENSG00000106819	ENST00000375544	2470
OSTF1	ENSG00000134996	ENST00000346234	1348
RIC1	ENSG00000107036	ENST00000414202	6786
SH3GL2	ENSG00000107295	ENST00000380607	2617
GBA2	ENSG00000070610	ENST00000378103	3611
ALDH1B1	ENSG00000137124	ENST00000377698	3028
PPP3R2	ENSG00000188386	ENST00000374806	3366
PMPCA	ENSG00000165688	ENST00000371717	2086
GNAQ	ENSG00000156052	ENST00000286548	6882
CACFD1	ENSG00000160325	ENST00000316948	2803
FIBCD1	ENSG00000130720	ENST00000372338	3650
FIBCD1	ENSG00000130720	ENST00000448616	3119
TSC1	ENSG00000165699	ENST00000643875	6591
TSC1	ENSG00000165699	ENST00000646625	8582
TSC1	ENSG00000165699	ENST00000440111	8463
TSC1	ENSG00000165699	ENST00000298552	8598
PIGO	ENSG00000165282	ENST00000378617	4112
GNE	ENSG00000159921	ENST00000642385	5263
KYAT1	ENSG00000286112	ENST00000651925	6970
ENSG00000187186	ENSG00000187186	ENST00000544078	338
ENSG00000187186	ENSG00000187186	ENST00000421828	1521
RFX3	ENSG00000080298	ENST00000382004	9307
RFX3	ENSG00000080298	ENST00000617270	9258
INSL4	ENSG00000120211	ENST00000239316	1952
PUM3	ENSG00000080608	ENST00000397885	2187
SMC2	ENSG00000136824	ENST00000286398	5992
SMC2	ENSG00000136824	ENST00000374793	5928
SMC2	ENSG00000136824	ENST00000374787	4266
TJP2	ENSG00000119139	ENST00000377245	4503
FRMPD1	ENSG00000070601	ENST00000377765	5017
FRMPD1	ENSG00000070601	ENST00000539465	5465
DPM2	ENSG00000136908	ENST00000314392	912
IFNA1	ENSG00000197919	ENST00000276927	878
MEGF9	ENSG00000106780	ENST00000373930	6300
ENTR1	ENSG00000165689	ENST00000371725	2129
ENSG00000204003	ENSG00000204003	ENST00000435202	2420
ZNF169	ENSG00000175787	ENST00000395395	2374
IL33	ENSG00000137033	ENST00000381434	2641
IL33	ENSG00000137033	ENST00000682010	2685
DCTN3	ENSG00000137100	ENST00000259632	828
PALM2AKAP2	ENSG00000157654	ENST00000314527	9578
BSPRY	ENSG00000119411	ENST00000374183	2328
MSANTD3	ENSG00000066697	ENST00000395067	1880
MSANTD3	ENSG00000066697	ENST00000613183	1755
MSANTD3	ENSG00000066697	ENST00000622639	1748
STOML2	ENSG00000165283	ENST00000356493	1365
ENSG00000285269	ENSG00000285269	ENST00000643789	3333
FBXO10	ENSG00000147912	ENST00000432825	4702
PHF19	ENSG00000119403	ENST00000373896	4149
SVEP1	ENSG00000165124	ENST00000374469	12205
SPATA31A1	ENSG00000204849	ENST00000377647	4259
MFSD14B	ENSG00000148110	ENST00000375344	3402
SNX30	ENSG00000148158	ENST00000374232	7700
IFNA2	ENSG00000188379	ENST00000380206	1144
TSTD2	ENSG00000136925	ENST00000341170	4116
PPP6C	ENSG00000119414	ENST00000373547	4103
CCDC183	ENSG00000213213	ENST00000338005	1716
ANAPC2	ENSG00000176248	ENST00000323927	2655
NFX1	ENSG00000086102	ENST00000379540	4599
RLN2	ENSG00000107014	ENST00000381627	928
IFNA21	ENSG00000137080	ENST00000380225	1024
CFAP95	ENSG00000204711	ENST00000377197	844
CD274	ENSG00000120217	ENST00000381577	3634
ENTPD8	ENSG00000188833	ENST00000371506	2130
PGM5	ENSG00000154330	ENST00000396396	3626
GPR107	ENSG00000148358	ENST00000347136	6729
IFNE	ENSG00000184995	ENST00000448696	1475
DOLK	ENSG00000175283	ENST00000372586	2074
RAB14	ENSG00000119396	ENST00000373840	4149
RAB14	ENSG00000119396	ENST00000704000	2811
RAB14	ENSG00000119396	ENST00000703999	3100
SEC61B	ENSG00000106803	ENST00000223641	564
ZNG1E	ENSG00000147996	ENST00000382405	1662
ENSG00000251184	ENSG00000251184	ENST00000482796	378
MAPKAP1	ENSG00000119487	ENST00000373498	3131
MAPKAP1	ENSG00000119487	ENST00000265960	3369
CTSV	ENSG00000136943	ENST00000681737	1512
CTSV	ENSG00000136943	ENST00000681927	4497
CTSV	ENSG00000136943	ENST00000259470	4359
CTSV	ENSG00000136943	ENST00000679661	1601
DIPK1B	ENSG00000165716	ENST00000371692	2358
HSPA5	ENSG00000044574	ENST00000324460	3921
C9orf78	ENSG00000136819	ENST00000372447	1795
SPMIP6	ENSG00000164972	ENST00000297623	1129
BARX1	ENSG00000131668	ENST00000253968	1511
PTCH1	ENSG00000185920	ENST00000711046	8059
PTCH1	ENSG00000185920	ENST00000430669	8232
KIF24	ENSG00000186638	ENST00000402558	6295
LPAR1	ENSG00000198121	ENST00000683809	3818
LPAR1	ENSG00000198121	ENST00000358883	2687
LPAR1	ENSG00000198121	ENST00000374431	3637
LPAR1	ENSG00000198121	ENST00000374430	2993
SH2D3C	ENSG00000095370	ENST00000314830	3051
GPR21	ENSG00000188394	ENST00000616002	1571
OR13C9	ENSG00000136839	ENST00000259362	957
RCL1	ENSG00000120158	ENST00000381750	2061
SLC35D2	ENSG00000130958	ENST00000253270	1623
MRPL50	ENSG00000136897	ENST00000374865	3336
NELFB	ENSG00000188986	ENST00000343053	2540
SPAAR	ENSG00000235387	ENST00000636776	1538
SPAAR	ENSG00000235387	ENST00000443779	1605
AMBP	ENSG00000106927	ENST00000265132	1262
LRRC8A	ENSG00000136802	ENST00000372599	4161
LRRC8A	ENSG00000136802	ENST00000259324	4619
LRRC8A	ENSG00000136802	ENST00000372600	4334
SPINK4	ENSG00000122711	ENST00000379721	399
NDOR1	ENSG00000188566	ENST00000684003	4817
ZNF782	ENSG00000196597	ENST00000535338	3296
ZNF782	ENSG00000196597	ENST00000481138	4442
IFNW1	ENSG00000177047	ENST00000380229	1201
APBA1	ENSG00000107282	ENST00000265381	6597
ANKRD20A1	ENSG00000260691	ENST00000562196	3895
CDC14B	ENSG00000081377	ENST00000375242	2965
OR13C5	ENSG00000277556	ENST00000374779	957
FANCC	ENSG00000158169	ENST00000375305	4533
FANCC	ENSG00000158169	ENST00000289081	4592
SCAI	ENSG00000173611	ENST00000336505	12111
CNTFR	ENSG00000122756	ENST00000610543	1926
CNTFR	ENSG00000122756	ENST00000351266	1910
CNTFR	ENSG00000122756	ENST00000378980	2038
PTGS1	ENSG00000095303	ENST00000362012	5020
SUSD3	ENSG00000157303	ENST00000375469	1114
PLAA	ENSG00000137055	ENST00000397292	4724
TTF1	ENSG00000125482	ENST00000334270	3143
IFNK	ENSG00000147896	ENST00000276943	1164
DNAJC25-GNG10	ENSG00000244115	ENST00000374294	1448
TXNDC8	ENSG00000204193	ENST00000374511	496
FBXW5	ENSG00000159069	ENST00000325285	2362
HSDL2	ENSG00000119471	ENST00000398805	3174
C8G	ENSG00000176919	ENST00000371634	881
FAM78A	ENSG00000126882	ENST00000704762	2180
FAM78A	ENSG00000126882	ENST00000372271	3927
C5	ENSG00000106804	ENST00000223642	5464
SPATA31F3	ENSG00000187791	ENST00000603640	1017
TOR1B	ENSG00000136816	ENST00000259339	2738
ENSG00000284341	ENSG00000284341	ENST00000471521	989
NFIL3	ENSG00000165030	ENST00000297689	2055
LCN10	ENSG00000187922	ENST00000474369	564
KDM4C	ENSG00000107077	ENST00000381309	4338
AKNA	ENSG00000106948	ENST00000307564	7380
AKNA	ENSG00000106948	ENST00000374088	7454
NR6A1	ENSG00000148200	ENST00000487099	7065
SLC31A1	ENSG00000136868	ENST00000374212	4762
GNG10	ENSG00000242616	ENST00000374293	1201
INPP5E	ENSG00000148384	ENST00000371712	3417
STX17	ENSG00000136874	ENST00000534052	2424
STX17	ENSG00000136874	ENST00000525640	2523
STX17	ENSG00000136874	ENST00000259400	6885
MYORG	ENSG00000164976	ENST00000297625	6447
TRBV20OR9-2	ENSG00000205274	ENST00000379435	335
NUP214	ENSG00000126883	ENST00000359428	7568
PAXX	ENSG00000148362	ENST00000371620	808
PIP5KL1	ENSG00000167103	ENST00000388747	2176
FRMD3	ENSG00000172159	ENST00000304195	5260
AGPAT2	ENSG00000169692	ENST00000371696	1546
C9orf57	ENSG00000204669	ENST00000651200	1510
C9orf57	ENSG00000204669	ENST00000652156	1640
TNC	ENSG00000041982	ENST00000350763	8500
GALNT12	ENSG00000119514	ENST00000375011	2764
PCSK5	ENSG00000099139	ENST00000545128	9538
WHRN	ENSG00000095397	ENST00000362057	4070
GOLM1	ENSG00000135052	ENST00000388712	3046
GOLM1	ENSG00000135052	ENST00000388711	3022
ATP6V1G1	ENSG00000136888	ENST00000374050	1563
PIP5K1B	ENSG00000107242	ENST00000265382	3115
ENSG00000288570	ENSG00000288570	ENST00000674075	99
ZNF189	ENSG00000136870	ENST00000374861	3134
ZCCHC7	ENSG00000147905	ENST00000336755	2584
ZCCHC7	ENSG00000147905	ENST00000534928	2828
LMX1B	ENSG00000136944	ENST00000373474	6312
DYNC2I2	ENSG00000119333	ENST00000372715	1823
MAN1B1	ENSG00000177239	ENST00000371589	2707
CORO2A	ENSG00000106789	ENST00000343933	5635
CORO2A	ENSG00000106789	ENST00000375077	5456
TEX48	ENSG00000230601	ENST00000436752	834
DENND4C	ENSG00000137145	ENST00000434457	8143
PBX3	ENSG00000167081	ENST00000342287	2755
NOTCH1	ENSG00000148400	ENST00000651671	9568
TLE4	ENSG00000106829	ENST00000376552	4886
ANP32B	ENSG00000136938	ENST00000339399	1483
DCAF12	ENSG00000198876	ENST00000361264	3592
ISCA1	ENSG00000135070	ENST00000375991	1967
INSL6	ENSG00000120210	ENST00000381641	724
NR4A3	ENSG00000119508	ENST00000395097	5604
PKN3	ENSG00000160447	ENST00000291906	3393
UBAP1	ENSG00000165006	ENST00000359544	2535
UBAP1	ENSG00000165006	ENST00000297661	2705
ZNF367	ENSG00000165244	ENST00000375256	3687
FAM221B	ENSG00000204930	ENST00000423537	3557
OR1K1	ENSG00000165204	ENST00000277309	951
KCNT1	ENSG00000107147	ENST00000263604	5245
RPL12	ENSG00000197958	ENST00000361436	634
NEK6	ENSG00000119408	ENST00000373603	3447
NEK6	ENSG00000119408	ENST00000545174	2573
NEK6	ENSG00000119408	ENST00000320246	3468
NEK6	ENSG00000119408	ENST00000546191	2580
CNTLN	ENSG00000044459	ENST00000380647	5518
GAPVD1	ENSG00000165219	ENST00000297933	9176
SPACA9	ENSG00000165698	ENST00000372136	2536
SPACA9	ENSG00000165698	ENST00000356311	2242
PSAT1	ENSG00000135069	ENST00000376588	2206
FCN2	ENSG00000160339	ENST00000291744	1062
SAXO1	ENSG00000155875	ENST00000380534	2128
SMC5	ENSG00000198887	ENST00000361138	5949
DCAF10	ENSG00000122741	ENST00000377724	7906
CEMIP2	ENSG00000135048	ENST00000377044	6152
PTGR1	ENSG00000106853	ENST00000407693	1599
PTGR1	ENSG00000106853	ENST00000309195	1223
NOXA1	ENSG00000188747	ENST00000683555	1614
UBAC1	ENSG00000130560	ENST00000371756	1860
TMOD1	ENSG00000136842	ENST00000259365	3311
TMOD1	ENSG00000136842	ENST00000395211	3259
POLR1E	ENSG00000137054	ENST00000377798	1855
FUBP3	ENSG00000107164	ENST00000319725	3153
NCS1	ENSG00000107130	ENST00000372398	5164
TMC1	ENSG00000165091	ENST00000297784	5340
TMC1	ENSG00000165091	ENST00000340019	3068
TMC1	ENSG00000165091	ENST00000645208	5142
GPSM1	ENSG00000160360	ENST00000440944	3566
ZMYND19	ENSG00000165724	ENST00000298585	1395
ABL1	ENSG00000097007	ENST00000372348	6719
DPP7	ENSG00000176978	ENST00000371579	1601
GSN	ENSG00000148180	ENST00000432226	2595
GSN	ENSG00000148180	ENST00000373823	3341
CDK5RAP2	ENSG00000136861	ENST00000349780	6232
VCP	ENSG00000165280	ENST00000358901	3746
ADAMTSL2	ENSG00000197859	ENST00000651351	3875
ADAMTSL2	ENSG00000197859	ENST00000393060	3725
ADAMTSL2	ENSG00000197859	ENST00000354484	4068
ACTL7A	ENSG00000187003	ENST00000333999	1491
SPATA31D3	ENSG00000186788	ENST00000445385	4926
ENTPD2	ENSG00000054179	ENST00000355097	2102
ECPAS	ENSG00000136813	ENST00000684092	7215
PTPRD	ENSG00000153707	ENST00000356435	9472
PTPRD	ENSG00000153707	ENST00000381196	10389
PTPRD	ENSG00000153707	ENST00000540109	6210
CDKN2B	ENSG00000147883	ENST00000276925	3853
OR1J4	ENSG00000239590	ENST00000340750	942
PDCD1LG2	ENSG00000197646	ENST00000397747	2432
SIT1	ENSG00000137078	ENST00000259608	1222
PTGES2	ENSG00000148334	ENST00000338961	1598
DAPK1	ENSG00000196730	ENST00000358077	5743
DAPK1	ENSG00000196730	ENST00000408954	5912
DAPK1	ENSG00000196730	ENST00000622514	5772
DAPK1	ENSG00000196730	ENST00000472284	5759
COL15A1	ENSG00000204291	ENST00000375001	5223
CTSL	ENSG00000135047	ENST00000679149	2129
CTSL	ENSG00000135047	ENST00000677821	1719
CTSL	ENSG00000135047	ENST00000340342	1536
CTSL	ENSG00000135047	ENST00000678442	1394
CTSL	ENSG00000135047	ENST00000677761	2397
CTSL	ENSG00000135047	ENST00000676480	2392
