ensembl_gene_id	external_gene_name	ensembl_transcript_id	transcript_biotype	transcript_length	transcript_is_canonical	is_canonical
ENSG00000224929	HLA-DPA3	ENST00000445801	unprocessed_pseudogene	229	1	True
ENSG00000224894	GPR53P	ENST00000418744	unprocessed_pseudogene	791	1	True
ENSG00000172367	NHERF4	ENST00000528730	retained_intron	584		False
ENSG00000167523	SPATA33	ENST00000565890	nonsense_mediated_decay	2368		False
ENSG00000069206	ADAM7	ENST00000520720	protein_coding	1870		False
ENSG00000167523	SPATA33	ENST00000457689	nonsense_mediated_decay	1297		False
ENSG00000167523	SPATA33	ENST00000567827	nonsense_mediated_decay	470		False
ENSG00000167523	SPATA33	ENST00000564238	protein_coding	3339		False
ENSG00000253643	ADAM7-AS2	ENST00000519364	lncRNA	902	1	True
ENSG00000115053	NCL	ENST00000322723	protein_coding	3924	1	True
ENSG00000172367	NHERF4	ENST00000322712	protein_coding	2204		False
ENSG00000006606	CCL26	ENST00000394905	protein_coding	703		False
ENSG00000006606	CCL26	ENST00000005180	protein_coding	475	1	True
ENSG00000253643	ADAM7-AS2	ENST00000517428	lncRNA	503		False
ENSG00000172367	NHERF4	ENST00000529573	retained_intron	566		False
ENSG00000115053	NCL	ENST00000677703	retained_intron	2268		False
ENSG00000253643	ADAM7-AS2	ENST00000520256	lncRNA	577		False
ENSG00000126561	STAT5A	ENST00000468096	retained_intron	893		False
ENSG00000253643	ADAM7-AS2	ENST00000671216	lncRNA	592		False
ENSG00000167523	SPATA33	ENST00000611218	protein_coding	1546		False
ENSG00000222249	RNU6-262P	ENST00000410317	snRNA	116	1	True
ENSG00000253643	ADAM7-AS2	ENST00000519893	lncRNA	483		False
ENSG00000135404	CD63	ENST00000550050	nonsense_mediated_decay	829		False
ENSG00000126561	STAT5A	ENST00000591556	retained_intron	1140		False
ENSG00000167523	SPATA33	ENST00000568929	protein_coding	1264		False
ENSG00000165521	EML5	ENST00000553526	nonsense_mediated_decay	3600		False
ENSG00000126561	STAT5A	ENST00000587646	retained_intron	3239		False
ENSG00000167523	SPATA33	ENST00000566857	protein_coding_CDS_not_defined	492		False
ENSG00000135404	CD63	ENST00000552754	protein_coding	682		False
ENSG00000213859	KCTD11	ENST00000576980	protein_coding	3051		False
ENSG00000165521	EML5	ENST00000380664	protein_coding	5910		False
ENSG00000213859	KCTD11	ENST00000333751	protein_coding	2783	1	True
ENSG00000197279	ZNF165	ENST00000377325	protein_coding	2514		False
ENSG00000197279	ZNF165	ENST00000683778	protein_coding	1954	1	True
ENSG00000168418	KCNG4	ENST00000308251	protein_coding	5503	1	True
ENSG00000165521	EML5	ENST00000555823	protein_coding	770		False
ENSG00000165521	EML5	ENST00000553320	protein_coding_CDS_not_defined	354		False
ENSG00000168418	KCNG4	ENST00000568181	protein_coding	2199		False
ENSG00000206484	NRM	ENST00000491032	protein_coding_CDS_not_defined	1203		False
ENSG00000106178	CCL24	ENST00000222902	protein_coding	1422	1	True
ENSG00000135404	CD63	ENST00000550776	protein_coding	870		False
ENSG00000244355	LY6G6D	ENST00000375825	protein_coding	525	1	True
ENSG00000135404	CD63	ENST00000555199	retained_intron	230		False
ENSG00000167447	SMG8	ENST00000543872	protein_coding	3477		False
ENSG00000244355	LY6G6D	ENST00000375824	protein_coding	523		False
ENSG00000167447	SMG8	ENST00000578922	protein_coding	2178		False
ENSG00000167447	SMG8	ENST00000300917	protein_coding	3221	1	True
ENSG00000165521	EML5	ENST00000553281	nonsense_mediated_decay	3925		False
ENSG00000135404	CD63	ENST00000552164	protein_coding	845		False
ENSG00000244355	LY6G6D	ENST00000479334	retained_intron	493		False
ENSG00000167447	SMG8	ENST00000580498	protein_coding_CDS_not_defined	785		False
ENSG00000165521	EML5	ENST00000553962	retained_intron	627		False
ENSG00000106178	CCL24	ENST00000416943	protein_coding	585		False
ENSG00000167447	SMG8	ENST00000582469	protein_coding	1144		False
ENSG00000135404	CD63	ENST00000551173	protein_coding	788		False
ENSG00000219039		ENST00000403118	processed_pseudogene	479	1	True
ENSG00000167447	SMG8	ENST00000580798	nonsense_mediated_decay	583		False
ENSG00000115053	NCL	ENST00000676514	retained_intron	3235		False
ENSG00000115053	NCL	ENST00000678828	protein_coding	2666		False
ENSG00000135404	CD63	ENST00000546457	protein_coding	607		False
ENSG00000115053	NCL	ENST00000676798	retained_intron	3389		False
ENSG00000258045	Metazoa_SRP	ENST00000553249	misc_RNA	268	1	True
ENSG00000257384		ENST00000551138	processed_pseudogene	283	1	True
ENSG00000115053	NCL	ENST00000678246	protein_coding	2674		False
ENSG00000275898		ENST00000621942	lncRNA	2699	1	True
ENSG00000005486	RHBDD2	ENST00000466232	protein_coding_CDS_not_defined	566		False
ENSG00000258249		ENST00000550742	lncRNA	486	1	True
ENSG00000005486	RHBDD2	ENST00000468644	protein_coding_CDS_not_defined	555		False
ENSG00000204323	SMIM5	ENST00000375215	protein_coding	1546	1	True
ENSG00000257883	LINC03088	ENST00000546835	lncRNA	876	1	True
ENSG00000204323	SMIM5	ENST00000581115	protein_coding_CDS_not_defined	662		False
ENSG00000156050	FAM161B	ENST00000556794	protein_coding	1365		False
ENSG00000257654		ENST00000552718	lncRNA	366	1	True
ENSG00000115053	NCL	ENST00000453992	protein_coding	2978		False
ENSG00000115053	NCL	ENST00000417652	protein_coding	2563		False
ENSG00000115053	NCL	ENST00000679348	protein_coding	2653		False
ENSG00000204323	SMIM5	ENST00000537494	protein_coding	4344		False
ENSG00000115053	NCL	ENST00000678729	retained_intron	4237		False
ENSG00000115053	NCL	ENST00000678849	nonsense_mediated_decay	2874		False
ENSG00000179859	RNF227	ENST00000324348	protein_coding	2850	1	True
ENSG00000014824	SLC30A9	ENST00000264451	protein_coding	6164	1	True
ENSG00000115053	NCL	ENST00000678405	nonsense_mediated_decay	2666		False
ENSG00000115053	NCL	ENST00000676913	nonsense_mediated_decay	2720		False
ENSG00000115053	NCL	ENST00000678131	nonsense_mediated_decay	2593		False
ENSG00000115053	NCL	ENST00000678364	protein_coding	2361		False
ENSG00000115053	NCL	ENST00000676690	protein_coding	2446		False
ENSG00000179859	RNF227	ENST00000635932	protein_coding	2618		False
ENSG00000115053	NCL	ENST00000461347	retained_intron	3967		False
ENSG00000014824	SLC30A9	ENST00000509683	retained_intron	1078		False
ENSG00000115053	NCL	ENST00000436894	protein_coding	2223		False
ENSG00000179859	RNF227	ENST00000640240	protein_coding	353		False
ENSG00000014824	SLC30A9	ENST00000505523	retained_intron	809		False
ENSG00000255713	OR4D2	ENST00000545221	protein_coding	1551	1	True
ENSG00000115053	NCL	ENST00000454824	protein_coding	2155		False
ENSG00000115053	NCL	ENST00000356936	protein_coding	2205		False
ENSG00000255713	OR4D2	ENST00000641866	protein_coding	2011		False
ENSG00000249212	ATP1B1P1	ENST00000509767	unprocessed_pseudogene	915	1	True
ENSG00000115053	NCL	ENST00000677786	retained_intron	4129		False
ENSG00000076706	MCAM	ENST00000264036	protein_coding	3327	1	True
ENSG00000115053	NCL	ENST00000466274	retained_intron	671		False
ENSG00000111412	SPRING1	ENST00000261318	protein_coding	8426	1	True
ENSG00000115053	NCL	ENST00000494618	retained_intron	910		False
ENSG00000206484	NRM	ENST00000430286	protein_coding	1401		False
ENSG00000115053	NCL	ENST00000484328	retained_intron	369		False
ENSG00000111412	SPRING1	ENST00000547630	nonsense_mediated_decay	1371		False
ENSG00000206484	NRM	ENST00000497353	protein_coding_CDS_not_defined	1199		False
ENSG00000236501		ENST00000665720	lncRNA	2563		False
ENSG00000156050	FAM161B	ENST00000286544	protein_coding	3992	1	True
ENSG00000044090	CUL7	ENST00000265348	protein_coding	5406	1	True
ENSG00000236501		ENST00000667621	lncRNA	2276		False
ENSG00000206484	NRM	ENST00000474673	protein_coding_CDS_not_defined	1029		False
ENSG00000111412	SPRING1	ENST00000548356	protein_coding	923		False
ENSG00000111412	SPRING1	ENST00000547606	protein_coding	492		False
ENSG00000236501		ENST00000452002	lncRNA	544		False
ENSG00000156050	FAM161B	ENST00000651776	protein_coding	3592		False
ENSG00000206484	NRM	ENST00000383570	protein_coding	1228		False
ENSG00000044090	CUL7	ENST00000692002	protein_coding	1192		False
ENSG00000236501		ENST00000441205	lncRNA	567	1	True
ENSG00000239374		ENST00000485147	processed_pseudogene	480	1	True
ENSG00000103404	USP31	ENST00000219689	protein_coding	10881	1	True
ENSG00000005486	RHBDD2	ENST00000318622	protein_coding	1878		False
ENSG00000188848	BEND4	ENST00000502486	protein_coding	8627	1	True
ENSG00000201382	RNU6-558P	ENST00000364512	snRNA	104	1	True
ENSG00000236501		ENST00000653899	lncRNA	1649		False
ENSG00000275467		ENST00000614016	lncRNA	455	1	True
ENSG00000236501		ENST00000657989	lncRNA	1187		False
ENSG00000236501		ENST00000659269	lncRNA	1066		False
ENSG00000236501		ENST00000670819	lncRNA	971		False
ENSG00000103404	USP31	ENST00000567975	protein_coding	2142		False
ENSG00000188848	BEND4	ENST00000504360	protein_coding	8692		False
ENSG00000236501		ENST00000659683	lncRNA	1314		False
ENSG00000236501		ENST00000658626	lncRNA	1960		False
ENSG00000103404	USP31	ENST00000563525	protein_coding	1560		False
ENSG00000285454		ENST00000645181	lncRNA	2324	1	True
ENSG00000264279	MIR4786	ENST00000583954	miRNA	80	1	True
ENSG00000044090	CUL7	ENST00000689256	retained_intron	5731		False
ENSG00000231278	OR9S24P	ENST00000426985	unprocessed_pseudogene	403	1	True
ENSG00000206484	NRM	ENST00000477164	protein_coding_CDS_not_defined	1260		False
ENSG00000213048	OR5S1P	ENST00000453063	unitary_pseudogene	951	1	True
ENSG00000250781		ENST00000503321	lncRNA	598	1	True
ENSG00000044090	CUL7	ENST00000685042	nonsense_mediated_decay	5456		False
ENSG00000250781		ENST00000508911	lncRNA	394		False
ENSG00000206484	NRM	ENST00000467989	protein_coding_CDS_not_defined	1453		False
ENSG00000250781		ENST00000515392	lncRNA	478		False
ENSG00000044090	CUL7	ENST00000690231	protein_coding	5354		False
ENSG00000250781		ENST00000663539	lncRNA	1073		False
ENSG00000044090	CUL7	ENST00000674134	protein_coding	5427		False
ENSG00000135116	HRK	ENST00000257572	protein_coding	5789	1	True
ENSG00000005486	RHBDD2	ENST00000454791	nonsense_mediated_decay	1831		False
ENSG00000044090	CUL7	ENST00000674112	nonsense_mediated_decay	5415		False
ENSG00000135116	HRK	ENST00000552092	protein_coding_CDS_not_defined	885		False
ENSG00000206484	NRM	ENST00000383571	protein_coding	1755	1	True
ENSG00000044090	CUL7	ENST00000683242	retained_intron	1689		False
ENSG00000044090	CUL7	ENST00000478630	retained_intron	3361		False
ENSG00000206484	NRM	ENST00000617220	protein_coding	1734		False
ENSG00000135116	HRK	ENST00000550505	protein_coding	587		False
ENSG00000044090	CUL7	ENST00000674100	protein_coding	5549		False
ENSG00000135116	HRK	ENST00000586941	protein_coding_CDS_not_defined	329		False
ENSG00000184640	SEPTIN9	ENST00000589070	protein_coding	582		False
ENSG00000044090	CUL7	ENST00000686442	retained_intron	5947		False
ENSG00000178343	SHISA3	ENST00000319234	protein_coding	2322	1	True
ENSG00000205832	C16orf96	ENST00000444310	protein_coding	4017	1	True
ENSG00000240100	RPL36P15	ENST00000468934	processed_pseudogene	316	1	True
ENSG00000172428	COPS9	ENST00000307266	protein_coding	759		False
ENSG00000274554		ENST00000617795	lncRNA	2685	1	True
ENSG00000044090	CUL7	ENST00000688302	retained_intron	5381		False
ENSG00000240167	RPS7P7	ENST00000463499	processed_pseudogene	571	1	True
ENSG00000172428	COPS9	ENST00000491765	retained_intron	619		False
ENSG00000172428	COPS9	ENST00000489698	protein_coding_CDS_not_defined	640		False
ENSG00000184954	OR6C70	ENST00000327335	protein_coding	939	1	True
ENSG00000044090	CUL7	ENST00000673725	nonsense_mediated_decay	2786		False
ENSG00000172428	COPS9	ENST00000607357	protein_coding	418	1	True
ENSG00000005486	RHBDD2	ENST00000006777	protein_coding	1721	1	True
ENSG00000044090	CUL7	ENST00000673753	retained_intron	5707		False
ENSG00000184640	SEPTIN9	ENST00000591833	nonsense_mediated_decay	576		False
ENSG00000005486	RHBDD2	ENST00000476218	protein_coding_CDS_not_defined	181		False
ENSG00000248283	CCNL2P1	ENST00000512846	processed_pseudogene	969	1	True
ENSG00000205327	OR6C68	ENST00000548615	protein_coding	939	1	True
ENSG00000172428	COPS9	ENST00000403160	protein_coding	609		False
ENSG00000044090	CUL7	ENST00000687225	nonsense_mediated_decay	5707		False
ENSG00000005486	RHBDD2	ENST00000468304	protein_coding_CDS_not_defined	803		False
ENSG00000234670	OR6C64P	ENST00000419708	unprocessed_pseudogene	825	1	True
ENSG00000251517		ENST00000511279	lncRNA	1128	1	True
ENSG00000005486	RHBDD2	ENST00000428119	protein_coding	1274		False
ENSG00000044090	CUL7	ENST00000683320	retained_intron	681		False
ENSG00000206439	TNF	ENST00000383496	protein_coding	1676	1	True
ENSG00000252595	RN7SKP82	ENST00000516786	misc_RNA	223	1	True
ENSG00000044090	CUL7	ENST00000688707	protein_coding	2237		False
ENSG00000005486	RHBDD2	ENST00000467406	protein_coding_CDS_not_defined	636		False
ENSG00000044090	CUL7	ENST00000683493	retained_intron	2552		False
ENSG00000284334	MIR4651	ENST00000582622	miRNA	73	1	True
ENSG00000044090	CUL7	ENST00000683160	retained_intron	2683		False
ENSG00000235090	RPL7L1P3	ENST00000455249	processed_pseudogene	689	1	True
ENSG00000175265	GOLGA8A	ENST00000699472	protein_coding	5557		False
ENSG00000230150		ENST00000412214	lncRNA	381	1	True
ENSG00000201643	SNORA14A	ENST00000364773	snoRNA	135	1	True
ENSG00000230150		ENST00000428143	lncRNA	396		False
ENSG00000230150		ENST00000418915	lncRNA	302		False
ENSG00000224355	MICG	ENST00000411716	unprocessed_pseudogene	132	1	True
ENSG00000236122	UBQLN1P1	ENST00000422739	processed_pseudogene	1169	1	True
ENSG00000215203	GRXCR1	ENST00000399770	protein_coding	1545	1	True
ENSG00000178602	OTOS	ENST00000319460	protein_coding	571	1	True
ENSG00000248939		ENST00000505575	lncRNA	606	1	True
ENSG00000250657		ENST00000507388	lncRNA	653	1	True
ENSG00000178602	OTOS	ENST00000391989	protein_coding	645		False
ENSG00000250657		ENST00000508352	retained_intron	450		False
ENSG00000286325		ENST00000664975	lncRNA	730	1	True
ENSG00000277096		ENST00000614787	processed_pseudogene	281	1	True
ENSG00000286183		ENST00000650968	lncRNA	2524	1	True
ENSG00000227479		ENST00000457178	lncRNA	429	1	True
ENSG00000213851		ENST00000468126	processed_pseudogene	897	1	True
ENSG00000248143	LINC02383	ENST00000508563	lncRNA	582	1	True
ENSG00000251501		ENST00000507410	processed_pseudogene	1770	1	True
ENSG00000276366	U3	ENST00000611947	snoRNA	228	1	True
ENSG00000239464	RN7SL691P	ENST00000494487	misc_RNA	301	1	True
ENSG00000206437	LTB	ENST00000383493	protein_coding	897	1	True
ENSG00000251095		ENST00000659878	lncRNA	743	1	True
ENSG00000251095		ENST00000659714	lncRNA	1703		False
ENSG00000251095		ENST00000506864	lncRNA	560		False
ENSG00000251095		ENST00000508021	lncRNA	567		False
ENSG00000251095		ENST00000512077	lncRNA	457		False
ENSG00000175265	GOLGA8A	ENST00000473125	retained_intron	6233		False
ENSG00000251095		ENST00000509723	lncRNA	547		False
ENSG00000175265	GOLGA8A	ENST00000359187	protein_coding	5777	1	True
ENSG00000251095		ENST00000507916	lncRNA	602		False
ENSG00000175265	GOLGA8A	ENST00000569781	protein_coding_CDS_not_defined	653		False
ENSG00000251095		ENST00000513572	lncRNA	2019		False
ENSG00000251095		ENST00000689416	lncRNA	527		False
ENSG00000251095		ENST00000691837	lncRNA	648		False
ENSG00000175265	GOLGA8A	ENST00000565885	protein_coding_CDS_not_defined	665		False
ENSG00000206437	LTB	ENST00000474845	protein_coding_CDS_not_defined	853		False
ENSG00000251095		ENST00000612706	lncRNA	2422		False
ENSG00000206437	LTB	ENST00000496326	protein_coding_CDS_not_defined	708		False
ENSG00000251095		ENST00000621944	lncRNA	460		False
ENSG00000259280		ENST00000690156	lncRNA	1500	1	True
ENSG00000259280		ENST00000558089	lncRNA	566		False
ENSG00000259280		ENST00000693618	lncRNA	565		False
ENSG00000153294	ADGRF4	ENST00000371220	protein_coding	3075		False
ENSG00000277481	PKD1L3	ENST00000620267	protein_coding	5623	1	True
ENSG00000062194	GPBP1	ENST00000424459	protein_coding	4683		False
ENSG00000259280		ENST00000560602	lncRNA	417		False
ENSG00000259280		ENST00000561259	retained_intron	750		False
ENSG00000153294	ADGRF4	ENST00000327753	protein_coding	3074		False
ENSG00000206676	Y_RNA	ENST00000383949	misc_RNA	103	1	True
ENSG00000259460		ENST00000559509	lncRNA	464	1	True
ENSG00000288808		ENST00000693659	lncRNA	597	1	True
ENSG00000153294	ADGRF4	ENST00000283303	protein_coding	3128	1	True
ENSG00000274444		ENST00000620584	lncRNA	398	1	True
ENSG00000274216	Metazoa_SRP	ENST00000620533	misc_RNA	282	1	True
ENSG00000270304		ENST00000604029	processed_pseudogene	1074	1	True
ENSG00000182117	NOP10	ENST00000699934	protein_coding	458		False
ENSG00000196812	ZSCAN16	ENST00000685330	protein_coding	1449		False
ENSG00000182117	NOP10	ENST00000699926	protein_coding	988		False
ENSG00000182117	NOP10	ENST00000699935	protein_coding	817		False
ENSG00000196812	ZSCAN16	ENST00000340487	protein_coding	1279	1	True
ENSG00000182117	NOP10	ENST00000699936	protein_coding	629		False
ENSG00000206376	EHMT2	ENST00000470058	protein_coding_CDS_not_defined	1517		False
ENSG00000076706	MCAM	ENST00000528533	retained_intron	3164		False
ENSG00000182117	NOP10	ENST00000557912	protein_coding	491		False
ENSG00000182117	NOP10	ENST00000328848	protein_coding	507	1	True
ENSG00000206376	EHMT2	ENST00000465456	retained_intron	1825		False
ENSG00000182117	NOP10	ENST00000699937	protein_coding	494		False
ENSG00000182117	NOP10	ENST00000699938	protein_coding	441		False
ENSG00000206376	EHMT2	ENST00000466693	protein_coding_CDS_not_defined	3036		False
ENSG00000182117	NOP10	ENST00000699939	protein_coding_CDS_not_defined	591		False
ENSG00000226314	ZKSCAN8P1	ENST00000562227	protein_coding	1763	1	True
ENSG00000226314	ZKSCAN8P1	ENST00000440790	protein_coding	1628		False
ENSG00000226314	ZKSCAN8P1	ENST00000570126	retained_intron	962		False
ENSG00000076706	MCAM	ENST00000525586	retained_intron	4865		False
ENSG00000226314	ZKSCAN8P1	ENST00000570042	retained_intron	640		False
ENSG00000280107		ENST00000625142	TEC	1677	1	True
ENSG00000076706	MCAM	ENST00000524940	protein_coding_CDS_not_defined	206		False
ENSG00000216901	ZNF603P	ENST00000405613	unprocessed_pseudogene	487	1	True
ENSG00000218016	ZKSCAN8P2	ENST00000402215	unprocessed_pseudogene	1383	1	True
ENSG00000062194	GPBP1	ENST00000514387	protein_coding	3310		False
ENSG00000176933	TOB2P1	ENST00000469761	processed_pseudogene	992	1	True
ENSG00000076706	MCAM	ENST00000528976	protein_coding_CDS_not_defined	722		False
ENSG00000076706	MCAM	ENST00000530706	protein_coding_CDS_not_defined	541		False
ENSG00000076706	MCAM	ENST00000529257	protein_coding_CDS_not_defined	563		False
ENSG00000137185	ZSCAN9	ENST00000531941	protein_coding	579		False
ENSG00000184305	CCSER1	ENST00000509176	protein_coding	9420	1	True
ENSG00000076706	MCAM	ENST00000529295	protein_coding_CDS_not_defined	757		False
ENSG00000076706	MCAM	ENST00000530006	retained_intron	562		False
ENSG00000062194	GPBP1	ENST00000506184	protein_coding	4506	1	True
ENSG00000184305	CCSER1	ENST00000505073	nonsense_mediated_decay	2684		False
ENSG00000076706	MCAM	ENST00000530937	retained_intron	588		False
ENSG00000076706	MCAM	ENST00000528502	protein_coding_CDS_not_defined	478		False
ENSG00000184305	CCSER1	ENST00000432775	protein_coding	3927		False
ENSG00000076706	MCAM	ENST00000529686	protein_coding_CDS_not_defined	563		False
ENSG00000184305	CCSER1	ENST00000508550	nonsense_mediated_decay	716		False
ENSG00000184305	CCSER1	ENST00000514352	retained_intron	493		False
ENSG00000076706	MCAM	ENST00000526190	retained_intron	555		False
ENSG00000184305	CCSER1	ENST00000508086	retained_intron	518		False
ENSG00000076706	MCAM	ENST00000525555	protein_coding_CDS_not_defined	567		False
ENSG00000184305	CCSER1	ENST00000502478	protein_coding	744		False
ENSG00000076706	MCAM	ENST00000534522	protein_coding_CDS_not_defined	569		False
ENSG00000184305	CCSER1	ENST00000513522	protein_coding_CDS_not_defined	605		False
ENSG00000062194	GPBP1	ENST00000511209	protein_coding	2243		False
ENSG00000184305	CCSER1	ENST00000504150	protein_coding_CDS_not_defined	619		False
ENSG00000076706	MCAM	ENST00000530144	protein_coding_CDS_not_defined	909		False
ENSG00000062194	GPBP1	ENST00000264779	protein_coding	1786		False
ENSG00000184305	CCSER1	ENST00000503421	protein_coding	445		False
ENSG00000062194	GPBP1	ENST00000513732	retained_intron	463		False
ENSG00000076706	MCAM	ENST00000526992	protein_coding_CDS_not_defined	574		False
ENSG00000184305	CCSER1	ENST00000510519	protein_coding_CDS_not_defined	514		False
ENSG00000284148	MIR6756	ENST00000616240	miRNA	63	1	True
ENSG00000252119		ENST00000516310	snoRNA	117	1	True
ENSG00000287934		ENST00000652902	lncRNA	1576	1	True
ENSG00000062194	GPBP1	ENST00000513524	retained_intron	529		False
ENSG00000035664	DAPK2	ENST00000261891	protein_coding	2603		False
ENSG00000137185	ZSCAN9	ENST00000531981	protein_coding	854		False
ENSG00000184305	CCSER1	ENST00000509109	nonsense_mediated_decay	1070		False
ENSG00000184305	CCSER1	ENST00000515693	protein_coding_CDS_not_defined	413		False
ENSG00000184305	CCSER1	ENST00000649522	protein_coding	3433		False
ENSG00000062194	GPBP1	ENST00000309096	retained_intron	1385		False
ENSG00000062194	GPBP1	ENST00000515484	retained_intron	962		False
ENSG00000248708	LINC02144	ENST00000511417	lncRNA	915	1	True
ENSG00000035664	DAPK2	ENST00000559007	nonsense_mediated_decay	4835		False
ENSG00000035664	DAPK2	ENST00000457488	protein_coding	2791	1	True
ENSG00000035664	DAPK2	ENST00000559731	protein_coding_CDS_not_defined	539		False
ENSG00000035664	DAPK2	ENST00000558064	nonsense_mediated_decay	584		False
ENSG00000248727	LINC01948	ENST00000506836	lncRNA	656		False
ENSG00000111319	SCNN1A	ENST00000360168	protein_coding	3481		False
ENSG00000248727	LINC01948	ENST00000511661	lncRNA	3505		False
ENSG00000035664	DAPK2	ENST00000557867	retained_intron	537		False
ENSG00000248727	LINC01948	ENST00000665339	lncRNA	6757	1	True
ENSG00000035664	DAPK2	ENST00000612884	protein_coding	8086		False
ENSG00000248727	LINC01948	ENST00000653172	lncRNA	3348		False
ENSG00000035664	DAPK2	ENST00000558069	protein_coding	1473		False
ENSG00000079432	CIC	ENST00000572681	protein_coding	8218		False
ENSG00000189077	TMEM120A	ENST00000493111	protein_coding	1398	1	True
ENSG00000137185	ZSCAN9	ENST00000425468	protein_coding	1791		False
ENSG00000035664	DAPK2	ENST00000558076	retained_intron	484		False
ENSG00000111319	SCNN1A	ENST00000540037	protein_coding	3040		False
ENSG00000137185	ZSCAN9	ENST00000252207	protein_coding	1659	1	True
ENSG00000035664	DAPK2	ENST00000558482	protein_coding_CDS_not_defined	909		False
ENSG00000079432	CIC	ENST00000681038	protein_coding	8299	1	True
ENSG00000137185	ZSCAN9	ENST00000531979	protein_coding	1601		False
ENSG00000035664	DAPK2	ENST00000559897	protein_coding_CDS_not_defined	570		False
ENSG00000137185	ZSCAN9	ENST00000647743	nonsense_mediated_decay	2171		False
ENSG00000111319	SCNN1A	ENST00000228916	protein_coding	3149	1	True
ENSG00000137185	ZSCAN9	ENST00000527436	protein_coding	2062		False
ENSG00000035664	DAPK2	ENST00000561162	nonsense_mediated_decay	566		False
ENSG00000079432	CIC	ENST00000575839	protein_coding_CDS_not_defined	335		False
ENSG00000137185	ZSCAN9	ENST00000526391	protein_coding	757		False
ENSG00000079432	CIC	ENST00000160740	protein_coding	6111		False
ENSG00000035664	DAPK2	ENST00000559306	protein_coding	724		False
ENSG00000137185	ZSCAN9	ENST00000527844	protein_coding	1182		False
ENSG00000183706	OR4N4	ENST00000328795	protein_coding	1341	1	True
ENSG00000079432	CIC	ENST00000684265	protein_coding_CDS_not_defined	7239		False
ENSG00000279408	OR4N4C	ENST00000623441	protein_coding	1125	1	True
ENSG00000147488	ST18	ENST00000689386	protein_coding	6302	1	True
ENSG00000187626	ZKSCAN4	ENST00000377294	protein_coding	5346	1	True
ENSG00000182974	OR4M2B	ENST00000332663	protein_coding	1084	1	True
ENSG00000189077	TMEM120A	ENST00000417509	protein_coding	1444		False
ENSG00000189077	TMEM120A	ENST00000484946	retained_intron	610		False
ENSG00000079432	CIC	ENST00000575354	protein_coding	5473		False
ENSG00000147488	ST18	ENST00000693301	protein_coding	6385		False
ENSG00000189134	NKAPL	ENST00000343684	protein_coding	1662	1	True
ENSG00000189077	TMEM120A	ENST00000490656	nonsense_mediated_decay	660		False
ENSG00000111319	SCNN1A	ENST00000338748	nonsense_mediated_decay	2203		False
ENSG00000219770	VN1R11P	ENST00000407795	unitary_pseudogene	868	1	True
ENSG00000111319	SCNN1A	ENST00000396966	protein_coding	2336		False
ENSG00000222800	RNU2-62P	ENST00000410868	snRNA	191	1	True
ENSG00000189077	TMEM120A	ENST00000439537	protein_coding	1161		False
ENSG00000079432	CIC	ENST00000573349	protein_coding	927		False
ENSG00000272468		ENST00000607175	lncRNA	565	1	True
ENSG00000079432	CIC	ENST00000576505	protein_coding	1304		False
ENSG00000124635	H2BC11	ENST00000607124	protein_coding	950		False
ENSG00000124635	H2BC11	ENST00000606923	protein_coding	408		False
ENSG00000189077	TMEM120A	ENST00000493251	protein_coding	641		False
ENSG00000124635	H2BC11	ENST00000339812	protein_coding	480	1	True
ENSG00000189077	TMEM120A	ENST00000460127	retained_intron	408		False
ENSG00000079432	CIC	ENST00000575287	nonsense_mediated_decay	846		False
ENSG00000196787	H2AC11	ENST00000359193	protein_coding	493	1	True
ENSG00000079432	CIC	ENST00000571033	retained_intron	458		False
ENSG00000276180	H4C9	ENST00000615353	protein_coding	397	1	True
ENSG00000111319	SCNN1A	ENST00000543768	protein_coding	2361		False
ENSG00000274997	H2AC12	ENST00000377459	protein_coding	457	1	True
ENSG00000189077	TMEM120A	ENST00000440632	nonsense_mediated_decay	1352		False
ENSG00000147488	ST18	ENST00000276480	protein_coding	6187		False
ENSG00000166289	PLEKHF1	ENST00000592810	protein_coding	1357		False
ENSG00000265565	MIR3143	ENST00000584253	miRNA	63	1	True
ENSG00000147488	ST18	ENST00000699087	protein_coding	6413		False
ENSG00000111319	SCNN1A	ENST00000539953	protein_coding_CDS_not_defined	401		False
ENSG00000189077	TMEM120A	ENST00000480899	protein_coding	765		False
ENSG00000166289	PLEKHF1	ENST00000436066	protein_coding	1699	1	True
ENSG00000174572	RPL10P2	ENST00000310599	processed_pseudogene	670	1	True
ENSG00000111319	SCNN1A	ENST00000457871	protein_coding_CDS_not_defined	500		False
ENSG00000189077	TMEM120A	ENST00000465989	retained_intron	425		False
ENSG00000166289	PLEKHF1	ENST00000588833	protein_coding	543		False
ENSG00000111319	SCNN1A	ENST00000366131	protein_coding_CDS_not_defined	553		False
ENSG00000111319	SCNN1A	ENST00000539030	protein_coding_CDS_not_defined	315		False
ENSG00000166289	PLEKHF1	ENST00000586888	protein_coding	707		False
ENSG00000185385	OR7A17	ENST00000642123	protein_coding	3565		False
ENSG00000111319	SCNN1A	ENST00000538979	protein_coding_CDS_not_defined	771		False
ENSG00000189077	TMEM120A	ENST00000431867	protein_coding_CDS_not_defined	872		False
ENSG00000185385	OR7A17	ENST00000641113	protein_coding	3639	1	True
ENSG00000111319	SCNN1A	ENST00000541249	protein_coding_CDS_not_defined	432		False
