Target_genes	Hes1|Average	SRX1550525|Macrophages	SRX1550526|Macrophages	STRING
Riox1	109.000000	218	0	0
Kif1b	109.000000	218	0	0
Nktr	108.500000	70	147	0
Atf7ip	108.500000	90	127	0
Akap10	108.000000	0	216	0
Sdccag8	107.500000	93	122	0
Hlx	107.500000	215	0	0
Cep170	107.500000	93	122	0
Spryd7	107.000000	214	0	0
Nuak1	107.000000	214	0	0
Brf1	107.000000	214	0	0
Srsf9	106.500000	213	0	0
Slc6a17	106.500000	0	213	0
Nup205	106.500000	85	128	0
Mcub	106.500000	91	122	0
Ice1	106.500000	213	0	0
H3c7	106.500000	84	129	0
H2bc9	106.500000	84	129	0
Ssx2ip	106.000000	212	0	0
Rhot1	106.000000	136	76	0
Gpr25	105.500000	211	0	0
Cast	105.500000	211	0	0
Tpgs2	105.000000	210	0	0
P4hb	105.000000	87	123	0
Cxcl2	105.000000	117	93	0
AW554918	105.000000	210	0	0
Kif27	104.500000	209	0	0
Gas1	104.500000	209	0	0
Bclaf1	104.500000	209	0	0
Zfp341	104.000000	208	0	0
Lima1	104.000000	0	208	0
Cand1	104.000000	122	86	0
Cacnb2	104.000000	0	208	0
Tgfbrap1	103.500000	207	0	0
Supt4a	103.500000	0	207	0
Sdc1	103.500000	0	207	0
Map6	103.500000	97	110	0
Lgr4	103.500000	207	0	0
Sugp2	103.000000	206	0	0
Psip1	103.000000	206	0	0
Armc6	103.000000	206	0	0
Pde5a	102.500000	110	95	0
Egln1	102.500000	205	0	0
Syt2	101.500000	203	0	0
Grb10	101.500000	203	0	0
Egr4	101.500000	0	203	0
Clk4	101.500000	80	123	0
Ccdc50	101.500000	112	91	0
BC049762	101.500000	80	123	0
Xpo4	101.000000	202	0	0
Unc13a	101.000000	0	202	0
Smap1	101.000000	202	0	0
Jak3	101.000000	0	202	0
Arhgap28	101.000000	202	0	0
Ago4	101.000000	202	0	0
Abca5	101.000000	202	0	0
Usp10	100.500000	201	0	0
Tfb2m	100.500000	97	104	0
Spats2	100.500000	201	0	0
Sema7a	100.500000	105	96	0
Ctnnbip1	100.500000	201	0	0
Cnst	100.500000	97	104	0
Bcl7a	100.500000	201	0	0
Zbtb46	100.000000	200	0	0
Snx16	100.000000	200	0	0
H1f10	100.000000	200	0	0
Golim4	100.000000	124	76	0
Gmcl1	100.000000	0	200	0
Foxk1	100.000000	200	0	0
Cenpb	100.000000	200	0	0
Lyst	99.500000	128	71	0
Tlcd1	99.000000	198	0	0
Rpl23a	99.000000	198	0	0
Qser1	99.000000	198	0	0
Nenf	99.000000	198	0	0
Nek8	99.000000	198	0	0
Chst15	99.000000	198	0	0
Camk2n2	99.000000	198	0	0
Nrbp1	98.500000	197	0	0
Chrm3	98.500000	197	0	0
Pofut2	98.000000	0	196	0
Fgf9	98.000000	196	0	0
Tada2a	97.500000	195	0	0
Strn4	97.500000	195	0	0
Ralgapa1	97.500000	195	0	0
Prkar2a	97.500000	195	0	0
Kti12	97.500000	65	130	0
Fkrp	97.500000	195	0	0
Bend4	97.500000	195	0	0
Actr2	97.500000	195	0	0
Twsg1	97.000000	194	0	0
Smpdl3a	97.000000	0	194	0
Setd7	97.000000	194	0	0
Psmd5	97.000000	100	94	0
Obsl1	97.000000	194	0	0
Inha	97.000000	194	0	0
Cutal	97.000000	100	94	0
B3galnt1	96.500000	193	0	0
Selenoo	96.000000	192	0	0
Homer3	96.000000	192	0	0
Wnt9a	95.500000	191	0	0
Pik3cd	95.500000	191	0	0
Neto2	95.500000	191	0	0
Klc1	95.500000	191	0	0
Hp1bp3	95.500000	191	0	0
Dapk2	95.500000	191	0	0
Slc36a4	95.000000	76	114	0
Rbbp7	95.000000	190	0	0
Nptxr	95.000000	190	0	0
Gadd45a	95.000000	92	98	0
Tle5	94.500000	189	0	0
Tlcd4	94.500000	189	0	0
Lonrf2	94.500000	189	0	0
Toe1	94.000000	0	188	0
Pus3	94.000000	188	0	0
Plcg1	94.000000	96	92	0
Mutyh	94.000000	0	188	0
Jmy	94.000000	188	0	0
Dnmt3a	94.000000	188	0	0
Ddx25	94.000000	188	0	0
Arrdc2	93.500000	187	0	0
Thoc7	93.000000	186	0	0
Mtmr1	93.000000	0	186	0
Megf6	93.000000	0	186	0
Las1l	93.000000	0	186	0
Dph6	93.000000	101	85	0
Cdh12	93.000000	0	186	0
C330018D20Rik	93.000000	186	0	0
Rnf157	92.000000	184	0	0
Rfx1	92.000000	184	0	0
Lmo4	92.000000	184	0	0
Klf15	92.000000	184	0	0
Gnas	92.000000	184	0	0
Bpnt2	92.000000	116	68	0
Stk24	91.500000	183	0	0
Lbx1	91.500000	0	183	0
Bcar1	91.500000	0	183	0
Smad9	91.000000	182	0	0
Xk	90.500000	181	0	0
Nptx1	90.500000	0	181	0
Elovl7	90.500000	181	0	0
Six3	90.000000	180	0	0
Prox2	90.000000	87	93	0
Obi1	90.000000	180	0	0
Hacd2	90.000000	0	180	0
Grhl1	90.000000	180	0	0
Dlst	90.000000	87	93	0
Atxn2l	90.000000	0	180	0
Sox13	89.500000	179	0	0
Mtus1	89.500000	0	179	0
Limd1	89.500000	179	0	0
Foxp1	89.500000	179	0	0
Atn1	89.000000	178	0	0
Rnf139	88.500000	177	0	0
Nfkbiz	88.500000	0	177	0
Midn	88.500000	0	177	0
Chsy3	88.500000	177	0	0
Mtcl1	88.000000	108	68	0
Zxdb	87.500000	0	175	0
Prkd3	87.500000	175	0	0
Htra4	87.500000	175	0	0
Gnb4	87.500000	175	0	0
Chd1	87.500000	175	0	0
Arhgef17	87.500000	175	0	0
Apc	87.500000	175	0	0
Ankmy1	87.500000	0	175	0
Amd2	87.500000	175	0	0
Amd1	87.500000	175	0	0
Phlpp2	87.000000	174	0	0
Med13l	87.000000	174	0	0
Tbc1d20	86.500000	0	173	0
Mfsd4b4	86.500000	173	0	0
Fus	86.500000	0	173	0
Vapb	86.000000	0	172	0
Igf2bp3	86.000000	172	0	0
Ifitm10	86.000000	172	0	0
Gkap1	86.000000	172	0	0
Fmnl1	86.000000	172	0	0
Dazap2	86.000000	172	0	0
Tra2b	85.500000	84	87	0
Tulp4	85.000000	0	170	0
Smad4	85.000000	170	0	0
Rogdi	85.000000	0	170	0
Prrt4	85.000000	170	0	0
Ppp2cb	85.000000	170	0	0
Paqr4	85.000000	170	0	0
Kif7	85.000000	170	0	0
Dnmbp	85.000000	170	0	0
Acvr2b	85.000000	170	0	0
Prdm11	84.500000	169	0	0
Ldlrad3	84.500000	169	0	0
Doc2b	84.500000	169	0	0
App	84.500000	169	0	0
St8sia4	84.000000	168	0	0
Smoc1	84.000000	0	168	0
Prodh	84.000000	168	0	0
Ppfia1	84.000000	168	0	0
Hapln4	84.000000	168	0	0
Dicer1	84.000000	168	0	0
Tmem263	83.500000	167	0	0
Ptprs	83.500000	167	0	0
Nav1	83.500000	167	0	0
Hrk	83.500000	0	167	0
Gm45915	83.500000	167	0	0
Fhl4	83.500000	167	0	0
Atp1b1	83.500000	167	0	0
Zswim8	83.000000	76	90	0
Tns2	83.000000	166	0	0
Sephs2	83.000000	0	166	0
Lrp5	83.000000	166	0	0
Lif	83.000000	166	0	0
Jade2	83.000000	166	0	0
Chchd1	83.000000	76	90	0
Snu13	82.500000	0	165	0
Mief2	82.500000	0	165	0
Flii	82.500000	0	165	0
Epha7	82.500000	165	0	0
Traf4	82.000000	164	0	0
Prpf4b	82.000000	0	164	0
Larp4	82.000000	164	0	0
Gm10710	82.000000	0	164	0
Glis1	82.000000	164	0	0
Dchs2	82.000000	0	164	0
Arap2	82.000000	164	0	0
Acsl5	82.000000	164	0	0
Zbtb12	81.500000	163	0	0
Senp6	81.500000	163	0	0
S1pr5	81.500000	163	0	0
Pxk	81.500000	163	0	0
Enpp4	81.500000	163	0	0
Ehmt2	81.500000	163	0	0
Rfx7	81.000000	162	0	0
Numbl	81.000000	162	0	0
Acvr1b	81.000000	162	0	0
Pid1	80.500000	161	0	0
Nutf2	80.500000	0	161	0
Nolc1	80.500000	0	161	0
Mrpl39	80.500000	0	161	0
Aig1	80.500000	161	0	0
Smarca5	80.000000	160	0	0
Slc12a4	80.000000	160	0	0
Sh3glb2	80.000000	160	0	0
Rpia	80.000000	160	0	0
Rhobtb2	80.000000	160	0	0
Pwwp3a	80.000000	160	0	0
Ptx3	80.000000	160	0	0
Optn	80.000000	0	160	0
Nt5dc1	80.000000	160	0	0
Miga2	80.000000	160	0	0
Lysmd2	80.000000	160	0	0
Klhl3	80.000000	160	0	0
Galnt2	80.000000	160	0	0
Arhgef11	80.000000	160	0	0
Arc	80.000000	160	0	0
Ank	80.000000	160	0	0
Abhd17c	80.000000	160	0	0
2310011J03Rik	80.000000	0	160	0
Zfyve9	79.500000	159	0	0
Slain2	79.500000	159	0	0
Reln	79.500000	159	0	0
Psd4	79.500000	159	0	0
Irf5	79.500000	0	159	0
Ccsap	79.500000	159	0	0
Vegfc	79.000000	158	0	0
Ubp1	79.000000	158	0	0
Nufip2	79.000000	158	0	0
Cdkn1a	79.000000	0	158	0
Cdk18	79.000000	158	0	0
Atp13a3	79.000000	158	0	0
Etv4	78.500000	0	157	0
Armh3	78.500000	0	157	0
Stam2	78.000000	0	156	0
Pgap2	78.000000	0	156	0
Nup98	78.000000	0	156	0
Maea	78.000000	0	156	0
Litaf	78.000000	0	156	0
Kif21b	78.000000	156	0	0
Eid2	78.000000	156	0	0
Dzip1	78.000000	0	156	0
Cuedc1	78.000000	156	0	0
Csgalnact2	78.000000	156	0	0
Arfgef2	78.000000	156	0	0
Ust	77.500000	0	155	0
Tmem50b	77.500000	155	0	0
P4ha2	77.500000	155	0	0
Kcnd3	77.500000	155	0	0
Heg1	77.500000	155	0	0
Grn	77.500000	155	0	0
Cerk	77.500000	155	0	0
Abhd17b	77.500000	155	0	0
1110059E24Rik	77.500000	155	0	0
Mecp2	77.000000	0	154	0
Fam207a	77.000000	0	154	0
Dhx30	77.000000	0	154	0
Arhgap26	77.000000	154	0	0
Usp7	76.500000	153	0	0
Hmces	76.500000	153	0	0
Gabbr2	76.500000	153	0	0
Fst	76.500000	153	0	0
Espn	76.500000	0	153	0
Drg1	76.500000	0	153	0
Sgms2	76.000000	152	0	0
Rnf13	76.000000	0	152	0
Igdcc4	76.000000	152	0	0
Fbl	76.000000	0	152	0
Cmc1	76.000000	0	152	0
Ptbp2	75.500000	151	0	0
Pomgnt1	75.500000	151	0	0
Grk5	75.500000	0	151	0
Foxq1	75.500000	151	0	0
Efcc1	75.500000	151	0	0
Agk	75.500000	0	151	0
Ache	75.500000	151	0	0
Vash1	75.000000	0	150	0
Pcif1	75.000000	150	0	0
Hrob	75.000000	150	0	0
Hnrnpr	75.000000	0	150	0
H2-DMa	75.000000	150	0	0
Brd2	75.000000	150	0	0
Baz2b	75.000000	150	0	0
Acer3	75.000000	0	150	0
Zfp518b	74.500000	149	0	0
Trim50	74.500000	149	0	0
Tm2d3	74.500000	149	0	0
Rab3il1	74.500000	149	0	0
Pxn	74.500000	149	0	0
Mon2	74.500000	149	0	0
Ipo11	74.500000	149	0	0
Hmgb3	74.500000	149	0	0
Cacna2d1	74.500000	149	0	0
Arhgef28	74.500000	149	0	0
Prmt7	74.000000	0	148	0
Notum	74.000000	148	0	0
Tgfb2	73.500000	147	0	0
Stat5a	73.500000	147	0	0
Slc25a12	73.500000	147	0	0
Sec61a2	73.500000	0	147	0
Nedd4	73.500000	147	0	0
Il1rap	73.500000	0	147	0
Gosr2	73.500000	0	147	0
Bnip3l	73.500000	147	0	0
Uso1	73.000000	146	0	0
Rbfox2	73.000000	146	0	0
Nsf	73.000000	146	0	0
G3bp2	73.000000	146	0	0
Rcn2	72.500000	145	0	0
Lemd1	72.500000	0	145	0
Cops7a	72.500000	145	0	0
Cep85	72.500000	145	0	0
Ccdc74a	72.500000	145	0	0
Asxl1	72.500000	145	0	0
Xylb	72.000000	0	144	0
Ubxn1	72.000000	0	144	0
Thop1	72.000000	0	144	0
Pgap6	72.000000	144	0	0
Pdcd2	72.000000	144	0	0
Osbp2	72.000000	144	0	0
Kctd1	72.000000	0	144	0
Foxc2	72.000000	0	144	0
Bzw2	72.000000	0	144	0
Ankmy2	72.000000	0	144	0
Sgk3	71.500000	143	0	0
Pstpip2	71.500000	0	143	0
Hcn2	71.500000	143	0	0
Gna11	71.500000	143	0	0
Asf1a	71.500000	143	0	0
Ndufv2	71.000000	142	0	0
Kank2	71.000000	142	0	0
Dtnb	71.000000	142	0	0
Angel2	71.000000	142	0	0
Wdr34	70.500000	0	141	0
Tmed8	70.500000	0	141	0
Samd15	70.500000	0	141	0
Rasa3	70.500000	0	141	0
Map3k6	70.500000	141	0	0
H2aw	70.500000	141	0	0
Entpd4b	70.500000	0	141	0
Entpd4	70.500000	0	141	0
Socs7	70.000000	140	0	0
Smarcc2	70.000000	140	0	0
Prkar1b	70.000000	140	0	0
Fgfr1	70.000000	0	140	0
Dnaaf5	70.000000	140	0	0
Ccm2	70.000000	140	0	0
Zfp275	69.500000	139	0	0
Slc25a22	69.500000	139	0	0
Rps6ka4	69.500000	139	0	0
Ptpn21	69.500000	139	0	0
Pard6b	69.500000	139	0	0
Cavin3	69.500000	139	0	0
Camk2b	69.500000	139	0	0
Akap9	69.500000	139	0	0
Txndc11	69.000000	0	138	0
Smarcd3	69.000000	138	0	0
Rad23b	69.000000	0	138	0
Nipsnap2	69.000000	138	0	0
Gnpda1	69.000000	138	0	0
Fam160b1	69.000000	0	138	0
Comp	69.000000	138	0	0
Cnp	69.000000	138	0	0
Chic2	69.000000	138	0	0
B4galt4	69.000000	138	0	0
Ubl3	68.500000	137	0	0
Hs3st3b1	68.500000	0	137	0
Ube2e1	68.000000	136	0	0
Tdp2	68.000000	0	136	0
Syne3	68.000000	136	0	0
Shcbp1l	68.000000	0	136	0
Rmnd5b	68.000000	136	0	0
Rasgef1c	68.000000	136	0	0
Kbtbd6	68.000000	0	136	0
Fam124a	68.000000	136	0	0
Acot13	68.000000	0	136	0
Abi2	68.000000	136	0	0
Usp2	67.500000	0	135	0
Slc25a28	67.500000	135	0	0
Sgsm3	67.500000	135	0	0
Prrt2	67.500000	135	0	0
Zfp428	67.000000	0	134	0
Ubr5	67.000000	134	0	0
Phf20l1	67.000000	134	0	0
Lpcat4	67.000000	134	0	0
Vmn2r102	66.500000	0	133	0
Usp27x	66.500000	0	133	0
She	66.500000	0	133	0
Mpv17l2	66.500000	133	0	0
Lysmd3	66.500000	0	133	0
Lamp1	66.500000	133	0	0
Klf5	66.500000	0	133	0
Dclk2	66.500000	0	133	0
Atad1	66.500000	0	133	0
Apba1	66.500000	133	0	0
Anapc10	66.500000	0	133	0
Abce1	66.500000	0	133	0
Smurf1	66.000000	132	0	0
Sephs1	66.000000	132	0	0
Sec14l1	66.000000	0	132	0
Sap25	66.000000	132	0	0
Pwwp2a	66.000000	132	0	0
Pms1	66.000000	132	0	0
Ormdl1	66.000000	132	0	0
Mafk	66.000000	132	0	0
Irs3	66.000000	132	0	0
Foxo6	66.000000	132	0	0
Cystm1	66.000000	0	132	0
Appbp2	66.000000	132	0	0
1190005I06Rik	66.000000	132	0	0
Zfp119a	65.500000	0	131	0
Ilkap	65.500000	131	0	0
Hmgn1	65.500000	0	131	0
Atf4	65.500000	0	131	0
Ajuba	65.500000	0	131	0
Vdac2	65.000000	0	130	0
Slc10a7	65.000000	0	130	0
Rnf216	65.000000	130	0	0
Rbmxl1	65.000000	0	130	0
Pradc1	65.000000	130	0	0
Map3k3	65.000000	130	0	0
Hoxa10	65.000000	130	0	0
Glis3	65.000000	130	0	0
Frmd4a	65.000000	130	0	0
Eef2kmt	65.000000	0	130	0
Cdk19	65.000000	0	130	0
Cct7	65.000000	130	0	0
Zfp592	64.500000	129	0	0
Sqle	64.500000	0	129	0
Rab28	64.500000	129	0	0
Prpf40a	64.500000	129	0	0
Pknox2	64.500000	129	0	0
Mef2c	64.500000	129	0	0
Cstf2	64.500000	129	0	0
Cbfa2t3	64.500000	129	0	0
Atp11a	64.500000	129	0	0
Arsb	64.500000	129	0	0
Arl6ip6	64.500000	129	0	0
Amigo1	64.500000	129	0	0
Znfx1	64.000000	128	0	0
Ubn1	64.000000	128	0	0
Tmem37	64.000000	128	0	0
Spire1	64.000000	128	0	0
Slco3a1	64.000000	128	0	0
Slc25a38	64.000000	128	0	0
Prkcd	64.000000	128	0	0
Paip1	64.000000	128	0	0
Mrpl17	64.000000	0	128	0
Lrig3	64.000000	128	0	0
Kifc3	64.000000	128	0	0
Glyr1	64.000000	128	0	0
Eif4g1	64.000000	128	0	0
Dbp	64.000000	128	0	0
Ccni	64.000000	128	0	0
Adnp2	64.000000	128	0	0
2010109A12Rik	64.000000	128	0	0
Prdm2	63.500000	0	127	0
Igfbp7	63.500000	127	0	0
Tmem62	63.000000	0	126	0
Smc3	63.000000	126	0	0
Plxna1	63.000000	126	0	0
Nxn	63.000000	126	0	0
Iars2	63.000000	126	0	0
Fez2	63.000000	126	0	0
Evi5	63.000000	126	0	0
Cmtm6	63.000000	126	0	0
Bpnt1	63.000000	126	0	0
Adam15	62.500000	0	125	0
Abca3	62.500000	125	0	0
Abca17	62.500000	125	0	0
Syt12	62.000000	124	0	0
Naa50	62.000000	124	0	0
Fbxo22	62.000000	0	124	0
Cyp26a1	62.000000	0	124	0
Atp6v1a	62.000000	124	0	0
Slc7a2	61.500000	0	123	0
Runx1t1	61.500000	0	123	0
Polr2h	61.500000	0	123	0
Mfsd14b	61.500000	0	123	0
Lss	61.500000	0	123	0
Gp5	61.500000	123	0	0
Fzd1	61.500000	0	123	0
Fra10ac1	61.500000	0	123	0
Foxc1	61.500000	123	0	0
Epop	61.500000	0	123	0
Clcn2	61.500000	0	123	0
Trpc4ap	61.000000	0	122	0
Mettl1	61.000000	0	122	0
Eef1akmt3	61.000000	0	122	0
Cpeb1	61.000000	122	0	0
Ccnyl1	61.000000	0	122	0
Zfp397	60.500000	121	0	0
Zfp119b	60.500000	0	121	0
Nfia	60.500000	121	0	0
Gpr63	60.500000	121	0	0
Atoh8	60.500000	121	0	0
Vkorc1	60.000000	120	0	0
Twist1	60.000000	120	0	0
Prss53	60.000000	120	0	0
Pla2g12a	60.000000	120	0	0
Hcn4	60.000000	120	0	0
Gpr62	60.000000	120	0	0
Garre1	60.000000	120	0	0
Cpne5	60.000000	120	0	0
Arl2bp	60.000000	120	0	0
Arcn1	60.000000	120	0	0
Tmcc2	59.500000	119	0	0
Srpk1	59.500000	0	119	0
Slco5a1	59.500000	0	119	0
Nup160	59.500000	119	0	0
Nprl3	59.500000	119	0	0
Nfat5	59.500000	119	0	0
Mapt	59.500000	0	119	0
Lmo1	59.500000	119	0	0
Extl3	59.500000	0	119	0
Coq10b	59.500000	0	119	0
Usp15	59.000000	118	0	0
Spdye4b	59.000000	0	118	0
Rbak	59.000000	0	118	0
Cyba	59.000000	0	118	0
Simc1	58.500000	117	0	0
Resf1	58.500000	0	117	0
Pde1b	58.500000	0	117	0
Nit2	58.500000	0	117	0
Nexmif	58.500000	117	0	0
Man1a	58.500000	117	0	0
Hagh	58.500000	117	0	0
H1f5	58.500000	117	0	0
Fcrlb	58.500000	117	0	0
Fahd1	58.500000	117	0	0
Srsf2	58.000000	116	0	0
Rhbdd3	58.000000	116	0	0
Rab40c	58.000000	0	116	0
Npat	58.000000	116	0	0
Myh10	58.000000	0	116	0
Mfsd11	58.000000	116	0	0
Gbx1	58.000000	116	0	0
Ewsr1	58.000000	116	0	0
Atm	58.000000	116	0	0
U2af1	57.500000	115	0	0
Pstpip1	57.500000	115	0	0
Plcl2	57.500000	115	0	0
Nup54	57.500000	0	115	0
Fam126a	57.500000	115	0	0
Clba1	57.500000	0	115	0
Unkl	57.000000	114	0	0
Tmem17	57.000000	0	114	0
Ralgapb	57.000000	114	0	0
Ptpn11	57.000000	0	114	0
Map4k3	57.000000	114	0	0
Kdsr	57.000000	0	114	0
Irf2bp1	57.000000	114	0	0
Dpy30	57.000000	0	114	0
Btbd7	57.000000	114	0	0
BC003965	57.000000	114	0	0
Srsf7	56.500000	0	113	0
Scmh1	56.500000	0	113	0
Ptpn5	56.500000	113	0	0
Msh2	56.500000	113	0	0
Max	56.500000	0	113	0
2410002F23Rik	56.500000	113	0	0
Ube2m	56.000000	112	0	0
Rab11fip1	56.000000	112	0	0
Map2k1	56.000000	112	0	0
Hipk1	56.000000	112	0	0
Chmp2a	56.000000	112	0	0
Adar	56.000000	0	112	0
Ttc41	55.500000	111	0	0
Sec16a	55.500000	111	0	0
Ndc1	55.500000	0	111	0
Hsp90b1	55.500000	111	0	0
Ffar4	55.500000	111	0	0
Exoc6	55.500000	111	0	0
Dnm1l	55.500000	0	111	0
Trf	55.000000	110	0	0
Tent5a	55.000000	110	0	0
Tbx3	55.000000	110	0	0
Tbcc	55.000000	110	0	0
Rhoh	55.000000	110	0	0
Mthfd1	55.000000	110	0	0
Kri1	55.000000	110	0	0
Hsd17b4	55.000000	110	0	0
Eid2b	55.000000	0	110	0
Cdkn2d	55.000000	110	0	0
Cdc7	55.000000	110	0	0
Amacr	55.000000	110	0	0
Zcwpw2	54.500000	109	0	0
Vsir	54.500000	109	0	0
Txndc5	54.500000	109	0	0
Thada	54.500000	0	109	0
Fgfr3	54.500000	0	109	0
Creg2	54.500000	109	0	0
Bmf	54.500000	109	0	0
Azi2	54.500000	109	0	0
Zfp319	54.000000	108	0	0
Usb1	54.000000	108	0	0
Ppp1r8	54.000000	0	108	0
Mrm1	54.000000	108	0	0
Klhl40	54.000000	108	0	0
Csnk1g3	54.000000	108	0	0
Ahr	54.000000	108	0	0
Adssl1	54.000000	108	0	0
Rtcb	53.500000	0	107	0
Ptov1	53.500000	107	0	0
Nus1	53.500000	107	0	0
Mppe1	53.500000	107	0	0
Mlf2	53.500000	107	0	0
Foxd2	53.500000	107	0	0
Bmpr1a	53.500000	107	0	0
Txnl4a	53.000000	0	106	0
Rab35	53.000000	106	0	0
Gnai2	53.000000	106	0	0
Gm16286	53.000000	0	106	0
Dgat1	53.000000	0	106	0
Sppl3	52.500000	0	105	0
Smarcb1	52.500000	0	105	0
Slc35b2	52.500000	0	105	0
Six1	52.500000	105	0	0
Pitpnm2	52.500000	105	0	0
Otud3	52.500000	105	0	0
Inhbb	52.500000	105	0	0
Fhod3	52.500000	105	0	0
Etaa1	52.500000	105	0	0
Cep85l	52.500000	0	105	0
Zfp248	52.000000	0	104	0
Tead3	52.000000	0	104	0
Rrad	52.000000	0	104	0
Pou3f1	52.000000	104	0	0
Nxpe3	52.000000	0	104	0
Nhlrc1	52.000000	0	104	0
Mettl23	52.000000	104	0	0
Kdm6a	52.000000	0	104	0
Igf2	52.000000	104	0	0
Hsd11b2	52.000000	0	104	0
Gfi1	52.000000	0	104	0
Ebf3	52.000000	104	0	0
Clasp2	52.000000	0	104	0
Akr1b3	52.000000	0	104	0
Ttyh2	51.500000	0	103	0
Sun1	51.500000	0	103	0
Rnf213	51.500000	103	0	0
Rcor3	51.500000	103	0	0
Esrra	51.500000	0	103	0
Catsperz	51.500000	0	103	0
Ankrd40	51.500000	103	0	0
Tspan14	51.000000	102	0	0
Tsc22d4	51.000000	0	102	0
Nyap1	51.000000	0	102	0
Nipa2	51.000000	0	102	0
Iqgap1	51.000000	0	102	0
Inip	51.000000	0	102	0
Gm4981	51.000000	0	102	0
Elovl6	51.000000	0	102	0
Chn2	51.000000	0	102	0
Sowahb	50.500000	101	0	0
Rufy2	50.500000	101	0	0
Rpl21	50.500000	0	101	0
Ror1	50.500000	101	0	0
Psen1	50.500000	0	101	0
Pop5	50.500000	0	101	0
Pfn2	50.500000	101	0	0
Nckipsd	50.500000	101	0	0
Myo10	50.500000	101	0	0
Epc2	50.500000	101	0	0
Cdk16	50.500000	101	0	0
Cdc42bpg	50.500000	0	101	0
Adrm1	50.500000	101	0	0
Taf4	50.000000	100	0	0
Metap1	50.000000	100	0	0
Cdca7	50.000000	0	100	0
Zmym6	49.500000	0	99	0
Wdr43	49.500000	99	0	0
Kmt5b	49.500000	99	0	0
Hif1a	49.500000	99	0	0
Enah	49.500000	99	0	0
Zfp213	49.000000	98	0	0
Zfand6	49.000000	98	0	0
St3gal2	49.000000	98	0	0
Opn3	49.000000	0	98	0
Efna3	49.000000	98	0	0
Cox18	49.000000	0	98	0
Chml	49.000000	0	98	0
1810055G02Rik	49.000000	0	98	0
Zfp503	48.500000	0	97	0
Epn2	48.500000	97	0	0
Arid4a	48.500000	0	97	0
Ubc	48.000000	0	96	0
Txnrd2	48.000000	96	0	0
Tcea1	48.000000	0	96	0
Map2k7	48.000000	96	0	0
Comt	48.000000	96	0	0
Wdr48	47.500000	95	0	0
Tmx4	47.500000	95	0	0
Sike1	47.500000	0	95	0
Sfn	47.500000	0	95	0
Pcid2	47.500000	95	0	0
Paxip1	47.500000	95	0	0
Kbtbd8	47.500000	0	95	0
Cul4a	47.500000	95	0	0
Ankrd9	47.500000	95	0	0
Rpp38	47.000000	0	94	0
Opa3	47.000000	0	94	0
Med12l	47.000000	94	0	0
Hspa2	47.000000	0	94	0
Birc3	47.000000	94	0	0
Acbd7	47.000000	0	94	0
Kcnb1	46.500000	0	93	0
Txn2	46.000000	0	92	0
Abhd11	46.000000	92	0	0
Shoc2	45.500000	91	0	0
Oxsm	45.500000	91	0	0
Ngly1	45.500000	91	0	0
Lpp	45.500000	91	0	0
Esyt2	45.500000	0	91	0
Dynll1	45.500000	0	91	0
Dsel	45.500000	91	0	0
Bbip1	45.500000	91	0	0
Uchl5	45.000000	0	90	0
Ro60	45.000000	0	90	0
Plekho2	45.000000	0	90	0
Mkrn1	45.000000	0	90	0
Odf2l	44.500000	0	89	0
Klhdc8a	44.500000	89	0	0
Fam8a1	44.500000	89	0	0
Ezh1	44.500000	89	0	0
Eif3g	44.500000	89	0	0
Plekha2	44.000000	0	88	0
Cspg5	44.000000	88	0	0
Crkl	44.000000	88	0	0
Zfp367	43.500000	87	0	0
Mapk1	43.500000	87	0	0
Gdpd5	43.500000	87	0	0
Egr2	43.500000	0	87	0
Smg9	43.000000	0	86	0
Mcu	43.000000	86	0	0
Vps36	42.500000	85	0	0
Usp47	42.500000	85	0	0
Rcl1	42.500000	0	85	0
Plppr3	42.500000	0	85	0
Parp1	42.500000	0	85	0
Ksr2	42.500000	0	85	0
Dcaf10	42.500000	85	0	0
Chst8	42.500000	0	85	0
Trmo	42.000000	0	84	0
Zfp655	41.500000	0	83	0
Cryl1	41.500000	0	83	0
Capn7	41.500000	0	83	0
Rplp2	41.000000	82	0	0
Pidd1	41.000000	82	0	0
Tmem104	40.500000	81	0	0
Nat9	40.500000	81	0	0
Spag4	39.500000	79	0	0
Pdcd4	39.500000	79	0	0
Serf1	39.000000	78	0	0
Romo1	39.000000	78	0	0
Nfs1	39.000000	78	0	0
Lrrc20	39.000000	78	0	0
Capzb	39.000000	0	78	0
Bdp1	39.000000	78	0	0
Wasf1	38.000000	76	0	0
Pibf1	38.000000	0	76	0
Nucks1	38.000000	76	0	0
Dis3	38.000000	0	76	0
Cdc40	38.000000	76	0	0
Snap47	37.500000	75	0	0
Rac3	37.500000	75	0	0
Jmjd4	37.500000	75	0	0
Plpp3	37.000000	74	0	0
Pip5k1c	37.000000	74	0	0
Med11	37.000000	74	0	0
Tmem250-ps	36.000000	0	72	0
Rps6ka3	34.000000	0	68	0
Fbxo46	33.000000	66	0	0
Bhmg1	33.000000	66	0	0
Bglap2	0.000000	0	0	426
Bglap	0.000000	0	0	426
Neurog3	0.000000	0	0	413
