Target_genes	Klf3|Average	SRX248398|MEF	STRING
Anks1	446.000000	446	0
Zdhhc2	445.000000	445	0
Sirt1	445.000000	445	0
Rpl12	445.000000	445	0
Rnf19a	445.000000	445	0
Lrsam1	445.000000	445	0
Copg2	445.000000	445	0
Carmil1	445.000000	445	0
Sugct	444.000000	444	0
Slc9a3r1	444.000000	444	0
Mxd3	444.000000	444	0
Mplkip	444.000000	444	0
Lrrc24	444.000000	444	0
Lpgat1	444.000000	444	0
C030006K11Rik	444.000000	444	0
Tbc1d2	443.000000	443	0
Sik2	443.000000	443	0
Rgl2	443.000000	443	0
Ndufaf4	443.000000	443	0
Kif3c	443.000000	443	0
Dnajb2	443.000000	443	0
Adsl	443.000000	443	0
A630095N17Rik	443.000000	443	0
Sgk1	442.000000	442	0
Retreg2	442.000000	442	0
Mcrip2	442.000000	442	0
Dcbld1	442.000000	442	0
Cnppd1	442.000000	442	0
Ccnc	442.000000	442	0
Ccdc107	442.000000	442	0
Prr13	441.000000	441	0
Plk3	441.000000	441	0
Col16a1	441.000000	441	0
Stx7	440.000000	440	0
Mrpl10	440.000000	440	0
Mid1ip1	440.000000	440	0
Lrrc46	440.000000	440	0
Invs	440.000000	440	0
Fzd5	440.000000	440	0
Erp44	440.000000	440	0
Chmp1b	440.000000	440	0
Zswim3	439.000000	439	0
Rbis	439.000000	439	0
Ppia	439.000000	439	0
Kdelr3	439.000000	439	0
Gpx4	439.000000	439	0
Adgrg3	439.000000	439	0
Acot8	439.000000	439	0
Txndc9	438.000000	438	0
Mon2	438.000000	438	0
Kri1	438.000000	438	0
Katnb1	438.000000	438	0
Eif5b	438.000000	438	0
Eif4ebp2	438.000000	438	0
Cdkn2d	438.000000	438	0
Smim14	437.000000	437	0
Myh10	437.000000	437	0
Mob3c	437.000000	437	0
Dmac1	437.000000	437	0
Tatdn2	436.000000	436	0
Nhs	436.000000	436	0
Anp32b	436.000000	436	0
Wbp4	435.000000	435	0
Vps35	435.000000	435	0
Ugp2	435.000000	435	0
Rtn4r	435.000000	435	0
Qdpr	435.000000	435	0
Orc6	435.000000	435	0
Nsun6	435.000000	435	0
Midn	435.000000	435	0
Keap1	435.000000	435	0
Ifnar1	435.000000	435	0
Elf1	435.000000	435	0
Clrn2	435.000000	435	0
Calhm2	435.000000	435	0
Brpf1	435.000000	435	0
Arl5b	435.000000	435	0
Aqp1	435.000000	435	0
Anxa3	435.000000	435	0
Zfp511	434.000000	434	0
Tubgcp2	434.000000	434	0
Tsc1	434.000000	434	0
Tmem216	434.000000	434	0
Usp28	433.000000	433	0
Ulk2	433.000000	433	0
Taf6	433.000000	433	0
Slc37a4	433.000000	433	0
Nsd3	433.000000	433	0
Letm2	433.000000	433	0
Hip1	433.000000	433	0
Fam118a	433.000000	433	0
Cnpy4	433.000000	433	0
Arhgap28	433.000000	433	0
Anapc4	433.000000	433	0
Ahnak2	433.000000	433	0
Kat6a	432.000000	432	0
Gclm	432.000000	432	0
Elavl3	432.000000	432	0
Acaa2	432.000000	432	0
Trim59	431.000000	431	0
Rock2	431.000000	431	0
Rlim	431.000000	431	0
Plekha2	431.000000	431	0
Notch1	431.000000	431	0
Rfesd	430.000000	430	0
Pld3	430.000000	430	0
Ltbp3	430.000000	430	0
Gse1	430.000000	430	0
Cbfa2t2	430.000000	430	0
2310022A10Rik	430.000000	430	0
Tada3	429.000000	429	0
Stx11	429.000000	429	0
Rac1	429.000000	429	0
Dnajb9	429.000000	429	0
Arpc4	429.000000	429	0
9930012K11Rik	429.000000	429	0
Upf3a	428.000000	428	0
Ubl5	428.000000	428	0
Pif1	428.000000	428	0
Mpv17l	428.000000	428	0
Fbxl12	428.000000	428	0
Dcakd	428.000000	428	0
